n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,penalty_neutral,penalty_geometric,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
20,absolute_layered,0,0.8,1.0,A3,21.86598534187957,0.0,0.18481875000000003,2.3909550652999227,2.3909550652999227,-19.95322128963963,-0.9976610644819814,-0.33302744483852187,-0.9688487799088709,4.271185058950831,4.466824171866162,0.4692462426610778,4.3857968270695356,0.0,robust_zscore,n
20,absolute_layered,0,1.2,1.0,A1,21.86598534187957,0.0,0.18481875000000003,2.3909550652999227,0.18481875000000003,-21.64420284187957,-1.0822101420939785,-0.36125062030663274,-0.9688487799088709,-0.43026188879457217,4.466824171866162,0.4692462426610778,0.4525345133553843,0.0,robust_zscore,n
20,absolute_layered,0,1.2,1.0,A2,21.86598534187957,0.0,0.18481875000000003,2.3909550652999227,2.5757738152999226,-18.77505676351966,-0.9387528381759831,-0.313363395809163,-0.9688487799088709,4.665048095449322,4.466824171866162,0.4692462426610778,6.566906494448057,0.0,robust_zscore,n
20,absolute_layered,0,1.2,1.0,A3,21.86598534187957,0.0,0.18481875000000003,2.3909550652999227,2.3909550652999227,-18.99683926351966,-0.949841963175983,-0.31706503667269864,-0.9688487799088709,4.271185058950831,4.466824171866162,0.4692462426610778,6.094270850649868,0.0,robust_zscore,n
20,absolute_layered,0,1.6,1.0,A1,21.86598534187957,0.0,0.18481875000000003,2.3909550652999227,0.18481875000000003,-21.57027534187957,-1.0785137670939784,-0.36001674001878753,-0.9688487799088709,-0.43026188879457217,4.466824171866162,0.4692462426610778,0.2804297578375553,0.0,robust_zscore,n
20,absolute_layered,0,1.6,1.0,A2,21.86598534187957,0.0,0.18481875000000003,2.3909550652999227,2.5757738152999226,-17.744747237399693,-0.8872373618699847,-0.29616710735549456,-0.9688487799088709,4.665048095449322,4.466824171866162,0.4692462426610778,8.432925732627787,0.0,robust_zscore,n
20,absolute_layered,0,1.6,1.0,A3,21.86598534187957,0.0,0.18481875000000003,2.3909550652999227,2.3909550652999227,-18.040457237399693,-0.9020228618699846,-0.3011026285068754,-0.9688487799088709,4.271185058950831,4.466824171866162,0.4692462426610778,7.802744874230201,0.0,robust_zscore,n
20,absolute_layered,0,2.0,1.0,A1,21.86598534187957,0.0,0.18481875000000003,2.3909550652999227,0.18481875000000003,-21.49634784187957,-1.0748173920939785,-0.3587828597309423,-0.9688487799088709,-0.43026188879457217,4.466824171866162,0.4692462426610778,0.10832500231972653,0.0,robust_zscore,n
20,absolute_layered,0,2.0,1.0,A2,21.86598534187957,0.0,0.18481875000000003,2.3909550652999227,2.5757738152999226,-16.71443771127972,-0.8357218855639861,-0.27897081890182607,-0.9688487799088709,4.665048095449322,4.466824171866162,0.4692462426610778,10.298944970807515,0.0,robust_zscore,n
20,absolute_layered,0,2.0,1.0,A3,21.86598534187957,0.0,0.18481875000000003,2.3909550652999227,2.3909550652999227,-17.084075211279725,-0.8542037605639863,-0.28514022034105224,-0.9688487799088709,4.271185058950831,4.466824171866162,0.4692462426610778,9.511218897810533,0.0,robust_zscore,n
20,absolute_layered,1,0.0,1.0,A1,21.614670913598665,0.0,0.15831875,2.594172813490118,0.15831875,-21.614670913598665,-1.0807335456799332,-0.36075772031450715,-1.025111220204547,-0.4867354363497311,4.466824171866162,0.4692462426610778,1.025111220204547,0.0,robust_zscore,n
20,absolute_layered,1,0.0,1.0,A2,21.614670913598665,0.0,0.15831875,2.594172813490118,2.7524915634901177,-21.614670913598665,-1.0807335456799332,-0.36075772031450715,-1.025111220204547,5.04164727115723,4.466824171866162,0.4692462426610778,1.025111220204547,0.0,robust_zscore,n
20,absolute_layered,1,0.0,1.0,A3,21.614670913598665,0.0,0.15831875,2.594172813490118,2.594172813490118,-21.614670913598665,-1.0807335456799332,-0.36075772031450715,-1.025111220204547,4.704257782213898,4.466824171866162,0.4692462426610778,1.025111220204547,0.0,robust_zscore,n
