variant,n,gamma,family,mean_score,std_score,mean_log_H,mean_penalty,mean_dim_consistency,mean_dim_multi_consistency,mean_d_order,mean_d_chain,mean_d_width,count
A2_full,24,0.4,lorentzian_like_2d,-28.388082548919265,0.07036318487112142,28.621621820999167,0.5838481801997656,1.229992612463669,1.2754350404534027,1.8097478260869564,1.7034511049233647,2.1592527316029195,2
A2_full,24,0.6,KR_like,-29.135403621331186,0.20545869587459792,35.413791586093524,10.463979941270559,5.160889563363032,5.862703579305413,2.7336608695652176,2.8927892607143724,4.584962500721155,2
A2_full,24,0.6,lorentzian_like_2d,-28.27131291287931,0.04764615200317643,28.621621820999167,0.5838481801997656,1.229992612463669,1.2754350404534027,1.8097478260869564,1.7034511049233647,2.1592527316029195,2
A2_full,24,0.8,lorentzian_like_2d,-28.154543276839355,0.024929119135227665,28.621621820999167,0.5838481801997656,1.229992612463669,1.2754350404534027,1.8097478260869564,1.7034511049233647,2.1592527316029195,2
A2_full,24,0.8,KR_like,-27.042607633077075,0.25173592725396937,35.413791586093524,10.463979941270559,5.160889563363032,5.862703579305413,2.7336608695652176,2.8927892607143724,4.584962500721155,2
A2_full,24,1.0,lorentzian_like_2d,-28.0377736407994,0.002212086267282673,28.621621820999167,0.5838481801997656,1.229992612463669,1.2754350404534027,1.8097478260869564,1.7034511049233647,2.1592527316029195,2
A2_full,24,1.0,KR_like,-24.94981164482296,0.2980131586333434,35.413791586093524,10.463979941270559,5.160889563363032,5.862703579305413,2.7336608695652176,2.8927892607143724,4.584962500721155,2
A2_full,24,1.5,lorentzian_like_2d,-27.745849550699518,0.05458049590258671,28.621621820999167,0.5838481801997656,1.229992612463669,1.2754350404534027,1.8097478260869564,1.7034511049233647,2.1592527316029195,2
A2_full,24,1.5,KR_like,-19.717821674187682,0.4137062370817702,35.413791586093524,10.463979941270559,5.160889563363032,5.862703579305413,2.7336608695652176,2.8927892607143724,4.584962500721155,2
A2_full,24,2.0,lorentzian_like_2d,-27.45392546059964,0.11137307807245987,28.621621820999167,0.5838481801997656,1.229992612463669,1.2754350404534027,1.8097478260869564,1.7034511049233647,2.1592527316029195,2
A2_full,24,2.0,KR_like,-14.485831703552405,0.5293993155301969,35.413791586093524,10.463979941270559,5.160889563363032,5.862703579305413,2.7336608695652176,2.8927892607143724,4.584962500721155,2
A2_full,28,0.0,KR_like,-44.87472111654186,0.20667914466893678,44.87472111654186,12.127395670328804,4.800427229060945,5.5970814657287935,2.814923809523809,3.033103256304337,4.807354922057602,2
A2_full,28,0.0,lorentzian_like_2d,-36.001208411158245,0.4408950436803549,36.001208411158245,0.7840549534152335,1.1810656684908623,1.2109634572187307,2.259368253968254,1.859738746970775,2.163144040586079,2
A2_full,28,0.1,KR_like,-43.66198154950898,0.12404570354822962,44.87472111654186,12.127395670328804,4.800427229060945,5.5970814657287935,2.814923809523809,3.033103256304337,4.807354922057602,2
A2_full,28,0.1,lorentzian_like_2d,-35.92280291581672,0.4001074307744449,36.001208411158245,0.7840549534152335,1.1810656684908623,1.2109634572187307,2.259368253968254,1.859738746970775,2.163144040586079,2
A2_full,28,0.2,KR_like,-42.4492419824761,0.041412262427517416,44.87472111654186,12.127395670328804,4.800427229060945,5.5970814657287935,2.814923809523809,3.033103256304337,4.807354922057602,2
A2_full,28,0.2,lorentzian_like_2d,-35.8443974204752,0.35931981786854245,36.001208411158245,0.7840549534152335,1.1810656684908623,1.2109634572187307,2.259368253968254,1.859738746970775,2.163144040586079,2
A2_full,28,0.4,KR_like,-40.02376284841034,0.12385461981390197,44.87472111654186,12.127395670328804,4.800427229060945,5.5970814657287935,2.814923809523809,3.033103256304337,4.807354922057602,2
A2_full,28,0.4,lorentzian_like_2d,-35.68758642979215,0.2777445920567274,36.001208411158245,0.7840549534152335,1.1810656684908623,1.2109634572187307,2.259368253968254,1.859738746970775,2.163144040586079,2
A2_full,28,0.6,KR_like,-37.59828371434458,0.28912150205532133,44.87472111654186,12.127395670328804,4.800427229060945,5.5970814657287935,2.814923809523809,3.033103256304337,4.807354922057602,2
