n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,entropy_method,penalty_neutral,penalty_geometric,penalty_info,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group,dropped_term
10,KR_like,5,0.5,1.0,A4,8.622093601241607,0.9769939263265492,sis,0.048011111111111116,2.878979538638462,0.7797102048842108,0.7797102048842108,-8.232238498799502,-0.8232238498799502,-0.35752157537401325,-0.4426980963812179,-0.6830252993947272,2.735311080851398,1.6167754049515923,0.10118544668385426,0.357178360138273,robust_zscore,"n,gamma,action_mode",none
10,KR_like,5,1.0,1.0,A4,8.622093601241607,0.9769939263265492,sis,0.048011111111111116,2.878979538638462,0.7797102048842108,0.7797102048842108,-7.842383396357397,-0.7842383396357396,-0.3405903834007699,-0.4426980963812179,-0.6830252993947272,2.735311080851398,1.6167754049515923,-0.24032720301350935,0.357178360138273,robust_zscore,"n,gamma,action_mode",none
10,KR_like,6,0.0,1.0,A4,8.593737479056024,1.3407587916348374,sis,0.05871111111111112,1.1564446143769607,0.9381811077932456,0.9381811077932456,-8.593737479056024,-0.8593737479056024,-0.37322127660791926,-0.4530647864385538,-0.5850086531594516,2.735311080851398,1.6167754049515923,0.4530647864385538,0.49016684099327756,robust_zscore,"n,gamma,action_mode",none
10,KR_like,6,0.2,1.0,A4,8.593737479056024,1.3407587916348374,sis,0.05871111111111112,1.1564446143769607,0.9381811077932456,0.9381811077932456,-8.406101257497376,-0.8406101257497376,-0.3650723390451096,-0.4530647864385538,-0.5850086531594516,2.735311080851398,1.6167754049515923,0.33606305580666346,0.49016684099327756,robust_zscore,"n,gamma,action_mode",none
10,KR_like,6,0.5,1.0,A4,8.593737479056024,1.3407587916348374,sis,0.05871111111111112,1.1564446143769607,0.9381811077932456,0.9381811077932456,-8.124646925159402,-0.8124646925159402,-0.35284893270089496,-0.4530647864385538,-0.5850086531594516,2.735311080851398,1.6167754049515923,0.160560459858828,0.49016684099327756,robust_zscore,"n,gamma,action_mode",none
10,KR_like,6,1.0,1.0,A4,8.593737479056024,1.3407587916348374,sis,0.05871111111111112,1.1564446143769607,0.9381811077932456,0.9381811077932456,-7.6555563712627785,-0.7655556371262778,-0.33247658879387065,-0.4530647864385538,-0.5850086531594516,2.735311080851398,1.6167754049515923,-0.1319438667208978,0.49016684099327756,robust_zscore,"n,gamma,action_mode",none
10,KR_like,7,0.0,1.0,A4,8.756367559802975,1.0835152650208681,sis,0.05611111111111111,1.7178996740647496,0.7260303819680702,0.7260303819680702,-8.756367559802975,-0.8756367559802974,-0.3802842112739074,-0.3936089966070258,-0.716227080391481,2.735311080851398,1.6167754049515923,0.3936089966070258,0.396121403743084,robust_zscore,"n,gamma,action_mode",none
10,KR_like,7,0.2,1.0,A4,8.756367559802975,1.0835152650208681,sis,0.05611111111111111,1.7178996740647496,0.7260303819680702,0.7260303819680702,-8.611161483409361,-0.8611161483409362,-0.37397799150225053,-0.3936089966070258,-0.716227080391481,2.735311080851398,1.6167754049515923,0.25036358052872965,0.396121403743084,robust_zscore,"n,gamma,action_mode",none
10,KR_like,7,0.5,1.0,A4,8.756367559802975,1.0835152650208681,sis,0.05611111111111111,1.7178996740647496,0.7260303819680702,0.7260303819680702,-8.39335236881894,-0.839335236881894,-0.3645186618447652,-0.3936089966070258,-0.716227080391481,2.735311080851398,1.6167754049515923,0.03549545641128532,0.396121403743084,robust_zscore,"n,gamma,action_mode",none
10,KR_like,7,1.0,1.0,A4,8.756367559802975,1.0835152650208681,sis,0.05611111111111111,1.7178996740647496,0.7260303819680702,0.7260303819680702,-8.030337177834905,-0.8030337177834905,-0.3487531124156231,-0.3936089966070258,-0.716227080391481,2.735311080851398,1.6167754049515923,-0.32261808378445517,0.396121403743084,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,0,0.0,1.0,A4,11.684438823047579,1.3296472734268383,sis,0.47690000000000005,28.605652206160418,6.48074784215727,6.48074784215727,-11.684438823047579,-1.1684438823047578,-0.5074487304985689,0.6768620308905878,2.843152560444595,2.735311080851398,1.6167754049515923,-0.6768620308905878,0.48610459071184325,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,0,0.2,1.0,A4,11.684438823047579,1.3296472734268383,sis,0.47690000000000005,28.605652206160418,6.48074784215727,6.48074784215727,-10.388289254616124,-1.0388289254616123,-0.4511576699694627,0.6768620308905878,2.843152560444595,2.735311080851398,1.6167754049515923,-0.10823151880166881,0.48610459071184325,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,0,0.5,1.0,A4,11.684438823047579,1.3296472734268383,sis,0.47690000000000005,28.605652206160418,6.48074784215727,6.48074784215727,-8.444064901968943,-0.8444064901968943,-0.36672107917580343,0.6768620308905878,2.843152560444595,2.735311080851398,1.6167754049515923,0.7447142493317097,0.48610459071184325,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,0,1.0,1.0,A4,11.684438823047579,1.3296472734268383,sis,0.47690000000000005,28.605652206160418,6.48074784215727,6.48074784215727,-5.2036909808903085,-0.5203690980890309,-0.22599342785303805,0.6768620308905878,2.843152560444595,2.735311080851398,1.6167754049515923,2.1662905295540074,0.48610459071184325,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,1,0.0,1.0,A4,12.565703217294537,1.7173250537831697,sis,0.06409999999999998,41.93608009051403,7.247778541720083,7.247778541720083,-12.565703217294537,-1.2565703217294537,-0.5457215568504955,0.9990427146220537,3.3175726296846877,2.735311080851398,1.6167754049515923,-0.9990427146220537,0.6278353733896446,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,1,0.2,1.0,A4,12.565703217294537,1.7173250537831697,sis,0.06409999999999998,41.93608009051403,7.247778541720083,7.247778541720083,-11.11614750895052,-1.111614750895052,-0.4827681523159789,0.9990427146220537,3.3175726296846877,2.735311080851398,1.6167754049515923,-0.33552818868511614,0.6278353733896446,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,1,0.5,1.0,A4,12.565703217294537,1.7173250537831697,sis,0.06409999999999998,41.93608009051403,7.247778541720083,7.247778541720083,-8.941813946434495,-0.8941813946434495,-0.388338045514204,0.9990427146220537,3.3175726296846877,2.735311080851398,1.6167754049515923,0.6597436002202901,0.6278353733896446,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,1,1.0,1.0,A4,12.565703217294537,1.7173250537831697,sis,0.06409999999999998,41.93608009051403,7.247778541720083,7.247778541720083,-5.317924675574454,-0.5317924675574454,-0.23095453417791256,0.9990427146220537,3.3175726296846877,2.735311080851398,1.6167754049515923,2.318529915062634,0.6278353733896446,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,2,0.0,1.0,A4,12.306098959597296,1.4737910991611018,sis,0.06409999999999998,41.93608009051403,7.247778541720084,7.247778541720084,-12.306098959597296,-1.2306098959597296,-0.5344470871908453,0.9041342197475198,3.3175726296846877,2.735311080851398,1.6167754049515923,-0.9041342197475198,0.5388020066450238,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,2,0.2,1.0,A4,12.306098959597296,1.4737910991611018,sis,0.06409999999999998,41.93608009051403,7.247778541720084,7.247778541720084,-10.85654325125328,-1.085654325125328,-0.47149368265632874,0.9041342197475198,3.3175726296846877,2.735311080851398,1.6167754049515923,-0.24061969381058224,0.5388020066450238,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,2,0.5,1.0,A4,12.306098959597296,1.4737910991611018,sis,0.06409999999999998,41.93608009051403,7.247778541720084,7.247778541720084,-8.682209688737254,-0.8682209688737255,-0.37706357585455386,0.9041342197475198,3.3175726296846877,2.735311080851398,1.6167754049515923,0.754652095094824,0.5388020066450238,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,2,1.0,1.0,A4,12.306098959597296,1.4737910991611018,sis,0.06409999999999998,41.93608009051403,7.247778541720084,7.247778541720084,-5.058320417877212,-0.5058320417877212,-0.21968006451826239,0.9041342197475198,3.3175726296846877,2.735311080851398,1.6167754049515923,2.413438409937168,0.5388020066450238,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,3,0.0,1.0,A4,11.830214882174666,1.3213537352367246,sis,0.47890000000000005,28.605652206160418,6.526614428962653,6.526614428962653,-11.830214882174666,-1.1830214882174666,-0.5137797043058185,0.7301561736108054,2.8715217369331234,2.735311080851398,1.6167754049515923,-0.7301561736108054,0.4830725632952277,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,3,0.2,1.0,A4,11.830214882174666,1.3213537352367246,sis,0.47890000000000005,28.605652206160418,6.526614428962653,6.526614428962653,-10.524891996382134,-1.0524891996382135,-0.457090251665646,0.7301561736108054,2.8715217369331234,2.735311080851398,1.6167754049515923,-0.1558518262241807,0.4830725632952277,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,3,0.5,1.0,A4,11.830214882174666,1.3213537352367246,sis,0.47890000000000005,28.605652206160418,6.526614428962653,6.526614428962653,-8.56690766769334,-0.856690766769334,-0.3720560727053874,0.7301561736108054,2.8715217369331234,2.735311080851398,1.6167754049515923,0.7056046948557563,0.4830725632952277,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,3,1.0,1.0,A4,11.830214882174666,1.3213537352367246,sis,0.47890000000000005,28.605652206160418,6.526614428962653,6.526614428962653,-5.303600453212012,-0.5303600453212012,-0.2303324411049562,0.7301561736108054,2.8715217369331234,2.735311080851398,1.6167754049515923,2.141365563322318,0.4830725632952277,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,4,0.0,1.0,A4,11.671466493098778,1.2225324958248955,sis,0.21559999999999996,38.62282561268888,6.736933588247463,6.736933588247463,-11.671466493098778,-1.1671466493098779,-0.5068853493671497,0.6721194880626027,3.0016073126047216,2.735311080851398,1.6167754049515923,-0.6721194880626027,0.44694459229272304,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,4,0.2,1.0,A4,11.671466493098778,1.2225324958248955,sis,0.21559999999999996,38.62282561268888,6.736933588247463,6.736933588247463,-10.324079775449286,-1.0324079775449286,-0.44836908772065875,0.6721194880626027,3.0016073126047216,2.735311080851398,1.6167754049515923,-0.07179802554165837,0.44694459229272304,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,4,0.5,1.0,A4,11.671466493098778,1.2225324958248955,sis,0.21559999999999996,38.62282561268888,6.736933588247463,6.736933588247463,-8.302999698975047,-0.8302999698975047,-0.3605946952509223,0.6721194880626027,3.0016073126047216,2.735311080851398,1.6167754049515923,0.8286841682397581,0.44694459229272304,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,4,1.0,1.0,A4,11.671466493098778,1.2225324958248955,sis,0.21559999999999996,38.62282561268888,6.736933588247463,6.736933588247463,-4.934532904851316,-0.49345329048513153,-0.214304041134695,0.6721194880626027,3.0016073126047216,2.735311080851398,1.6167754049515923,2.329487824542119,0.44694459229272304,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,5,0.0,1.0,A4,11.664298003620166,1.6965240756842663,sis,0.22399999999999995,30.92126709417036,6.514249139797958,6.514249139797958,-11.664298003620166,-1.1664298003620166,-0.5065740258247353,0.6694987662263203,2.863873618878614,2.735311080851398,1.6167754049515923,-0.6694987662263203,0.6202307618906012,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,5,0.2,1.0,A4,11.664298003620166,1.6965240756842663,sis,0.22399999999999995,30.92126709417036,6.514249139797958,6.514249139797958,-10.361448175660573,-1.0361448175660573,-0.4499919767215902,0.6694987662263203,2.863873618878614,2.735311080851398,1.6167754049515923,-0.09672404245059751,0.6202307618906012,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,5,0.5,1.0,A4,11.664298003620166,1.6965240756842663,sis,0.22399999999999995,30.92126709417036,6.514249139797958,6.514249139797958,-8.407173433721187,-0.8407173433721187,-0.3651189030668725,0.6694987662263203,2.863873618878614,2.735311080851398,1.6167754049515923,0.7624380432129867,0.6202307618906012,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,5,1.0,1.0,A4,11.664298003620166,1.6965240756842663,sis,0.22399999999999995,30.92126709417036,6.514249139797958,6.514249139797958,-5.150048863822208,-0.5150048863822209,-0.22366378030900963,0.6694987662263203,2.863873618878614,2.735311080851398,1.6167754049515923,2.1943748526522935,0.6202307618906012,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,6,0.0,1.0,A4,11.813030057420566,1.564696465047844,sis,0.07399999999999998,29.95633490532887,6.593262512513574,6.593262512513574,-11.813030057420566,-1.1813030057420566,-0.5130333768495005,0.7238735884692459,2.912744582943027,2.735311080851398,1.6167754049515923,-0.7238735884692459,0.5720360203274627,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,6,0.2,1.0,A4,11.813030057420566,1.564696465047844,sis,0.07399999999999998,29.95633490532887,6.593262512513574,6.593262512513574,-10.49437755491785,-1.049437755491785,-0.4557650263110162,0.7238735884692459,2.912744582943027,2.735311080851398,1.6167754049515923,-0.14132467188064046,0.5720360203274627,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,6,0.5,1.0,A4,11.813030057420566,1.564696465047844,sis,0.07399999999999998,29.95633490532887,6.593262512513574,6.593262512513574,-8.516398801163778,-0.8516398801163778,-0.3698625005032897,0.7238735884692459,2.912744582943027,2.735311080851398,1.6167754049515923,0.7324987030022677,0.5720360203274627,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,6,1.0,1.0,A4,11.813030057420566,1.564696465047844,sis,0.07399999999999998,29.95633490532887,6.593262512513574,6.593262512513574,-5.219767544906992,-0.5219767544906991,-0.22669162415707902,0.7238735884692459,2.912744582943027,2.735311080851398,1.6167754049515923,2.188870994473781,0.5720360203274627,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,7,0.0,1.0,A4,12.151215112045453,1.7278439975185103,sis,0.22399999999999995,30.92126709417036,6.514249139797958,6.514249139797958,-12.151215112045453,-1.2151215112045453,-0.5277205671580742,0.8475103685753035,2.863873618878614,2.735311080851398,1.6167754049515923,-0.8475103685753035,0.6316809848847973,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,7,0.2,1.0,A4,12.151215112045453,1.7278439975185103,sis,0.22399999999999995,30.92126709417036,6.514249139797958,6.514249139797958,-10.848365284085862,-1.0848365284085861,-0.4711385180549292,0.8475103685753035,2.863873618878614,2.735311080851398,1.6167754049515923,-0.2747356447995807,0.6316809848847973,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,7,0.5,1.0,A4,12.151215112045453,1.7278439975185103,sis,0.22399999999999995,30.92126709417036,6.514249139797958,6.514249139797958,-8.894090542146474,-0.8894090542146473,-0.38626544440021143,0.8475103685753035,2.863873618878614,2.735311080851398,1.6167754049515923,0.5844264408640035,0.6316809848847973,robust_zscore,"n,gamma,action_mode",none
10,KR_2layer,7,1.0,1.0,A4,12.151215112045453,1.7278439975185103,sis,0.22399999999999995,30.92126709417036,6.514249139797958,6.514249139797958,-5.636965972247495,-0.5636965972247495,-0.24481032164234856,0.8475103685753035,2.863873618878614,2.735311080851398,1.6167754049515923,2.0163632503033107,0.6316809848847973,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,0,0.0,1.0,A4,7.379008127628305,1.0013554464224765,sis,0.11699999999999999,1.3936666133333335,0.942271457165042,0.942271457165042,-7.379008127628305,-0.7379008127628305,-0.32046625117482186,-0.8971566339550784,-0.582478710311936,2.735311080851398,1.6167754049515923,0.8971566339550784,0.36608466709051346,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,0,0.2,1.0,A4,7.379008127628305,1.0013554464224765,sis,0.11699999999999999,1.3936666133333335,0.942271457165042,0.942271457165042,-7.1905538361952965,-0.7190553836195297,-0.3122817852887876,-0.8971566339550784,-0.582478710311936,2.735311080851398,1.6167754049515923,0.7806608918926912,0.36608466709051346,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,0,0.5,1.0,A4,7.379008127628305,1.0013554464224765,sis,0.11699999999999999,1.3936666133333335,0.942271457165042,0.942271457165042,-6.907872399045784,-0.6907872399045785,-0.30000508645973617,-0.8971566339550784,-0.582478710311936,2.735311080851398,1.6167754049515923,0.6059172787991104,0.36608466709051346,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,0,1.0,1.0,A4,7.379008127628305,1.0013554464224765,sis,0.11699999999999999,1.3936666133333335,0.942271457165042,0.942271457165042,-6.436736670463263,-0.6436736670463263,-0.2795439217446505,-0.8971566339550784,-0.582478710311936,2.735311080851398,1.6167754049515923,0.3146779236431424,0.36608466709051346,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,1,0.0,1.0,A4,8.499843553081124,0.86770260659354,sis,0.15949999999999998,1.6023777244444461,1.0139212647951692,1.0139212647951692,-8.499843553081124,-0.8499843553081124,-0.36914351521440614,-0.48739138520540204,-0.5381622224369411,2.735311080851398,1.6167754049515923,0.48739138520540204,0.3172226415737172,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,1,0.2,1.0,A4,8.499843553081124,0.86770260659354,sis,0.15949999999999998,1.6023777244444461,1.0139212647951692,1.0139212647951692,-8.29705930012209,-0.8297059300122089,-0.36033670700670795,-0.48739138520540204,-0.5381622224369411,2.735311080851398,1.6167754049515923,0.3797589407180138,0.3172226415737172,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,1,0.5,1.0,A4,8.499843553081124,0.86770260659354,sis,0.15949999999999998,1.6023777244444461,1.0139212647951692,1.0139212647951692,-7.99288292068354,-0.799288292068354,-0.34712649469516077,-0.48739138520540204,-0.5381622224369411,2.735311080851398,1.6167754049515923,0.21831027398693148,0.3172226415737172,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,1,1.0,1.0,A4,8.499843553081124,0.86770260659354,sis,0.15949999999999998,1.6023777244444461,1.0139212647951692,1.0139212647951692,-7.4859222882859555,-0.7485922288285956,-0.3251094741759154,-0.48739138520540204,-0.5381622224369411,2.735311080851398,1.6167754049515923,-0.05077083723153908,0.3172226415737172,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,2,0.0,1.0,A4,8.07285730891908,1.2838940871659628,sis,0.0751,3.22595201974376,1.488511492066769,1.488511492066769,-8.07285730891908,-0.8072857308919079,-0.3505997382455891,-0.643492914991601,-0.24462100093016695,2.735311080851398,1.6167754049515923,0.643492914991601,0.4693777231240315,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,2,0.2,1.0,A4,8.07285730891908,1.2838940871659628,sis,0.0751,3.22595201974376,1.488511492066769,1.488511492066769,-7.775155010505726,-0.7775155010505725,-0.3376706917005056,-0.643492914991601,-0.24462100093016695,2.735311080851398,1.6167754049515923,0.5945687148055676,0.4693777231240315,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,2,0.5,1.0,A4,8.07285730891908,1.2838940871659628,sis,0.0751,3.22595201974376,1.488511492066769,1.488511492066769,-7.328601562885695,-0.7328601562885695,-0.31827712188288043,-0.643492914991601,-0.24462100093016695,2.735311080851398,1.6167754049515923,0.5211824145265175,0.4693777231240315,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,2,1.0,1.0,A4,8.07285730891908,1.2838940871659628,sis,0.0751,3.22595201974376,1.488511492066769,1.488511492066769,-6.584345816852311,-0.6584345816852311,-0.28595450552017176,-0.643492914991601,-0.24462100093016695,2.735311080851398,1.6167754049515923,0.3988719140614341,0.4693777231240315,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,3,0.0,1.0,A4,8.254788926148725,1.0113749189488799,sis,0.1565,1.6623777244444462,0.9207937175375028,0.9207937175375028,-8.254788926148725,-0.8254788926148725,-0.3585009279902461,-0.5769806932179016,-0.5957630165685507,2.735311080851398,1.6167754049515923,0.5769806932179016,0.36974767734062536,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,3,0.2,1.0,A4,8.254788926148725,1.0113749189488799,sis,0.1565,1.6623777244444462,0.9207937175375028,0.9207937175375028,-8.070630182641224,-0.8070630182641224,-0.35050301538029166,-0.5769806932179016,-0.5957630165685507,2.735311080851398,1.6167754049515923,0.45782808990419144,0.36974767734062536,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,3,0.5,1.0,A4,8.254788926148725,1.0113749189488799,sis,0.1565,1.6623777244444462,0.9207937175375028,0.9207937175375028,-7.794392067379974,-0.7794392067379974,-0.3385061464653601,-0.5769806932179016,-0.5957630165685507,2.735311080851398,1.6167754049515923,0.27909918493362623,0.36974767734062536,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,3,1.0,1.0,A4,8.254788926148725,1.0113749189488799,sis,0.1565,1.6623777244444462,0.9207937175375028,0.9207937175375028,-7.333995208611222,-0.7333995208611223,-0.31851136494047416,-0.5769806932179016,-0.5957630165685507,2.735311080851398,1.6167754049515923,-0.01878232335064911,0.36974767734062536,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,4,0.0,1.0,A4,7.998587380331285,1.144756588349025,sis,0.08439999999999999,0.7176616090609685,1.3064508809153872,1.3064508809153872,-7.998587380331285,-0.7998587380331286,-0.34737423622988634,-0.6706451936145783,-0.3572282378993816,2.735311080851398,1.6167754049515923,0.6706451936145783,0.41851056589611224,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,4,0.2,1.0,A4,7.998587380331285,1.144756588349025,sis,0.08439999999999999,0.7176616090609685,1.3064508809153872,1.3064508809153872,-7.7372972041482075,-0.7737297204148208,-0.3360265480607024,-0.6706451936145783,-0.3572282378993816,2.735311080851398,1.6167754049515923,0.5991995460347019,0.41851056589611224,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,4,0.5,1.0,A4,7.998587380331285,1.144756588349025,sis,0.08439999999999999,0.7176616090609685,1.3064508809153872,1.3064508809153872,-7.345361939873592,-0.7345361939873591,-0.3190050158069266,-0.6706451936145783,-0.3572282378993816,2.735311080851398,1.6167754049515923,0.4920310746648875,0.41851056589611224,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,4,1.0,1.0,A4,7.998587380331285,1.144756588349025,sis,0.08439999999999999,0.7176616090609685,1.3064508809153872,1.3064508809153872,-6.6921364994158985,-0.6692136499415898,-0.29063579538396683,-0.6706451936145783,-0.3572282378993816,2.735311080851398,1.6167754049515923,0.31341695571519673,0.41851056589611224,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,5,0.0,1.0,A4,7.782598820942119,0.9284145027301561,sis,0.11789999999999999,0.9348903170370363,0.890065881709224,0.890065881709224,-7.782598820942119,-0.7782598820942119,-0.33799397228019157,-0.7496082632636574,-0.6147686469945027,2.735311080851398,1.6167754049515923,0.7496082632636574,0.33941825090006805,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,5,0.2,1.0,A4,7.782598820942119,0.9284145027301561,sis,0.11789999999999999,0.9348903170370363,0.890065881709224,0.890065881709224,-7.604585644600274,-0.7604585644600274,-0.33026295826105817,-0.7496082632636574,-0.6147686469945027,2.735311080851398,1.6167754049515923,0.6266545338647568,0.33941825090006805,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,5,0.5,1.0,A4,7.782598820942119,0.9284145027301561,sis,0.11789999999999999,0.9348903170370363,0.890065881709224,0.890065881709224,-7.3375658800875065,-0.7337565880087507,-0.3186664372323581,-0.7496082632636574,-0.6147686469945027,2.735311080851398,1.6167754049515923,0.442223939766406,0.33941825090006805,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,5,1.0,1.0,A4,7.782598820942119,0.9284145027301561,sis,0.11789999999999999,0.9348903170370363,0.890065881709224,0.890065881709224,-6.892532939232895,-0.6892532939232895,-0.2993389021845247,-0.7496082632636574,-0.6147686469945027,2.735311080851398,1.6167754049515923,0.13483961626915464,0.33941825090006805,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,6,0.0,1.0,A4,9.990811380707802,1.3591295136231456,sis,0.042611111111111113,9.841544118509196,1.658991117180735,1.658991117180735,-9.990811380707802,-0.9990811380707803,-0.43389542523776065,0.057690246666098455,-0.13917677868887782,2.735311080851398,1.6167754049515923,-0.057690246666098455,0.49688297727368563,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,6,0.2,1.0,A4,9.990811380707802,1.3591295136231456,sis,0.042611111111111113,9.841544118509196,1.658991117180735,1.658991117180735,-9.659013157271655,-0.9659013157271655,-0.4194856114833985,0.057690246666098455,-0.13917677868887782,2.735311080851398,1.6167754049515923,-0.08552560240387402,0.49688297727368563,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,6,0.5,1.0,A4,9.990811380707802,1.3591295136231456,sis,0.042611111111111113,9.841544118509196,1.658991117180735,1.658991117180735,-9.161315822117434,-0.9161315822117434,-0.3978708908518554,0.057690246666098455,-0.13917677868887782,2.735311080851398,1.6167754049515923,-0.12727863601053735,0.49688297727368563,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,6,1.0,1.0,A4,9.990811380707802,1.3591295136231456,sis,0.042611111111111113,9.841544118509196,1.658991117180735,1.658991117180735,-8.331820263527067,-0.8331820263527068,-0.3618463564659502,0.057690246666098455,-0.13917677868887782,2.735311080851398,1.6167754049515923,-0.19686702535497627,0.49688297727368563,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,7,0.0,1.0,A4,7.60887062919126,1.1367058801993661,sis,0.11560000000000001,0.3496694362696909,1.0887438380995118,1.0887438380995118,-7.60887062919126,-0.760887062919126,-0.3304490527773487,-0.8131214018485324,-0.4918833310861769,2.735311080851398,1.6167754049515923,0.8131214018485324,0.41556731450287293,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,7,0.2,1.0,A4,7.60887062919126,1.1367058801993661,sis,0.11560000000000001,0.3496694362696909,1.0887438380995118,1.0887438380995118,-7.391121861571357,-0.7391121861571357,-0.32099234395549303,-0.8131214018485324,-0.4918833310861769,2.735311080851398,1.6167754049515923,0.714744735631297,0.41556731450287293,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,7,0.5,1.0,A4,7.60887062919126,1.1367058801993661,sis,0.11560000000000001,0.3496694362696909,1.0887438380995118,1.0887438380995118,-7.064498710141503,-0.7064498710141504,-0.30680728072270946,-0.8131214018485324,-0.4918833310861769,2.735311080851398,1.6167754049515923,0.567179736305444,0.41556731450287293,robust_zscore,"n,gamma,action_mode",none
10,KR_4layer,7,1.0,1.0,A4,7.60887062919126,1.1367058801993661,sis,0.11560000000000001,0.3496694362696909,1.0887438380995118,1.0887438380995118,-6.520126791091748,-0.6520126791091748,-0.2831655086680702,-0.8131214018485324,-0.4918833310861769,2.735311080851398,1.6167754049515923,0.32123807076235555,0.41556731450287293,robust_zscore,"n,gamma,action_mode",none
10,lorentzian_like_2d,0,0.0,1.0,A4,6.8416154764775925,0.7370477040910774,sis,0.0929,1.987202168888886,0.39015323150533276,0.39015323150533276,-6.8416154764775925,-0.6841615476477593,-0.29712758487381047,-1.0936215460861851,-0.9239721694335757,2.735311080851398,1.6167754049515923,1.0936215460861851,0.26945662935773385,robust_zscore,"n,gamma,action_mode",none
