n,gamma,family,action_mode,normalization_method,mean_score_norm,std_score_norm,count
16,3.0,absolute_layered,A3,robust_zscore,6.6131540555008685,3.7687733113894066,10
16,3.0,lorentzian_like_3d,A3,robust_zscore,8.491269222299767,4.093185554394469,10
16,3.0,transitive_percolation,A3,robust_zscore,23.322107214313395,12.148484392148694,10
16,4.0,lorentzian_like_2d,A3,robust_zscore,-1.5565188852560523,0.5038686251929988,10
16,4.0,interval_order,A3,robust_zscore,0.7695671267991132,2.672959071596528,10
16,4.0,KR_like,A3,robust_zscore,2.323113547084545,1.26957325338396,10
16,4.0,multi_layer_random,A3,robust_zscore,6.180092261126395,7.341389228608908,10
16,4.0,absolute_layered,A3,robust_zscore,8.56711512637263,4.877948336673286,10
16,4.0,lorentzian_like_3d,A3,robust_zscore,11.599600964469944,5.548106875576858,10
16,4.0,transitive_percolation,A3,robust_zscore,31.621274162046056,16.49304329265763,10
16,6.0,lorentzian_like_2d,A3,robust_zscore,-2.7140452953397647,0.6913742399727701,10
16,6.0,interval_order,A3,robust_zscore,0.8236810871606813,3.8223928588102196,10
16,6.0,KR_like,A3,robust_zscore,3.553976770429876,1.9355138281892705,10
16,6.0,multi_layer_random,A3,robust_zscore,9.393834018538646,11.278373520301507,10
16,6.0,absolute_layered,A3,robust_zscore,12.475037268116155,7.09704555408406,10
16,6.0,lorentzian_like_3d,A3,robust_zscore,17.816264448810298,8.45861109638172,10
16,6.0,transitive_percolation,A3,robust_zscore,48.21960805751139,25.1826946391295,10
16,8.0,lorentzian_like_2d,A3,robust_zscore,-3.8715717054234773,0.8885043425463006,10
16,8.0,interval_order,A3,robust_zscore,0.8777950475222495,4.978019696035994,10
16,8.0,KR_like,A3,robust_zscore,4.784839993775206,2.602156384530436,10
16,8.0,multi_layer_random,A3,robust_zscore,12.607575775950897,15.215631244798018,10
16,8.0,absolute_layered,A3,robust_zscore,16.382959409859676,9.31654575687375,10
16,8.0,lorentzian_like_3d,A3,robust_zscore,24.03292793315065,11.369432881159906,10
16,8.0,transitive_percolation,A3,robust_zscore,64.81794195297671,33.87260112679311,10
16,10.0,lorentzian_like_2d,A3,robust_zscore,-5.029098115507191,1.0900497569060816,10
16,10.0,interval_order,A3,robust_zscore,0.9319090078838178,6.136341660920371,10
16,10.0,KR_like,A3,robust_zscore,6.015703217120537,3.2690714976931607,10
16,10.0,multi_layer_random,A3,robust_zscore,15.821317533363148,19.15299377509013,10
16,10.0,absolute_layered,A3,robust_zscore,20.2908815516032,11.53621635133407,10
16,10.0,lorentzian_like_3d,A3,robust_zscore,30.249591417491,14.280378040546665,10
16,10.0,transitive_percolation,A3,robust_zscore,81.41627584844204,42.56260648121812,10
16,15.0,lorentzian_like_2d,A3,robust_zscore,-7.922914140716472,1.6022436867465666,10
16,15.0,interval_order,A3,robust_zscore,1.0671939087877385,9.037133450992428,10
16,15.0,KR_like,A3,robust_zscore,9.092861275483866,4.936826771850363,10
16,15.0,multi_layer_random,A3,robust_zscore,23.855671926893773,28.996578446417846,10
16,15.0,absolute_layered,A3,robust_zscore,30.06068690596201,17.085702486635796,10
16,15.0,lorentzian_like_3d,A3,robust_zscore,45.79125012834188,21.557952723602202,10
16,15.0,transitive_percolation,A3,robust_zscore,122.91211058710535,64.28778930176017,10
16,20.0,lorentzian_like_2d,A3,robust_zscore,-10.816730165925753,2.1194230779372156,10
16,20.0,interval_order,A3,robust_zscore,1.2024788096916588,11.940894974098741,10
16,20.0,KR_like,A3,robust_zscore,12.170019333847192,6.604845157152917,10
16,20.0,multi_layer_random,A3,robust_zscore,31.890026320424404,38.84026292720561,10
16,20.0,absolute_layered,A3,robust_zscore,39.830492260320824,22.635370691782875,10
16,20.0,lorentzian_like_3d,A3,robust_zscore,61.33290883919276,28.835646696839547,10
16,20.0,transitive_percolation,A3,robust_zscore,164.40794532576868,86.01306744310061,10
10,0.0,transitive_percolation,A1,zscore,-1.644777556285271,0.46595994895346865,10
10,0.0,lorentzian_like_3d,A1,zscore,-0.7842169566109822,0.3685382558908024,10
10,0.0,multi_layer_random,A1,zscore,-0.1904519248503162,0.4527908896975592,10
10,0.0,KR_like,A1,zscore,0.13922092316630746,0.25784799092364924,10
10,0.0,lorentzian_like_2d,A1,zscore,0.5391840598735306,0.5035410608466927,10
10,0.0,interval_order,A1,zscore,0.6336638592527354,0.6551473774772101,10
10,0.0,absolute_layered,A1,zscore,1.307377595453994,0.22626497718643238,10
10,0.5,transitive_percolation,A1,zscore,-1.9686975192561502,0.46209882942297037,10
10,0.5,lorentzian_like_3d,A1,zscore,-1.1147642933298563,0.36806823110097997,10
10,0.5,multi_layer_random,A1,zscore,-0.5222772975889935,0.45252966003975564,10
10,0.5,KR_like,A1,zscore,-0.19344368077219296,0.2581216293051974,10
10,0.5,lorentzian_like_2d,A1,zscore,0.206842507921482,0.5038420218639423,10
10,0.5,interval_order,A1,zscore,0.3029212340110373,0.654151077280666,10
10,0.5,absolute_layered,A1,zscore,0.9777220403010848,0.22497018360673846,10
10,1.0,transitive_percolation,A1,zscore,-2.2926174822270293,0.4582669201115556,10
10,1.0,lorentzian_like_3d,A1,zscore,-1.4453116300487303,0.36760381659411234,10
10,1.0,multi_layer_random,A1,zscore,-0.8541026703276708,0.45227014225657425,10
10,1.0,KR_like,A1,zscore,-0.5261082847106934,0.2583981100887387,10
10,1.0,lorentzian_like_2d,A1,zscore,-0.12549904403056655,0.504145298563605,10
10,1.0,interval_order,A1,zscore,-0.027821391230660675,0.6531582334211876,10
10,1.0,absolute_layered,A1,zscore,0.6480664851481756,0.22367552236842936,10
10,1.5,transitive_percolation,A1,zscore,-2.616537445197909,0.4544649598946801,10
10,1.5,lorentzian_like_3d,A1,zscore,-1.7758589667676041,0.3671450336601253,10
10,1.5,multi_layer_random,A1,zscore,-1.1859280430663484,0.45201233929657564,10
10,1.5,KR_like,A1,zscore,-0.8587728886491938,0.25867742416018646,10
10,1.5,lorentzian_like_2d,A1,zscore,-0.4578405959826151,0.5044508867691042,10
10,1.5,interval_order,A1,zscore,-0.35856401647235864,0.6521688616842716,10
10,1.5,absolute_layered,A1,zscore,0.3184109299952664,0.22238099578290665,10
10,2.0,transitive_percolation,A1,zscore,-2.940457408168788,0.45069370670634673,10
10,2.0,lorentzian_like_3d,A1,zscore,-2.106406303486478,0.3666919034366794,10
10,2.0,multi_layer_random,A1,zscore,-1.5177534158050257,0.4517562540955454,10
10,2.0,KR_like,A1,zscore,-1.1914374925876943,0.25895956235157813,10
10,2.0,lorentzian_like_2d,A1,zscore,-0.7901821479346637,0.5047587822821841,10
10,2.0,interval_order,A1,zscore,-0.6893066417140568,0.6511829778959763,10
10,2.0,absolute_layered,A1,zscore,-0.011244625157642763,0.2210866062154644,10
10,3.0,transitive_percolation,A1,zscore,-3.588297334110547,0.44324645020264475,10
10,3.0,lorentzian_like_3d,A1,zscore,-2.767500976924226,0.36580268488545337,10
10,3.0,multi_layer_random,A1,zscore,-2.1814041612823805,0.45124924864876864,10
10,3.0,KR_like,A1,zscore,-1.856766700464695,0.25953227416070845,10
10,3.0,lorentzian_like_2d,A1,zscore,-1.4548652518387608,0.5053814783312041,10
10,3.0,interval_order,A1,zscore,-1.3507918921974527,0.6492217376690499,10
10,3.0,absolute_layered,A1,zscore,-0.670555735463461,0.21849824787494976,10
10,4.0,transitive_percolation,A1,zscore,-4.236137260052305,0.4359316060188213,10
10,4.0,lorentzian_like_3d,A1,zscore,-3.4285956503619746,0.3649363268362464,10
10,4.0,multi_layer_random,A1,zscore,-2.845054906759735,0.45074914914140446,10
10,4.0,KR_like,A1,zscore,-2.5220959083416963,0.26011617114388835,10
10,4.0,lorentzian_like_2d,A1,zscore,-2.119548355742858,0.5060133527008025,10
10,4.0,interval_order,A1,zscore,-2.0122771426808486,0.6472746401393573,10
10,4.0,absolute_layered,A1,zscore,-1.3298668457692795,0.21591046740823655,10
10,6.0,transitive_percolation,A1,zscore,-5.531817111935823,0.4217265910670638,10
10,6.0,lorentzian_like_3d,A1,zscore,-4.75078499723747,0.36327284216024824,10
10,6.0,multi_layer_random,A1,zscore,-4.172356397714444,0.44976975977147454,10
10,6.0,KR_like,A1,zscore,-3.852754324095698,0.2613172192854301,10
10,6.0,lorentzian_like_2d,A1,zscore,-3.448914563551052,0.5073044987186227,10
10,6.0,interval_order,A1,zscore,-3.335247643647641,0.6434233858148577,10
10,6.0,absolute_layered,A1,zscore,-2.648489066380916,0.21073672524477283,10
10,8.0,transitive_percolation,A1,zscore,-6.82749696381934,0.40813683333583006,10
10,8.0,lorentzian_like_3d,A1,zscore,-6.072974344112966,0.3617027200137897,10
10,8.0,multi_layer_random,A1,zscore,-5.499657888669154,0.44881826742458897,10
10,8.0,KR_like,A1,zscore,-5.183412739849699,0.262562096934915,10
10,8.0,lorentzian_like_2d,A1,zscore,-4.778280771359246,0.5086319417977332,10
10,8.0,interval_order,A1,zscore,-4.658218144614433,0.6396302460322162,10
10,8.0,absolute_layered,A1,zscore,-3.967111286992553,0.20556556068372658,10
10,10.0,transitive_percolation,A1,zscore,-8.123176815702857,0.3952258043994685,10
10,10.0,lorentzian_like_3d,A1,zscore,-7.395163690988461,0.36022718121665875,10
10,10.0,multi_layer_random,A1,zscore,-6.8269593796238635,0.4478948498911984,10
10,10.0,KR_like,A1,zscore,-6.5140711556037,0.2638501837140285,10
10,10.0,lorentzian_like_2d,A1,zscore,-6.10764697916744,0.5099953985104616,10
10,10.0,interval_order,A1,zscore,-5.981188645581225,0.635896260757106,10
10,10.0,absolute_layered,A1,zscore,-5.28573350760419,0.20039717326702772,10
10,15.0,transitive_percolation,A1,zscore,-11.36237644541165,0.3663795655383818,10
10,15.0,lorentzian_like_3d,A1,zscore,-10.700637058177202,0.3569596487013062,10
10,15.0,multi_layer_random,A1,zscore,-10.145213107010637,0.44571026543750597,10
10,15.0,KR_like,A1,zscore,-9.840717194988706,0.2672552890504359,10
10,15.0,lorentzian_like_2d,A1,zscore,-9.431062498687925,0.5135596989150404,10
10,15.0,interval_order,A1,zscore,-9.288614897998206,0.6268269948684703,10
10,15.0,absolute_layered,A1,zscore,-8.58228905913328,0.18748986161823453,10
10,20.0,transitive_percolation,A1,zscore,-14.601576075120443,0.34339964259456457,10
10,20.0,lorentzian_like_3d,A1,zscore,-14.006110425365941,0.35430694787566847,10
10,20.0,multi_layer_random,A1,zscore,-13.463466834397412,0.443704832882451,10
10,20.0,KR_like,A1,zscore,-13.16736323437371,0.2709164606487024,10
10,20.0,lorentzian_like_2d,A1,zscore,-12.754478018208411,0.5173426574799332,10
10,20.0,interval_order,A1,zscore,-12.596041150415186,0.618150578072134,10
10,20.0,absolute_layered,A1,zscore,-11.878844610662373,0.17460552039543673,10
12,0.0,transitive_percolation,A1,zscore,-1.575206005570503,0.6025999045123641,10
12,0.0,lorentzian_like_3d,A1,zscore,-0.813671634456964,0.4455160419557558,10
12,0.0,multi_layer_random,A1,zscore,0.02499252018882403,0.5777560667592649,10
12,0.0,KR_like,A1,zscore,0.13089500684963,0.27895288846309346,10
12,0.0,interval_order,A1,zscore,0.38413839804197447,0.7651900897990179,10
12,0.0,lorentzian_like_2d,A1,zscore,0.5731064996520212,0.24508144139931637,10
12,0.0,absolute_layered,A1,zscore,1.2757452152950162,0.5562166582001264,10
12,0.5,transitive_percolation,A1,zscore,-1.8938682617782892,0.5995304880681634,10
12,0.5,lorentzian_like_3d,A1,zscore,-1.1363389897306109,0.4453075606561669,10
12,0.5,multi_layer_random,A1,zscore,-0.29934789733901657,0.5770109216014778,10
12,0.5,KR_like,A1,zscore,-0.19404147425635454,0.27941700155305416,10
12,0.5,interval_order,A1,zscore,0.060287624643388216,0.764803551981194,10
12,0.5,lorentzian_like_2d,A1,zscore,0.24880891745391573,0.2449628657520266,10
12,0.5,absolute_layered,A1,zscore,0.9548438277102917,0.5532124550411975,10
12,1.0,transitive_percolation,A1,zscore,-2.2125305179860755,0.5964866524984966,10
12,1.0,lorentzian_like_3d,A1,zscore,-1.4590063450042574,0.4451149232000342,10
12,1.0,multi_layer_random,A1,zscore,-0.6236883148668573,0.5762665671518229,10
12,1.0,KR_like,A1,zscore,-0.518977955362339,0.27988251698104133,10
12,1.0,interval_order,A1,zscore,-0.26356314875519804,0.7644191757428762,10
12,1.0,lorentzian_like_2d,A1,zscore,-0.07548866474418972,0.24485126530237036,10
12,1.0,absolute_layered,A1,zscore,0.6339424401255672,0.5502083680089976,10
12,1.5,transitive_percolation,A1,zscore,-2.5311927741938614,0.5934687914078941,10
12,1.5,lorentzian_like_3d,A1,zscore,-1.7816737002779042,0.44493815016629285,10
12,1.5,multi_layer_random,A1,zscore,-0.9480287323946979,0.5755230064782945,10
12,1.5,KR_like,A1,zscore,-0.8439144364683235,0.2803494277613801,10
12,1.5,interval_order,A1,zscore,-0.5874139221537842,0.7640369643464446,10
12,1.5,lorentzian_like_2d,A1,zscore,-0.39978624694229514,0.24474664959207426,10
12,1.5,absolute_layered,A1,zscore,0.3130410525408428,0.5472043990160924,10
12,2.0,transitive_percolation,A1,zscore,-2.8498550304016477,0.5904773030541506,10
12,2.0,lorentzian_like_3d,A1,zscore,-2.104341055551551,0.44477726047049276,10
12,2.0,multi_layer_random,A1,zscore,-1.2723691499225385,0.5747802426614825,10
12,2.0,KR_like,A1,zscore,-1.1688509175743083,0.28081772693398604,10
12,2.0,interval_order,A1,zscore,-0.9112646955523704,0.7636569210424189,10
12,2.0,lorentzian_like_2d,A1,zscore,-0.7240838291404006,0.24464902758148632,10
12,2.0,absolute_layered,A1,zscore,-0.007860335043881705,0.5442005500172011,10
12,3.0,transitive_percolation,A1,zscore,-3.48717954281722,0.5845750604995323,10
12,3.0,lorentzian_like_3d,A1,zscore,-2.7496757660988442,0.44450319837849883,10
12,3.0,multi_layer_random,A1,zscore,-1.9210499849782199,0.573297117983577,10
12,3.0,KR_like,A1,zscore,-1.8187238797862773,0.2817584627443986,10
12,3.0,interval_order,A1,zscore,-1.558966242349543,0.7629033516536261,10
12,3.0,lorentzian_like_2d,A1,zscore,-1.3726789935366115,0.24447479757134855,10
12,3.0,absolute_layered,A1,zscore,-0.6496631102133306,0.5381932200381335,10
12,4.0,transitive_percolation,A1,zscore,-4.1245040552327925,0.5787832015674351,10
12,4.0,lorentzian_like_3d,A1,zscore,-3.3950104766461378,0.44429285462024726,10
12,4.0,multi_layer_random,A1,zscore,-2.569730820033901,0.5718172180162067,10
12,4.0,KR_like,A1,zscore,-2.4685968419982465,0.28270466924829984,10
12,4.0,interval_order,A1,zscore,-2.2066677891467155,0.7621584933387971,10
12,4.0,lorentzian_like_2d,A1,zscore,-2.0212741579328224,0.24432863518860556,10
12,4.0,absolute_layered,A1,zscore,-1.2914658853827796,0.5321863945978856,10
12,6.0,transitive_percolation,A1,zscore,-5.399153080063937,0.5675440880688927,10
12,6.0,lorentzian_like_3d,A1,zscore,-4.685679897740725,0.44406365686108357,10
12,6.0,multi_layer_random,A1,zscore,-3.8670924901452635,0.5688671928267092,10
12,6.0,KR_like,A1,zscore,-3.7683427664221845,0.28461327577111134,10
12,6.0,interval_order,A1,zscore,-3.50207088274106,0.7606950119884204,10
12,6.0,lorentzian_like_2d,A1,zscore,-3.3184644867252446,0.2441207052833619,10
12,6.0,absolute_layered,A1,zscore,-2.5750714357216773,0.5201743272476383,10
12,8.0,transitive_percolation,A1,zscore,-6.673802104895081,0.5567875159142908,10
12,8.0,lorentzian_like_3d,A1,zscore,-5.976349318835312,0.4440900623368265,10
12,8.0,multi_layer_random,A1,zscore,-5.164454160256626,0.5659303703798124,10
12,8.0,KR_like,A1,zscore,-5.068088690846123,0.2865431135998334,10
12,8.0,interval_order,A1,zscore,-4.7974739763354055,0.7592666790678887,10
12,8.0,lorentzian_like_2d,A1,zscore,-4.615654815517666,0.24402552534791275,10
12,8.0,absolute_layered,A1,zscore,-3.8586769860605754,0.5081644960407352,10
12,10.0,transitive_percolation,A1,zscore,-7.948451129726226,0.5465419767454425,10
12,10.0,lorentzian_like_3d,A1,zscore,-7.267018739929898,0.44437202548210986,10
12,10.0,multi_layer_random,A1,zscore,-6.461815830367987,0.5630069572846036,10
12,10.0,KR_like,A1,zscore,-6.367834615270061,0.28849375666340443,10
12,10.0,interval_order,A1,zscore,-6.0928770699297505,0.7578736933055644,10
12,10.0,lorentzian_like_2d,A1,zscore,-5.912845144310088,0.24404322730402278,10
12,10.0,absolute_layered,A1,zscore,-5.142282536399473,0.4961570633594769,10
12,15.0,transitive_percolation,A1,zscore,-11.135073691804086,0.5233572089490013,10
12,15.0,lorentzian_like_3d,A1,zscore,-10.493692292666365,0.44619073808988163,10
12,15.0,multi_layer_random,A1,zscore,-9.705220005646394,0.5557584767541482,10
12,15.0,KR_like,A1,zscore,-9.617199426329908,0.29345865368352275,10
12,15.0,interval_order,A1,zscore,-9.331384803915613,0.7545471452039023,10
12,15.0,lorentzian_like_2d,A1,zscore,-9.155820966291142,0.24458079498885693,10
12,15.0,absolute_layered,A1,zscore,-8.351296412246718,0.4661501914683806,10
12,20.0,transitive_percolation,A1,zscore,-14.321696253881948,0.5040171941910087,10
12,20.0,lorentzian_like_3d,A1,zscore,-13.720365845402833,0.449583125243461,10
12,20.0,multi_layer_random,A1,zscore,-12.948624180924801,0.5485985006798881,10
12,20.0,KR_like,A1,zscore,-12.866564237389753,0.29854462511395086,10
12,20.0,interval_order,A1,zscore,-12.569892537901476,0.7514456773849969,10
12,20.0,lorentzian_like_2d,A1,zscore,-12.398796788272197,0.24581866919855136,10
12,20.0,absolute_layered,A1,zscore,-11.560310288093962,0.4361628097314038,10
14,0.0,transitive_percolation,A1,zscore,-1.8192524025015822,0.35225682620000925,10
14,0.0,lorentzian_like_3d,A1,zscore,-0.633731925661795,0.33112749519691903,10
14,0.0,KR_like,A1,zscore,-0.021753321940042643,0.13611585436174184,10
14,0.0,multi_layer_random,A1,zscore,-0.00799384702042301,0.40467852178740804,10
14,0.0,interval_order,A1,zscore,0.5943833848574929,0.7603918135542773,10
14,0.0,lorentzian_like_2d,A1,zscore,0.7129290558386274,0.2586678875976441,10
14,0.0,absolute_layered,A1,zscore,1.175419056427723,0.3161986924657116,10
14,0.5,transitive_percolation,A1,zscore,-2.1261420932738333,0.3495876599220392,10
14,0.5,lorentzian_like_3d,A1,zscore,-0.9443669321071934,0.3312128973201981,10
14,0.5,KR_like,A1,zscore,-0.3333064962530249,0.1364992636137609,10
14,0.5,multi_layer_random,A1,zscore,-0.3195943439623726,0.4044657849774137,10
14,0.5,interval_order,A1,zscore,0.284883332994663,0.759374108036004,10
14,0.5,lorentzian_like_2d,A1,zscore,0.40129077811861535,0.2584071633142532,10
14,0.5,absolute_layered,A1,zscore,0.8665618746875527,0.3147092690287497,10
14,1.0,transitive_percolation,A1,zscore,-2.4330317840460842,0.34693823933382983,10
14,1.0,lorentzian_like_3d,A1,zscore,-1.2550019385525917,0.33130977763632347,10
14,1.0,KR_like,A1,zscore,-0.644859670566007,0.1368865116482216,10
14,1.0,multi_layer_random,A1,zscore,-0.6311948409043221,0.4042569026183566,10
14,1.0,interval_order,A1,zscore,-0.024616718868166985,0.7583598678453006,10
14,1.0,lorentzian_like_2d,A1,zscore,0.08965250039860322,0.2581470886039482,10
14,1.0,absolute_layered,A1,zscore,0.5577046929473827,0.3132199515858687,10
14,1.5,transitive_percolation,A1,zscore,-2.7399214748183356,0.3443090202585098,10
14,1.5,lorentzian_like_3d,A1,zscore,-1.56563694499799,0.33141812607936133,10
14,1.5,KR_like,A1,zscore,-0.9564128448789893,0.13727756597851704,10
14,1.5,multi_layer_random,A1,zscore,-0.9427953378462716,0.40405188068813347,10
14,1.5,interval_order,A1,zscore,-0.334116770730997,0.7573491069044437,10
14,1.5,lorentzian_like_2d,A1,zscore,-0.22198577732140895,0.2578876654319748,10
14,1.5,absolute_layered,A1,zscore,0.24884751120721268,0.3117307416562529,10
14,2.0,transitive_percolation,A1,zscore,-3.0468111655905865,0.3417004690188743,10
14,2.0,lorentzian_like_3d,A1,zscore,-1.8762719514433883,0.3315379314057686,10
14,2.0,KR_like,A1,zscore,-1.2679660191919715,0.13767239416964153,10
14,2.0,multi_layer_random,A1,zscore,-1.2543958347882211,0.40385072506618835,10
14,2.0,interval_order,A1,zscore,-0.6436168225938269,0.7563418391622444,10
14,2.0,lorentzian_like_2d,A1,zscore,-0.5336240550414211,0.257628895766561,10
14,2.0,absolute_layered,A1,zscore,-0.0600096705329574,0.31024164078814553,10
14,3.0,transitive_percolation,A1,zscore,-3.660590547135089,0.3365472885813909,10
14,3.0,lorentzian_like_3d,A1,zscore,-2.497541964334185,0.33181186188191647,10
14,3.0,KR_like,A1,zscore,-1.891072367817936,0.13847324270115915,10
14,3.0,multi_layer_random,A1,zscore,-1.8775968286721203,0.40346003576777906,10
14,3.0,interval_order,A1,zscore,-1.2626169263194869,0.7543378391989345,10
14,3.0,lorentzian_like_2d,A1,zscore,-1.1569006104814454,0.2571133248430271,10
14,3.0,absolute_layered,A1,zscore,-0.6777240340132975,0.307263772578913,10
14,4.0,transitive_percolation,A1,zscore,-4.274369928679592,0.33148264311025394,10
14,4.0,lorentzian_like_3d,A1,zscore,-3.118811977224982,0.33213145579967795,10
14,4.0,KR_like,A1,zscore,-2.5141787164439,0.13928879909934522,10
14,4.0,multi_layer_random,A1,zscore,-2.5007978225560192,0.4030848797590177,10
14,4.0,interval_order,A1,zscore,-1.8816170300451467,0.7523479800586389,10
14,4.0,lorentzian_like_2d,A1,zscore,-1.7801771659214694,0.25660039163748394,10
14,4.0,absolute_layered,A1,zscore,-1.2954383974936377,0.30428635995221626,10
14,6.0,transitive_percolation,A1,zscore,-5.501928691768596,0.321635613810765,10
14,6.0,lorentzian_like_3d,A1,zscore,-4.361352003006575,0.3329070891221414,10
14,6.0,KR_like,A1,zscore,-3.760391413695829,0.1409630097686509,10
14,6.0,multi_layer_random,A1,zscore,-3.747199810323818,0.40238133959915273,10
14,6.0,interval_order,A1,zscore,-3.119617237496467,0.7484111346134062,10
14,6.0,lorentzian_like_2d,A1,zscore,-3.0267302768015183,0.2555825018229244,10
14,6.0,absolute_layered,A1,zscore,-2.5308671244543177,0.2983329560058233,10
14,8.0,transitive_percolation,A1,zscore,-6.7294874548576,0.3121944693487081,10
14,8.0,lorentzian_like_3d,A1,zscore,-5.603892028788168,0.3338635621467373,10
14,8.0,KR_like,A1,zscore,-5.006604110947757,0.14269299149537182,10
14,8.0,multi_layer_random,A1,zscore,-4.993601798091616,0.40174043191877884,10
14,8.0,interval_order,A1,zscore,-4.3576174449477865,0.7445322072364379,10
14,8.0,lorentzian_like_2d,A1,zscore,-4.273283387681566,0.25457535364320444,10
14,8.0,absolute_layered,A1,zscore,-3.7662958514149976,0.2923815435993341,10
14,10.0,transitive_percolation,A1,zscore,-7.957046217946605,0.3031971281935923,10
14,10.0,lorentzian_like_3d,A1,zscore,-6.846432054569762,0.33499932590410614,10
14,10.0,KR_like,A1,zscore,-6.252816808199687,0.14447674086551848,10
14,10.0,multi_layer_random,A1,zscore,-6.240003785859414,0.4011624569078922,10
14,10.0,interval_order,A1,zscore,-5.595617652399107,0.7407121078363859,10
14,10.0,lorentzian_like_2d,A1,zscore,-5.519836498561615,0.2535790750870476,10
14,10.0,absolute_layered,A1,zscore,-5.001724578375678,0.2864322468718216,10
14,15.0,transitive_percolation,A1,zscore,-11.025943125669118,0.28291827188961605,10
14,15.0,lorentzian_like_3d,A1,zscore,-9.952782119023746,0.3386105920477509,10
14,15.0,KR_like,A1,zscore,-9.368348551329508,0.14915854625034874,10
14,15.0,multi_layer_random,A1,zscore,-9.35600875527891,0.399994566995947,10
14,15.0,interval_order,A1,zscore,-8.690618171027406,0.7314252457672467,10
14,15.0,lorentzian_like_2d,A1,zscore,-8.636219275761736,0.25113677876503043,10
14,15.0,absolute_layered,A1,zscore,-8.09029639577738,0.2715691735129199,10
14,20.0,transitive_percolation,A1,zscore,-14.094840033391629,0.26636808422901653,10
14,20.0,lorentzian_like_3d,A1,zscore,-13.059132183477729,0.3432953987037891,10
14,20.0,KR_like,A1,zscore,-12.483880294459329,0.1541347130035203,10
14,20.0,multi_layer_random,A1,zscore,-12.472013724698405,0.39922509691149627,10
14,20.0,interval_order,A1,zscore,-11.785618689655706,0.722526186633456,10
14,20.0,lorentzian_like_2d,A1,zscore,-11.752602052961858,0.24876524765999644,10
14,20.0,absolute_layered,A1,zscore,-11.17886821317908,0.2567226446632673,10
16,0.0,transitive_percolation,A1,zscore,-1.5474104445843784,0.9526986420899848,10
16,0.0,lorentzian_like_3d,A1,zscore,-0.7752244699012116,0.32281993501132566,10
16,0.0,multi_layer_random,A1,zscore,-0.16476305059045904,0.5783794356770452,10
16,0.0,KR_like,A1,zscore,-0.05150865389774541,0.12683557955161118,10
16,0.0,interval_order,A1,zscore,0.7813601081675117,0.5933669642056985,10
16,0.0,absolute_layered,A1,zscore,0.8749922775037655,0.48378072538470746,10
16,0.0,lorentzian_like_2d,A1,zscore,0.8825542333025167,0.27076808421142295,10
16,0.5,transitive_percolation,A1,zscore,-1.8543798632097324,0.9470663900495007,10
16,0.5,lorentzian_like_3d,A1,zscore,-1.0875655919824248,0.3218013989673125,10
16,0.5,multi_layer_random,A1,zscore,-0.47733649180186377,0.5778337499094645,10
16,0.5,KR_like,A1,zscore,-0.36462910706645063,0.12715978886181142,10
16,0.5,interval_order,A1,zscore,0.46930054325013615,0.5925902992868697,10
16,0.5,absolute_layered,A1,zscore,0.5663006804488636,0.4809781062031729,10
16,0.5,lorentzian_like_2d,A1,zscore,0.5694697161018105,0.27065170145744616,10
16,1.0,transitive_percolation,A1,zscore,-2.1613492818350863,0.9414507447864996,10
16,1.0,lorentzian_like_3d,A1,zscore,-1.3999067140636376,0.3207971709582355,10
16,1.0,multi_layer_random,A1,zscore,-0.7899099330132685,0.5772896547051555,10
16,1.0,KR_like,A1,zscore,-0.6777495602351559,0.12748806826598008,10
16,1.0,interval_order,A1,zscore,0.15724097833276057,0.5918146889446275,10
16,1.0,lorentzian_like_2d,A1,zscore,0.2563851989011042,0.2705362922512317,10
16,1.0,absolute_layered,A1,zscore,0.2576090833939616,0.4781760986505049,10
16,1.5,transitive_percolation,A1,zscore,-2.4683187004604403,0.9358520052514112,10
16,1.5,lorentzian_like_3d,A1,zscore,-1.7122478361448503,0.3198073857702169,10
16,1.5,multi_layer_random,A1,zscore,-1.1024833742246734,0.5767471545656637,10
16,1.5,KR_like,A1,zscore,-0.990870013403861,0.12782038640461588,10
16,1.5,interval_order,A1,zscore,-0.15481858658461495,0.5910401373306724,10
16,1.5,lorentzian_like_2d,A1,zscore,-0.05669931829960205,0.27042185783923617,10
16,1.5,absolute_layered,A1,zscore,-0.05108251366094033,0.4753747135421001,10
16,2.0,transitive_percolation,A1,zscore,-2.7752881190857943,0.9302704766805672,10
16,2.0,lorentzian_like_3d,A1,zscore,-2.0245889582260634,0.31883217791251595,10
16,2.0,multi_layer_random,A1,zscore,-1.415056815436078,0.5762062539962659,10
16,2.0,KR_like,A1,zscore,-1.3039904665725663,0.12815671185967115,10
16,2.0,interval_order,A1,zscore,-0.4668781515019904,0.5902666486128139,10
16,2.0,lorentzian_like_2d,A1,zscore,-0.36978383550030836,0.27030839945949015,10
16,2.0,absolute_layered,A1,zscore,-0.35977411071584237,0.47257396194737555,10
16,3.0,transitive_percolation,A1,zscore,-3.389226956336502,0.9191603056123587,10
16,3.0,lorentzian_like_3d,A1,zscore,-2.6492712023884897,0.31692603044497447,10
16,3.0,multi_layer_random,A1,zscore,-2.0402036978588876,0.5751292696068706,10
16,3.0,KR_like,A1,zscore,-1.930231372909977,0.12884125881746028,10
16,3.0,interval_order,A1,zscore,-1.0909972813367415,0.5887228766173583,10
