scale_label,scale_factor,n,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
1.700,1.7,52,0.8,lorentzian_like_2d,-78.763955881063,1.4050673821055435,1.6157975327853897,80.0565939072913,exact,2
1.700,1.7,52,1.0,KR_like,-92.91337203919615,1.0253977160598364,15.782278373622919,108.69565041281906,sis,2
1.700,1.7,52,1.0,lorentzian_like_2d,-78.44079637450591,1.4276155700142115,1.6157975327853897,80.0565939072913,exact,2
1.700,1.7,52,1.5,KR_like,-85.02223285238469,1.3478352556189368,15.782278373622919,108.69565041281906,sis,2
1.700,1.7,52,1.5,lorentzian_like_2d,-77.63289760811321,1.4839860397858968,1.6157975327853897,80.0565939072913,exact,2
1.700,1.7,52,2.0,KR_like,-77.13109366557323,1.6702727951780272,15.782278373622919,108.69565041281906,sis,2
1.700,1.7,52,2.0,lorentzian_like_2d,-76.82499884172051,1.5403565095575822,1.6157975327853897,80.0565939072913,exact,2
1.720,1.72,52,0.0,KR_like,-108.69565041281906,0.3805226369416454,15.856972482509764,108.69565041281906,sis,2
1.720,1.72,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.633612924348267,80.0565939072913,exact,2
1.720,1.72,52,0.1,KR_like,-107.10995316456808,0.4457658929229068,15.856972482509764,108.69565041281906,sis,2
1.720,1.72,52,0.1,lorentzian_like_2d,-79.89323261485647,1.3262283388909597,1.633612924348267,80.0565939072913,exact,2
1.720,1.72,52,0.2,KR_like,-105.52425591631712,0.5110091489041833,15.856972482509764,108.69565041281906,sis,2
1.720,1.72,52,0.2,lorentzian_like_2d,-79.72987132242164,1.3375820473110835,1.633612924348267,80.0565939072913,exact,2
1.720,1.72,52,0.4,KR_like,-102.35286141981516,0.6414956608666961,15.856972482509764,108.69565041281906,sis,2
1.720,1.72,52,0.4,lorentzian_like_2d,-79.40314873755199,1.3602894641513164,1.633612924348267,80.0565939072913,exact,2
1.720,1.72,52,0.6,KR_like,-99.1814669233132,0.7719821728292188,15.856972482509764,108.69565041281906,sis,2
1.720,1.72,52,0.6,lorentzian_like_2d,-79.07642615268233,1.382996880991564,1.633612924348267,80.0565939072913,exact,2
1.720,1.72,52,0.8,KR_like,-96.01007242681125,0.9024686847917567,15.856972482509764,108.69565041281906,sis,2
1.720,1.72,52,0.8,lorentzian_like_2d,-78.74970356781269,1.4057042978318068,1.633612924348267,80.0565939072913,exact,2
1.720,1.72,52,1.0,KR_like,-92.8386779303093,1.0329551967542794,15.856972482509764,108.69565041281906,sis,2
