n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
12,0.4,multi_layer_random,A1,-0.24025600265170713,0.47562115764046026,-0.9123459950790586,0.4495917966533379,outer_plus_measurement,6
12,0.4,multi_layer_random,A2,0.020775330902593453,0.3359974871005694,-0.5823054672947056,0.5356048239412657,outer_plus_measurement,6
12,0.4,multi_layer_random,A3,-0.016493055495531973,0.3337784586532856,-0.5990409632937301,0.5955885116981909,outer_plus_measurement,6
12,0.4,transitive_percolation,A1,-1.791033897205626,0.6725216978390401,-2.5227038592594697,-1.0361338330661027,outer_plus_measurement,6
12,0.4,transitive_percolation,A2,-0.29261255705465755,1.1243316086287196,-1.392270740095835,0.5833911500162131,outer_plus_measurement,6
12,0.4,transitive_percolation,A3,-0.3798608577922018,1.1010073041296835,-1.4371269481849671,0.5927863756685472,outer_plus_measurement,6
16,0.0,KR_like,A1,-0.061289320135037295,0.16697245815113124,-0.357570775640756,0.27044649225491396,outer_plus_measurement,6
16,0.0,KR_like,A2,-0.061289320135037295,0.16697245815113124,-0.42786822797147933,0.28192620842565796,outer_plus_measurement,6
16,0.0,KR_like,A3,-0.061289320135037295,0.16697245815113124,-0.3797638343373399,0.34627847733968414,outer_plus_measurement,6
16,0.0,absolute_layered,A1,0.5783902016432426,0.41361614420437903,0.13304151104728718,0.8001121681965273,outer_plus_measurement,6
16,0.0,absolute_layered,A2,0.5783902016432426,0.41361614420437903,0.2200807231705056,0.8377232374847542,outer_plus_measurement,6
16,0.0,absolute_layered,A3,0.5783902016432426,0.41361614420437903,0.22211050645740318,0.8379201790831098,outer_plus_measurement,6
16,0.0,interval_order,A1,0.6699995631589876,0.6315804476429994,0.1405445919898412,1.2766817180433316,outer_plus_measurement,6
16,0.0,interval_order,A2,0.6699995631589876,0.6315804476429994,0.10855757419022702,1.2368207177296986,outer_plus_measurement,6
16,0.0,interval_order,A3,0.6699995631589876,0.6315804476429994,0.17219092686250334,1.1813144552479078,outer_plus_measurement,6
16,0.0,lorentzian_like_2d,A1,0.6549307021614175,0.18624661246178906,0.3563386431569397,0.987304617831147,outer_plus_measurement,6
16,0.0,lorentzian_like_2d,A2,0.6549307021614175,0.18624661246178906,0.305860163899503,1.016334402888166,outer_plus_measurement,6
16,0.0,lorentzian_like_2d,A3,0.6549307021614175,0.18624661246178906,0.3107299879094577,1.0048190981074763,outer_plus_measurement,6
16,0.0,lorentzian_like_3d,A1,-0.731348171597105,0.31916023677532934,-1.1071338966430102,-0.32741886180420887,outer_plus_measurement,6
16,0.0,lorentzian_like_3d,A2,-0.731348171597105,0.31916023677532934,-1.140254113028972,-0.2703602402604976,outer_plus_measurement,6
16,0.0,lorentzian_like_3d,A3,-0.731348171597105,0.31916023677532934,-1.1277059192379775,-0.4160592339407134,outer_plus_measurement,6
16,0.0,multi_layer_random,A1,-0.1296615631571207,0.5024612860486241,-0.6272152838347066,0.32894779903705457,outer_plus_measurement,6
