n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,penalty_neutral,penalty_geometric,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
12,absolute_layered,1,0.0,1.0,A2,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,2.0098613156795966,-8.658692753689937,-0.7215577294741614,-0.29037619161094885,-1.7541255018587862,1.048817683067762,2.1580824009604482,1.0974676587417105,1.7541255018587862,0.0,robust_zscore,n
12,absolute_layered,1,0.0,1.0,A3,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,1.8461363928400902,-8.658692753689937,-0.7215577294741614,-0.29037619161094885,-1.7541255018587862,0.8996334027517268,2.1580824009604482,1.0974676587417105,1.7541255018587862,0.0,robust_zscore,n
12,absolute_layered,1,0.1,1.0,A1,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,0.16372492283950618,-8.642320261405986,-0.7201933551171655,-0.28982712697823426,-1.7541255018587862,-0.6333607193069902,2.1580824009604482,1.0974676587417105,1.6907894299280872,0.0,robust_zscore,n
12,absolute_layered,1,0.1,1.0,A2,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,2.0098613156795966,-8.457706622121977,-0.7048088851768314,-0.2836359608265212,-1.7541255018587862,1.048817683067762,2.1580824009604482,1.0974676587417105,1.8590072701655624,0.0,robust_zscore,n
12,absolute_layered,1,0.1,1.0,A3,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,1.8461363928400902,-8.474079114405928,-0.7061732595338274,-0.28418502545923585,-1.7541255018587862,0.8996334027517268,2.1580824009604482,1.0974676587417105,1.844088842133959,0.0,robust_zscore,n
12,absolute_layered,1,0.2,1.0,A1,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,0.16372492283950618,-8.625947769122035,-0.7188289807601697,-0.28927806234551967,-1.7541255018587862,-0.6333607193069902,2.1580824009604482,1.0974676587417105,1.6274533579973882,0.0,robust_zscore,n
12,absolute_layered,1,0.2,1.0,A2,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,2.0098613156795966,-8.256720490554018,-0.6880600408795016,-0.27689573004209367,-1.7541255018587862,1.048817683067762,2.1580824009604482,1.0974676587417105,1.9638890384723386,0.0,robust_zscore,n
12,absolute_layered,1,0.2,1.0,A3,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,1.8461363928400902,-8.289465475121919,-0.6907887895934932,-0.2779938593075228,-1.7541255018587862,0.8996334027517268,2.1580824009604482,1.0974676587417105,1.9340521824091317,0.0,robust_zscore,n
12,absolute_layered,1,0.4,1.0,A1,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,0.16372492283950618,-8.593202784554135,-0.7161002320461779,-0.28817993308009054,-1.7541255018587862,-0.6333607193069902,2.1580824009604482,1.0974676587417105,1.5007812141359902,0.0,robust_zscore,n
12,absolute_layered,1,0.4,1.0,A2,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,2.0098613156795966,-7.854748227418098,-0.6545623522848415,-0.2634152684732384,-1.7541255018587862,1.048817683067762,2.1580824009604482,1.0974676587417105,2.173652575085891,0.0,robust_zscore,n
12,absolute_layered,1,0.4,1.0,A3,8.658692753689937,0.0,0.16372492283950618,1.8461363928400902,1.8461363928400902,-7.9202381965539015,-0.6600198497128251,-0.2656115270040968,-1.7541255018587862,0.8996334027517268,2.1580824009604482,1.0974676587417105,2.113978862959477,0.0,robust_zscore,n
