d,N,hubble,rep,R_dS,R_hat,ratio,flat_prefactor,flat_r2,n_causal_pairs,intercept
3,512,2.0,8,24.0,695.6060342432022,28.983584760133425,0.16321370870844587,0.1544292655212689,2338,0.43726020577164226
3,512,2.0,9,24.0,1072.0209773114573,44.66754072131072,0.20828312248618497,0.07754556909401644,2294,0.5680034855022926
4,256,0.0,0,0.0,-3.4282090327406705,nan,0.12312489792911706,0.45091033141913883,5485,0.11735926426531165
4,256,0.0,1,0.0,-13.255724967692649,nan,0.10657296073927158,0.44069020891805355,5985,0.09375324252584145
4,256,0.0,2,0.0,-43.511408532517954,nan,0.1391025768758009,0.46999497352722897,5935,0.09681155889183106
4,256,0.0,3,0.0,-5.724645739901196,nan,0.12176345164555202,0.44236615905950305,5750,0.12021104238434537
4,256,0.0,4,0.0,-46.72793867178796,nan,0.12019385925643797,0.36445770041153946,5121,0.0748230521157077
4,256,0.0,5,0.0,-43.909474241080325,nan,0.13391497146808876,0.4544489575104331,5136,0.09413918109668916
4,256,0.0,6,0.0,53.494104663807434,nan,0.13621841566669649,0.47527907093664934,5463,0.19089103408204522
4,256,0.0,7,0.0,-15.741385281883868,nan,0.11525839002975533,0.4204842180089139,5557,0.09996667015854342
4,256,0.0,8,0.0,19.49068052193418,nan,0.12653709019662196,0.453569848013172,6017,0.1595645168839882
4,256,0.0,9,0.0,11.15461585229314,nan,0.13697760303777923,0.3964515121389901,5133,0.15572437444577034
4,256,0.25,0,0.75,-4.142740218691588,-5.523653624922118,0.03823670114183736,0.2011288565203273,4347,0.02887859895591562
4,256,0.25,1,0.75,-9.913848400596489,-13.218464534128652,0.04429277547724432,0.17251332256979302,3848,0.029096250128942187
4,256,0.25,2,0.75,2.483371888415524,3.311162517887365,0.040794803226432995,0.18402137630663462,4519,0.04518844323915574
4,256,0.25,3,0.75,9.058364037465546,12.077818716620728,0.04809473293610781,0.20609880346817322,4947,0.06322846610670406
4,256,0.25,4,0.75,-10.587071411286948,-14.116095215049263,0.04170532798740312,0.2335415148940294,4460,0.02157973005923878
4,256,0.25,5,0.75,7.514685893505587,10.019581191340782,0.03836619513574693,0.18831466685343956,3592,0.05228432662263299
4,256,0.25,6,0.75,2.176390424183093,2.9018538989107907,0.04816140343689494,0.24659615947716973,4392,0.04981501725536069
4,256,0.25,7,0.75,-6.919266919029175,-9.225689225372234,0.03416466747520776,0.2038517632856326,4328,0.020963032220151785
4,256,0.25,8,0.75,-7.318076907302438,-9.757435876403251,0.042333762231748326,0.21329029838455926,3723,0.029395746043658546
4,256,0.25,9,0.75,-5.360718730391041,-7.147624973854722,0.03386811563896237,0.19644836979755842,4053,0.02424880939356314
