d,N,H,H_sq,rep,n_causal_pairs,C_0,C_1,C_2,N_2,N_3,N_4,N_5,longest_chain,longest_chain_ratio,N3_over_N2,N4_over_N3,N5_over_N4,N4_over_N2sq,chain_entropy,N2_per_N,N3_per_N,N4_per_N
4,256,0.5,0.25,7,2719,1732,474,217,2719.0,2242.0,266.0,1.0,5.0,0.01953125,0.824567855829349,0.11864406779661017,0.0037593984962406013,3.598017086793776e-05,0.8562710664360024,10.62109375,8.7578125,1.0390625
4,256,1.0,1.0,0,1051,818,151,54,1051.0,353.0,9.0,0.0,4.0,0.015625,0.3358705994291151,0.025495750708215296,0.0,8.147738414142301e-06,0.5988575149667954,4.10546875,1.37890625,0.03515625
4,256,1.0,1.0,1,598,512,59,20,598.0,120.0,2.0,0.0,4.0,0.015625,0.20066889632107024,0.016666666666666666,0.0,5.5927786042661716e-06,0.46917819206920763,2.3359375,0.46875,0.0078125
4,256,1.0,1.0,2,856,717,101,32,856.0,184.0,8.0,0.0,4.0,0.015625,0.21495327102803738,0.043478260869565216,0.0,1.0917984103415146e-05,0.5079526495080645,3.34375,0.71875,0.03125
4,256,1.0,1.0,3,1088,860,139,50,1088.0,395.0,30.0,0.0,4.0,0.015625,0.3630514705882353,0.0759493670886076,0.0,2.534331747404844e-05,0.6654738303684657,4.25,1.54296875,0.1171875
4,256,1.0,1.0,4,684,571,85,27,684.0,142.0,2.0,0.0,4.0,0.015625,0.20760233918128654,0.014084507042253521,0.0,4.27481960261277e-06,0.4747656275805212,2.671875,0.5546875,0.0078125
4,256,1.0,1.0,5,1195,931,177,58,1195.0,385.0,20.0,0.0,4.0,0.015625,0.32217573221757323,0.05194805194805195,0.0,1.400535704907127e-05,0.6155304212973839,4.66796875,1.50390625,0.078125
4,256,1.0,1.0,6,1085,868,154,50,1085.0,299.0,10.0,0.0,4.0,0.015625,0.27557603686635945,0.033444816053511704,0.0,8.494552867973411e-06,0.5606734500319805,4.23828125,1.16796875,0.0390625
4,256,1.0,1.0,7,835,677,106,36,835.0,232.0,14.0,0.0,4.0,0.015625,0.2778443113772455,0.0603448275862069,0.0,2.0079601276488938e-05,0.5860161348532121,3.26171875,0.90625,0.0546875
4,256,1.5,2.25,0,322,311,11,0,322.0,11.0,0.0,0.0,3.0,0.01171875,0.034161490683229816,0.0,nan,0.0,0.1451321426348536,1.2578125,0.04296875,0.0
4,256,1.5,2.25,1,276,263,12,1,276.0,14.0,1.0,0.0,4.0,0.015625,0.050724637681159424,0.07142857142857142,0.0,1.312749422390254e-05,0.21566882884658872,1.078125,0.0546875,0.00390625
4,256,1.5,2.25,2,438,397,32,9,438.0,50.0,0.0,0.0,3.0,0.01171875,0.1141552511415525,0.0,nan,0.0,0.33045263327878094,1.7109375,0.1953125,0.0
4,256,1.5,2.25,3,181,174,7,0,181.0,7.0,0.0,0.0,3.0,0.01171875,0.03867403314917127,0.0,nan,0.0,0.15905188994430214,0.70703125,0.02734375,0.0
4,256,1.5,2.25,4,251,240,11,0,251.0,11.0,0.0,0.0,3.0,0.01171875,0.043824701195219126,0.0,nan,0.0,0.17420123764331125,0.98046875,0.04296875,0.0
4,256,1.5,2.25,5,249,225,21,3,249.0,27.0,0.0,0.0,3.0,0.01171875,0.10843373493975904,0.0,nan,0.0,0.320279972232262,0.97265625,0.10546875,0.0
4,256,1.5,2.25,6,429,404,22,3,429.0,28.0,0.0,0.0,3.0,0.01171875,0.06526806526806526,0.0,nan,0.0,0.23044543792916092,1.67578125,0.109375,0.0
4,256,1.5,2.25,7,233,221,12,0,233.0,12.0,0.0,0.0,3.0,0.01171875,0.05150214592274678,0.0,nan,0.0,0.19549968206201584,0.91015625,0.046875,0.0
4,256,2.0,4.0,0,149,147,2,0,149.0,2.0,0.0,0.0,3.0,0.01171875,0.013422818791946308,0.0,nan,0.0,0.07043020802688917,0.58203125,0.0078125,0.0
4,256,2.0,4.0,1,101,97,3,1,101.0,5.0,0.0,0.0,3.0,0.01171875,0.04950495049504951,0.0,nan,0.0,0.19009605861076806,0.39453125,0.01953125,0.0
4,256,2.0,4.0,2,131,126,5,0,131.0,5.0,0.0,0.0,3.0,0.01171875,0.03816793893129771,0.0,nan,0.0,0.15752224675427734,0.51171875,0.01953125,0.0
4,256,2.0,4.0,3,50,50,0,0,50.0,0.0,0.0,0.0,2.0,0.0078125,0.0,nan,nan,0.0,-0.0,0.1953125,0.0,0.0
4,256,2.0,4.0,4,27,27,0,0,27.0,0.0,0.0,0.0,2.0,0.0078125,0.0,nan,nan,0.0,-0.0,0.10546875,0.0,0.0
4,256,2.0,4.0,5,66,58,7,1,66.0,9.0,0.0,0.0,3.0,0.01171875,0.13636363636363635,0.0,nan,0.0,0.3669249912727096,0.2578125,0.03515625,0.0
4,256,2.0,4.0,6,43,43,0,0,43.0,0.0,0.0,0.0,2.0,0.0078125,0.0,nan,nan,0.0,-0.0,0.16796875,0.0,0.0
4,256,2.0,4.0,7,78,75,3,0,78.0,3.0,0.0,0.0,3.0,0.01171875,0.038461538461538464,0.0,nan,0.0,0.15841057013179086,0.3046875,0.01171875,0.0
4,512,0.0,0.0,0,22548,8709,3120,1975,22548.0,89127.0,65169.0,12554.0,7.0,0.013671875,3.952767429483768,0.7311925679087146,0.192637603768663,0.00012818139822202258,1.1550568849607472,44.0390625,174.076171875,127.283203125
4,512,0.0,0.0,1,22152,8527,3155,1954,22152.0,86627.0,61592.0,14003.0,8.0,0.015625,3.9105724088118454,0.7110023433802394,0.22735095466943758,0.00012551580654673753,1.1715431623320163,43.265625,169.193359375,120.296875
4,512,0.0,0.0,2,21789,8291,3046,1902,21789.0,93880.0,70321.0,17620.0,8.0,0.015625,4.308596080591124,0.7490519812526629,0.25056526499907567,0.0001481188870799137,1.1750645659295835,42.556640625,183.359375,137.345703125
4,512,0.0,0.0,3,23141,8688,3268,1982,23141.0,92938.0,69419.0,16655.0,7.0,0.013671875,4.016161790760987,0.7469388194280058,0.23991990665379795,0.00012963256326964595,1.1780841267135103,45.197265625,181.51953125,135.583984375
4,512,0.0,0.0,4,21742,8350,3072,1875,21742.0,86293.0,60711.0,11710.0,7.0,0.013671875,3.968954098059056,0.7035448993545247,0.19288102650261074,0.00012843056809224942,1.1517300979618967,42.46484375,168.541015625,118.576171875
4,512,0.0,0.0,5,23149,8623,3194,2047,23149.0,100254.0,78081.0,15601.0,7.0,0.013671875,4.33081342606592,0.77883176731103,0.1998053303620599,0.00014570716119561354,1.1524865596607907,45.212890625,195.80859375,152.501953125
4,512,0.0,0.0,6,22905,8651,3251,2117,22905.0,90094.0,69940.0,17861.0,7.0,0.013671875,3.933376991923161,0.7763003085666083,0.2553760366028024,0.0001333107082531651,1.1898101647479447,44.736328125,175.96484375,136.6015625
4,512,0.0,0.0,7,24436,9246,3114,1992,24436.0,108218.0,80259.0,17195.0,7.0,0.013671875,4.428629890325749,0.7416418710380898,0.2142438854209497,0.00013441059739713532,1.1541359272128358,47.7265625,211.36328125,156.755859375
4,512,0.25,0.0625,0,17610,7459,2624,1573,17610.0,54272.0,30578.0,4960.0,7.0,0.013671875,3.081885292447473,0.5634212853773585,0.16220812348747465,9.860305354096148e-05,1.1410468198839507,34.39453125,106.0,59.72265625
4,512,0.25,0.0625,1,16171,6938,2447,1523,16171.0,46473.0,24890.0,3421.0,6.0,0.01171875,2.873848246861666,0.5355797990230887,0.13744475693049418,9.518119265827883e-05,1.1281761035836066,31.583984375,90.767578125,48.61328125
4,512,0.25,0.0625,2,16775,7301,2505,1487,16775.0,47311.0,24231.0,4095.0,7.0,0.013671875,2.820327868852459,0.5121641901460549,0.16899839049151913,8.610855075392956e-05,1.1416040408424832,32.763671875,92.404296875,47.326171875
4,512,0.25,0.0625,3,18593,8088,2761,1716,18593.0,52209.0,25310.0,3660.0,8.0,0.015625,2.8079922551497876,0.48478231722499954,0.14460687475306203,7.32138435003155e-05,1.1212131281668263,36.314453125,101.970703125,49.43359375
4,512,0.25,0.0625,4,15753,7222,2395,1408,15753.0,39674.0,17744.0,2493.0,7.0,0.013671875,2.518504411858059,0.44724504713414326,0.14049819657348964,7.150311841484195e-05,1.1177838996715879,30.767578125,77.48828125,34.65625
4,512,0.25,0.0625,5,15375,7048,2371,1385,15375.0,38105.0,16215.0,1814.0,6.0,0.01171875,2.4783739837398375,0.4255347067314001,0.11187172371261178,6.859409081895697e-05,1.0955997935725397,30.029296875,74.423828125,31.669921875
4,512,0.25,0.0625,6,15786,7191,2427,1436,15786.0,40357.0,19932.0,2837.0,6.0,0.01171875,2.5565057646015457,0.4938920137770399,0.142333935380293,7.99846560440687e-05,1.1319745188884032,30.83203125,78.822265625,38.9296875
4,512,0.25,0.0625,7,14812,6672,2291,1436,14812.0,38079.0,20468.0,3541.0,6.0,0.01171875,2.5708209559816364,0.5375141153916857,0.17300175884307212,9.329277288582751e-05,1.159321188043691,28.9296875,74.373046875,39.9765625
4,512,0.5,0.25,0,11812,6007,1867,1104,11812.0,21755.0,6582.0,720.0,7.0,0.013671875,1.8417710802573655,0.30255113766950126,0.10938924339106655,4.71749014272479e-05,1.05962457102348,23.0703125,42.490234375,12.85546875
4,512,0.5,0.25,1,10727,5571,1790,989,10727.0,18195.0,5616.0,495.0,6.0,0.01171875,1.6961871911997763,0.3086562242374279,0.08814102564102565,4.880569908041494e-05,1.0563046747346463,20.951171875,35.537109375,10.96875
4,512,0.5,0.25,2,12484,6297,2085,1203,12484.0,21240.0,7999.0,900.0,6.0,0.01171875,1.7013777635373277,0.37660075329566856,0.11251406425803226,5.132490767291393e-05,1.1021850199177756,24.3828125,41.484375,15.623046875
4,512,0.5,0.25,3,11120,5636,1831,1041,11120.0,19756.0,6239.0,461.0,6.0,0.01171875,1.7766187050359712,0.31580279408787204,0.07389004648180798,5.045513948553387e-05,1.0504677509207803,21.71875,38.5859375,12.185546875
4,512,0.5,0.25,4,11039,5496,1798,1018,11039.0,20762.0,7514.0,651.0,6.0,0.01171875,1.8807863031071654,0.36191118389365184,0.0866382752195901,6.166116474395136e-05,1.0768666280818504,21.560546875,40.55078125,14.67578125
4,512,0.5,0.25,5,12584,6125,2018,1224,12584.0,25303.0,9577.0,1183.0,7.0,0.013671875,2.010727908455181,0.37849266885349564,0.1235251122480944,6.047725464156141e-05,1.1001052849054993,24.578125,49.419921875,18.705078125
4,512,0.5,0.25,6,11469,5986,1898,1029,11469.0,19141.0,6187.0,481.0,6.0,0.01171875,1.6689336472229488,0.32323285094822635,0.07774365605301438,4.703585149841269e-05,1.0591241316585445,22.400390625,37.384765625,12.083984375
4,512,0.5,0.25,7,11429,5807,1938,992,11429.0,21157.0,7696.0,1140.0,7.0,0.013671875,1.851168081196955,0.36375667627735503,0.14812889812889812,5.891808106106687e-05,1.1100330995272187,22.322265625,41.322265625,15.03125
4,512,1.0,1.0,0,3970,2824,615,278,3970.0,2134.0,159.0,3.0,5.0,0.009765625,0.5375314861460957,0.07450796626054358,0.018867924528301886,1.0088256381298023e-05,0.7528744351051161,7.75390625,4.16796875,0.310546875
4,512,1.0,1.0,1,4216,2841,766,359,4216.0,2393.0,168.0,0.0,4.0,0.0078125,0.5675996204933587,0.07020476389469285,0.0,9.45165971144533e-06,0.7545147881260705,8.234375,4.673828125,0.328125
4,512,1.0,1.0,2,4321,3015,692,286,4321.0,2626.0,263.0,5.0,5.0,0.009765625,0.6077296922008795,0.10015232292460015,0.019011406844106463,1.4085984814665663e-05,0.8006563547206025,8.439453125,5.12890625,0.513671875
4,512,1.0,1.0,3,3586,2583,605,203,3586.0,1738.0,129.0,2.0,5.0,0.009765625,0.48466257668711654,0.07422324510932106,0.015503875968992248,1.0031575355483259e-05,0.7316388233113175,7.00390625,3.39453125,0.251953125
4,512,1.0,1.0,4,4614,3117,820,341,4614.0,2921.0,451.0,31.0,5.0,0.009765625,0.6330732553099263,0.1543991783635741,0.06873614190687362,2.118465332982354e-05,0.8691995233777868,9.01171875,5.705078125,0.880859375
4,512,1.0,1.0,5,4249,2911,729,314,4249.0,2529.0,313.0,15.0,6.0,0.01171875,0.5951988703224288,0.12376433372874654,0.04792332268370607,1.7336877293847497e-05,0.8257207654591349,8.298828125,4.939453125,0.611328125
4,512,1.0,1.0,6,4352,2963,709,338,4352.0,2810.0,373.0,10.0,5.0,0.009765625,0.6456801470588235,0.13274021352313167,0.02680965147453083,1.9693869620458478e-05,0.8426798615523952,8.5,5.48828125,0.728515625
4,512,1.0,1.0,7,5168,3325,860,426,5168.0,4183.0,802.0,76.0,6.0,0.01171875,0.8094040247678018,0.1917284245756634,0.09476309226932668,3.0028204046813447e-05,0.9466417062439563,10.09375,8.169921875,1.56640625
4,512,1.5,2.25,0,1710,1479,182,39,1710.0,294.0,5.0,0.0,4.0,0.0078125,0.17192982456140352,0.017006802721088437,0.0,1.709927841045108e-06,0.4333242554077123,3.33984375,0.57421875,0.009765625
4,512,1.5,2.25,1,1544,1272,186,68,1544.0,379.0,8.0,0.0,4.0,0.0078125,0.24546632124352333,0.021108179419525065,0.0,3.35579478643722e-06,0.521146391655605,3.015625,0.740234375,0.015625
4,512,1.5,2.25,2,963,834,93,31,963.0,172.0,8.0,0.0,4.0,0.0078125,0.1786085150571132,0.046511627906976744,0.0,8.62655534096999e-06,0.4641010619514621,1.880859375,0.3359375,0.015625
4,512,1.5,2.25,3,931,839,82,9,931.0,103.0,2.0,0.0,4.0,0.0078125,0.11063372717508056,0.019417475728155338,0.0,2.30744115159773e-06,0.3376004466671872,1.818359375,0.201171875,0.00390625
4,512,1.5,2.25,4,1400,1188,159,38,1400.0,282.0,10.0,0.0,4.0,0.0078125,0.20142857142857143,0.03546099290780142,0.0,5.102040816326531e-06,0.48569835649053117,2.734375,0.55078125,0.01953125
4,512,1.5,2.25,5,1176,1024,111,33,1176.0,201.0,6.0,0.0,4.0,0.0078125,0.17091836734693877,0.029850746268656716,0.0,4.338470081910315e-06,0.44178125111340355,2.296875,0.392578125,0.01171875
4,512,1.5,2.25,6,923,791,92,32,923.0,180.0,18.0,0.0,4.0,0.0078125,0.19501625135427952,0.1,0.0,2.1128521273486407e-05,0.5200489402456645,1.802734375,0.3515625,0.03515625
4,512,1.5,2.25,7,869,775,79,8,869.0,117.0,8.0,0.0,4.0,0.0078125,0.13463751438434982,0.06837606837606838,0.0,1.059376742178158e-05,0.40814459241069695,1.697265625,0.228515625,0.015625
4,512,2.0,4.0,0,168,165,3,0,168.0,3.0,0.0,0.0,3.0,0.005859375,0.017857142857142856,0.0,nan,0.0,0.08831978220001763,0.328125,0.005859375,0.0
4,512,2.0,4.0,1,344,324,20,0,344.0,20.0,0.0,0.0,3.0,0.005859375,0.05813953488372093,0.0,nan,0.0,0.21282591267100207,0.671875,0.0390625,0.0
4,512,2.0,4.0,2,160,156,3,1,160.0,5.0,0.0,0.0,3.0,0.005859375,0.03125,0.0,nan,0.0,0.13579395875159386,0.3125,0.009765625,0.0
4,512,2.0,4.0,3,336,320,15,1,336.0,17.0,0.0,0.0,3.0,0.005859375,0.050595238095238096,0.0,nan,0.0,0.19305735835938087,0.65625,0.033203125,0.0
4,512,2.0,4.0,4,389,362,24,3,389.0,30.0,1.0,0.0,4.0,0.0078125,0.07712082262210797,0.03333333333333333,0.0,6.608468091011823e-06,0.2739016490930324,0.759765625,0.05859375,0.001953125
4,512,2.0,4.0,5,290,276,13,1,290.0,15.0,1.0,0.0,4.0,0.0078125,0.05172413793103448,0.06666666666666667,0.0,1.1890606420927467e-05,0.2174209820802113,0.56640625,0.029296875,0.001953125
4,512,2.0,4.0,6,246,241,5,0,246.0,5.0,0.0,0.0,3.0,0.005859375,0.02032520325203252,0.0,nan,0.0,0.09772884589858964,0.48046875,0.009765625,0.0
4,512,2.0,4.0,7,239,230,9,0,239.0,9.0,0.0,0.0,3.0,0.005859375,0.03765690376569038,0.0,nan,0.0,0.15596983444055867,0.466796875,0.017578125,0.0
