d,N,hubble,rep,R_dS,H2,n_causal_pairs,b1_mean,b1_std,w_max_ratio,mean_layer_width,n_patches,b1_std_patch_mean,b1_std_patch_std,wmr_patch_mean,wmr_patch_std
4,512,2.0,29,48.0,4.0,356,0.646484375,2.0082902748061247,0.896484375,170.66666666666666,1,2.0082902748061247,nan,nan,nan
4,512,2.0,30,48.0,4.0,258,0.65234375,1.4764539890683819,0.89453125,170.66666666666666,1,1.4764539890683819,nan,nan,nan
4,512,2.0,31,48.0,4.0,262,0.703125,1.8075768266867662,0.90625,170.66666666666666,1,1.8075768266867662,nan,nan,nan
4,1024,0.0,0,0.0,0.0,88553,2.48046875,58.54743677485184,nan,113.77777777777777,3,8.856258667683322,5.5581901287842195,nan,nan
4,1024,0.0,1,0.0,0.0,94124,-0.029296875,58.24440961215175,nan,128.0,3,8.43720526897876,5.626216760037855,nan,nan
4,1024,0.0,2,0.0,0.0,89980,-0.1474609375,58.14121693630442,nan,113.77777777777777,3,8.984213910927974,5.6402662836381685,nan,nan
4,1024,0.0,3,0.0,0.0,88315,4.5986328125,61.37818250154772,nan,113.77777777777777,3,10.258211561910963,6.483591718267643,nan,nan
4,1024,0.0,4,0.0,0.0,87720,2.3095703125,54.619966034950245,nan,113.77777777777777,3,9.545486002183198,5.44249634829275,nan,nan
4,1024,0.0,5,0.0,0.0,89297,0.205078125,52.59672018493783,nan,128.0,3,8.910199805363945,6.0424216407159435,nan,nan
4,1024,0.0,6,0.0,0.0,87630,-1.6376953125,57.963203785901236,nan,113.77777777777777,3,10.049743977262011,6.499943435832418,nan,nan
4,1024,0.0,7,0.0,0.0,92566,-2.8125,59.5150158310909,nan,113.77777777777777,3,10.783236385554778,5.850274591929766,nan,nan
4,1024,0.0,8,0.0,0.0,95574,0.376953125,60.98056568052278,nan,113.77777777777777,3,9.885597880974633,4.691957645077281,nan,nan
4,1024,0.0,9,0.0,0.0,92954,1.287109375,59.53030338686161,nan,113.77777777777777,3,10.757703651252447,6.639051738125343,nan,nan
4,1024,0.0,10,0.0,0.0,88557,0.552734375,56.20268107226463,nan,113.77777777777777,3,9.343328888033819,5.703310362778572,nan,nan
4,1024,0.0,11,0.0,0.0,93632,0.7685546875,55.92606506254326,nan,113.77777777777777,3,10.967309532830521,6.03222502896689,nan,nan
4,1024,0.0,12,0.0,0.0,87538,0.3544921875,56.63452182063076,nan,113.77777777777777,3,9.008194998951913,5.65040818123956,nan,nan
4,1024,0.0,13,0.0,0.0,95327,1.8291015625,56.758217094853855,nan,113.77777777777777,3,10.155121214385256,5.487979462201447,nan,nan
4,1024,0.0,14,0.0,0.0,94702,1.69140625,59.7153933872788,nan,102.4,3,10.457009345811736,5.114978628533457,nan,nan
4,1024,0.0,15,0.0,0.0,91843,-1.92578125,60.16035180313649,nan,128.0,3,10.550944680887502,7.200934241600304,nan,nan
4,1024,0.0,16,0.0,0.0,98942,4.1552734375,59.7062496035558,nan,113.77777777777777,3,9.326361058682016,5.970614349711377,nan,nan
4,1024,0.0,17,0.0,0.0,90946,1.9931640625,61.00228088836071,nan,113.77777777777777,3,10.640351273488768,7.05713833108171,nan,nan
4,1024,0.0,18,0.0,0.0,93031,0.5380859375,58.91630811550707,nan,128.0,3,9.943276065352292,6.727550843519766,nan,nan
4,1024,0.0,19,0.0,0.0,89201,0.556640625,56.56409454627202,nan,113.77777777777777,3,9.566601733098192,5.22151021980384,nan,nan
4,1024,0.0,20,0.0,0.0,92388,-1.2392578125,56.33998342439992,nan,113.77777777777777,3,7.977054979896226,4.722979683012146,nan,nan
4,1024,0.0,21,0.0,0.0,91835,0.341796875,57.46480216094231,nan,128.0,3,9.872588264542077,6.426847487693782,nan,nan
4,1024,0.0,22,0.0,0.0,89063,-1.6796875,58.76425140893351,nan,113.77777777777777,3,11.01100005480023,7.215125355001613,nan,nan
4,1024,0.0,23,0.0,0.0,90798,1.2587890625,58.01746117901602,nan,128.0,3,9.155988277526946,6.161558759057654,nan,nan
4,1024,0.0,24,0.0,0.0,92781,-2.4013671875,58.904749965035066,nan,113.77777777777777,3,11.006272541249446,7.093026321221743,nan,nan
4,1024,0.0,25,0.0,0.0,92565,0.9677734375,58.63349432501162,nan,128.0,3,9.562917536896615,6.485671660092429,nan,nan
4,1024,0.0,26,0.0,0.0,93201,3.494140625,60.1095351476596,nan,113.77777777777777,3,9.384308324531009,5.816781386945434,nan,nan
4,1024,0.0,27,0.0,0.0,90519,-2.4814453125,54.98151009747342,nan,113.77777777777777,3,10.230935428762116,4.84825631760249,nan,nan
4,1024,0.0,28,0.0,0.0,100307,-1.37109375,58.00263484363198,nan,113.77777777777777,3,9.11799426590578,5.691594873239334,nan,nan
4,1024,0.0,29,0.0,0.0,85677,-0.998046875,56.07383870228881,nan,113.77777777777777,3,10.224847308986284,6.6114037572974675,nan,nan
4,1024,0.0,30,0.0,0.0,91429,-3.5361328125,55.155326329783065,nan,128.0,3,10.276415813177847,7.049571479451232,nan,nan
4,1024,0.0,31,0.0,0.0,86849,-0.5634765625,60.84178279131877,nan,128.0,3,9.62800281884095,6.303181401641332,nan,nan
4,1024,0.1,0,0.12000000000000002,0.010000000000000002,79037,0.4208984375,53.10699688311146,nan,128.0,3,8.729028361380815,5.962164070763617,nan,nan
4,1024,0.1,1,0.12000000000000002,0.010000000000000002,80276,1.15625,53.262918400726974,nan,128.0,3,9.223847824866185,6.1866750104864625,nan,nan
4,1024,0.1,2,0.12000000000000002,0.010000000000000002,80583,4.0986328125,54.15334706304679,nan,128.0,3,8.120484325939573,5.393416865846654,nan,nan
4,1024,0.1,3,0.12000000000000002,0.010000000000000002,79259,-2.1318359375,55.51811361707171,nan,113.77777777777777,3,10.43947260765311,7.605314647024125,nan,nan
4,1024,0.1,4,0.12000000000000002,0.010000000000000002,87402,-1.9296875,60.94282779193417,nan,113.77777777777777,3,10.447701000841134,6.771668221394071,nan,nan
4,1024,0.1,5,0.12000000000000002,0.010000000000000002,81140,-1.927734375,57.85755552047151,nan,113.77777777777777,3,9.969640013204097,6.65745667449863,nan,nan
4,1024,0.1,6,0.12000000000000002,0.010000000000000002,82350,2.51953125,57.0345085488187,nan,128.0,3,9.32461665671095,6.281054676306031,nan,nan
4,1024,0.1,7,0.12000000000000002,0.010000000000000002,82510,2.2568359375,56.43836042523479,nan,113.77777777777777,3,9.47939837227534,6.030740843123881,nan,nan
4,1024,0.1,8,0.12000000000000002,0.010000000000000002,83347,1.0673828125,57.81905664328224,nan,128.0,3,9.453983995215316,6.302156998596453,nan,nan
4,1024,0.1,9,0.12000000000000002,0.010000000000000002,83545,1.185546875,55.774034425592504,nan,113.77777777777777,3,9.207033403438716,5.04872479826989,nan,nan
4,1024,0.1,10,0.12000000000000002,0.010000000000000002,83294,3.3701171875,57.32249031645448,nan,128.0,3,8.927236101123617,5.826141718678944,nan,nan
4,1024,0.1,11,0.12000000000000002,0.010000000000000002,79988,1.7841796875,59.81809423707188,nan,113.77777777777777,3,10.60849344124295,6.792780196428927,nan,nan
4,1024,0.1,12,0.12000000000000002,0.010000000000000002,79882,0.0908203125,53.65890312411667,nan,128.0,3,10.564534303800325,7.340699299913688,nan,nan
4,1024,0.1,13,0.12000000000000002,0.010000000000000002,84196,4.7470703125,56.66204544278896,nan,128.0,3,9.34399026465862,6.438606851445719,nan,nan
4,1024,0.1,14,0.12000000000000002,0.010000000000000002,85941,-0.44921875,57.07656042010282,nan,113.77777777777777,3,7.118783942327686,4.485049587914925,nan,nan
4,1024,0.1,15,0.12000000000000002,0.010000000000000002,83631,-0.3583984375,55.621027489587945,nan,128.0,3,9.15751547226777,6.3456086204450095,nan,nan
4,1024,0.1,16,0.12000000000000002,0.010000000000000002,80028,-2.66015625,59.33500078980016,nan,113.77777777777777,3,9.264452813636336,5.17731254772878,nan,nan
4,1024,0.1,17,0.12000000000000002,0.010000000000000002,81254,1.080078125,58.20420874489143,nan,128.0,3,9.953515577674347,6.814722110491087,nan,nan
4,1024,0.1,18,0.12000000000000002,0.010000000000000002,82507,3.5390625,52.651107292450114,nan,128.0,3,8.824909836019472,5.945256701241056,nan,nan
4,1024,0.1,19,0.12000000000000002,0.010000000000000002,83471,-0.0146484375,52.927101807446235,nan,113.77777777777777,3,10.091207611145656,6.651103614830561,nan,nan
4,1024,0.1,20,0.12000000000000002,0.010000000000000002,86444,0.6640625,57.485582750121736,nan,128.0,3,9.190274095977928,6.636476172178236,nan,nan
4,1024,0.1,21,0.12000000000000002,0.010000000000000002,85159,-0.6923828125,55.469974463473974,nan,128.0,3,9.111128072459215,6.316045475935514,nan,nan
4,1024,0.1,22,0.12000000000000002,0.010000000000000002,82684,2.5869140625,57.578057281578545,nan,113.77777777777777,3,9.901849511918766,5.9040682400027125,nan,nan
4,1024,0.1,23,0.12000000000000002,0.010000000000000002,77352,1.037109375,53.91943307861543,nan,128.0,3,9.831859316189368,6.9935502884893435,nan,nan
4,1024,0.1,24,0.12000000000000002,0.010000000000000002,87607,0.767578125,55.59128791970934,nan,113.77777777777777,3,9.641599095619439,6.21318363789824,nan,nan
4,1024,0.1,25,0.12000000000000002,0.010000000000000002,79852,-1.919921875,53.16876353291373,nan,113.77777777777777,3,9.46773464634738,6.344824668177791,nan,nan
4,1024,0.1,26,0.12000000000000002,0.010000000000000002,83604,-1.6416015625,58.04658241660311,nan,113.77777777777777,3,10.200854067420927,6.60421391213057,nan,nan
4,1024,0.1,27,0.12000000000000002,0.010000000000000002,78308,0.3984375,53.9173397786704,nan,113.77777777777777,3,10.077560449789745,5.093743868631509,nan,nan
4,1024,0.1,28,0.12000000000000002,0.010000000000000002,78373,1.6728515625,55.56797819304155,nan,128.0,3,9.71298888796176,6.814797109035747,nan,nan
4,1024,0.1,29,0.12000000000000002,0.010000000000000002,84268,1.22265625,57.22291623942576,nan,128.0,3,8.003880361886928,5.106099004733984,nan,nan
4,1024,0.1,30,0.12000000000000002,0.010000000000000002,84116,3.3857421875,54.48106243367766,nan,128.0,3,10.360145756800096,6.827326314998616,nan,nan
4,1024,0.1,31,0.12000000000000002,0.010000000000000002,85788,-0.1552734375,57.034035133393,nan,113.77777777777777,3,8.677962504323547,5.271586855809196,nan,nan
4,1024,0.25,0,0.75,0.0625,71506,-0.1142578125,52.762472901815194,nan,128.0,3,9.545385258493221,6.693371481578657,nan,nan
4,1024,0.25,1,0.75,0.0625,72763,0.6865234375,54.53727916189313,nan,128.0,3,8.342703233714886,5.901510344928952,nan,nan
4,1024,0.25,2,0.75,0.0625,69733,-1.6689453125,51.84990707543635,nan,128.0,3,9.080697231887903,6.685657603309364,nan,nan
4,1024,0.25,3,0.75,0.0625,65206,4.2509765625,49.0331171870357,nan,128.0,3,9.025029798802786,6.41152022706301,nan,nan
4,1024,0.25,4,0.75,0.0625,63915,-0.4072265625,53.27069347881905,nan,146.28571428571428,3,9.965309006268484,7.529303831996385,nan,nan
4,1024,0.25,5,0.75,0.0625,70986,1.1005859375,52.546042307263036,nan,128.0,3,9.420341411138045,6.743639861323007,nan,nan
4,1024,0.25,6,0.75,0.0625,66452,1.7919921875,51.11818695373926,nan,128.0,3,8.100019824738242,5.441510411796146,nan,nan
4,1024,0.25,7,0.75,0.0625,67516,0.3134765625,51.95812592494328,nan,128.0,3,9.747242482083635,7.089158380519523,nan,nan
4,1024,0.25,8,0.75,0.0625,68734,-1.181640625,53.03072715236281,nan,128.0,3,9.001611748836407,6.93077310681465,nan,nan
4,1024,0.25,9,0.75,0.0625,71685,-0.9296875,53.73114619824654,nan,128.0,3,9.883651705862045,6.809068239367063,nan,nan
4,1024,0.25,10,0.75,0.0625,67269,0.271484375,50.039872064526016,nan,128.0,3,8.776578042474315,5.967248952220158,nan,nan
4,1024,0.25,11,0.75,0.0625,61454,-0.03515625,50.78143975325125,nan,128.0,3,9.49028532962564,7.4179867148435,nan,nan
4,1024,0.25,12,0.75,0.0625,61597,-1.349609375,47.645345472143575,nan,128.0,3,7.748041993146813,5.583016756426139,nan,nan
4,1024,0.25,13,0.75,0.0625,67363,0.2802734375,54.42803234191671,nan,146.28571428571428,3,8.244503254870148,6.075831277159698,nan,nan
4,1024,0.25,14,0.75,0.0625,66812,-3.7119140625,52.256317039714105,nan,113.77777777777777,3,9.155895077416291,5.864451067189578,nan,nan
4,1024,0.25,15,0.75,0.0625,73485,-0.111328125,55.249516653302805,nan,128.0,3,10.065801750280944,7.020911772959293,nan,nan
4,1024,0.25,16,0.75,0.0625,67776,-1.607421875,53.75550647297234,nan,128.0,3,9.074671533388853,6.864205741767215,nan,nan
4,1024,0.25,17,0.75,0.0625,67415,1.951171875,52.72590495491006,nan,128.0,3,8.641568809775448,6.537401854585686,nan,nan
4,1024,0.25,18,0.75,0.0625,70705,0.7314453125,53.94183741487049,nan,128.0,3,9.657747003763358,6.966564789843552,nan,nan
4,1024,0.25,19,0.75,0.0625,68030,0.333984375,51.790591882718005,nan,128.0,3,8.890497347545855,6.225267766376501,nan,nan
4,1024,0.25,20,0.75,0.0625,70609,2.509765625,51.0664577561198,nan,102.4,3,10.550679401896621,5.395974552239061,nan,nan
4,1024,0.25,21,0.75,0.0625,67891,1.2587890625,51.215236122013835,nan,113.77777777777777,3,9.449087464962721,6.119177055883225,nan,nan
4,1024,0.25,22,0.75,0.0625,73725,3.2919921875,56.03798319778237,nan,128.0,3,8.880527098696051,6.321609614170921,nan,nan
4,1024,0.25,23,0.75,0.0625,75329,1.44921875,55.95723603801968,nan,128.0,3,9.360700620702799,6.42689846003251,nan,nan
4,1024,0.25,24,0.75,0.0625,73256,-1.328125,54.87663499486257,nan,128.0,3,9.114841274560371,6.320451037441104,nan,nan
4,1024,0.25,25,0.75,0.0625,67969,3.4189453125,52.28874229471038,nan,146.28571428571428,3,8.611952558851433,6.125873226778503,nan,nan
4,1024,0.25,26,0.75,0.0625,66912,1.8388671875,50.17037781055905,nan,128.0,3,9.378030060206695,6.751561005586856,nan,nan
4,1024,0.25,27,0.75,0.0625,72427,2.2705078125,58.328156972733815,nan,128.0,3,9.455757980716523,6.835471976433948,nan,nan
4,1024,0.25,28,0.75,0.0625,67471,1.197265625,51.06498762629042,nan,128.0,3,9.032820017048888,6.283745817137501,nan,nan
4,1024,0.25,29,0.75,0.0625,67260,-2.16015625,54.320839894561516,nan,128.0,3,8.383618244380985,6.100677869410888,nan,nan
4,1024,0.25,30,0.75,0.0625,68237,-1.84375,51.67679567211477,nan,128.0,3,9.147050223617194,6.23574809371241,nan,nan
4,1024,0.25,31,0.75,0.0625,70485,0.841796875,53.53715462084477,nan,128.0,3,8.765753107607788,6.1857884568224595,nan,nan
4,1024,0.5,0,3.0,0.25,48705,-0.7900390625,42.267653698983864,nan,146.28571428571428,3,7.854532202031378,7.142022430406734,nan,nan
4,1024,0.5,1,3.0,0.25,43924,0.0478515625,44.53247427344978,nan,146.28571428571428,3,7.391653065480045,5.887010119801968,nan,nan
4,1024,0.5,2,3.0,0.25,44503,1.1767578125,44.66001128793207,nan,146.28571428571428,2,10.077091089807226,4.945563290431282,nan,nan
4,1024,0.5,3,3.0,0.25,47532,-0.2529296875,49.69559182548972,nan,146.28571428571428,2,11.530998691077142,3.6918038924251717,nan,nan
4,1024,0.5,4,3.0,0.25,44303,-3.515625,47.07081755434438,nan,146.28571428571428,2,11.076215872024427,4.077467195032942,nan,nan
4,1024,0.5,5,3.0,0.25,42935,3.072265625,42.50101851196561,nan,146.28571428571428,2,11.514518475035581,4.749566277075013,nan,nan
4,1024,0.5,6,3.0,0.25,44455,2.580078125,46.03178497645835,nan,146.28571428571428,2,12.526581358826139,4.077409075434183,nan,nan
4,1024,0.5,7,3.0,0.25,43352,-2.5634765625,42.64817773921898,nan,146.28571428571428,3,7.171493185808658,5.7613051389841745,nan,nan
4,1024,0.5,8,3.0,0.25,46157,1.193359375,44.01300095173129,nan,128.0,2,10.241627931838131,3.3950900743677925,nan,nan
4,1024,0.5,9,3.0,0.25,45368,2.1513671875,46.11269248576848,nan,146.28571428571428,3,7.730417025167593,6.58485830149414,nan,nan
4,1024,0.5,10,3.0,0.25,44713,-3.326171875,44.35806299347345,nan,146.28571428571428,2,9.697239190806712,4.16209624064952,nan,nan
4,1024,0.5,11,3.0,0.25,46417,-1.580078125,46.70209186288015,nan,128.0,3,7.937598350230938,6.390959477154015,nan,nan
4,1024,0.5,12,3.0,0.25,42713,-1.83984375,44.450461084229325,nan,146.28571428571428,3,7.539423548007579,5.937645429455648,nan,nan
4,1024,0.5,13,3.0,0.25,47577,0.3603515625,46.112867119047195,nan,146.28571428571428,3,7.203235880661079,5.8172258881023655,nan,nan
4,1024,0.5,14,3.0,0.25,46319,1.04296875,43.40257261887276,nan,128.0,3,7.430863442822602,5.688631956836484,nan,nan
4,1024,0.5,15,3.0,0.25,48015,1.63671875,44.14306530173679,nan,146.28571428571428,2,11.714695743382274,5.756768922246848,nan,nan
4,1024,0.5,16,3.0,0.25,42622,-2.4326171875,42.71724520239548,nan,146.28571428571428,3,7.623851256126687,6.311274819012058,nan,nan
4,1024,0.5,17,3.0,0.25,44556,-0.7666015625,41.590113216446916,nan,146.28571428571428,2,10.301614435250954,3.1740672523427493,nan,nan
4,1024,0.5,18,3.0,0.25,47373,-1.78125,43.88480348096024,nan,146.28571428571428,3,7.918846566221309,8.04090878414432,nan,nan
4,1024,0.5,19,3.0,0.25,44728,-0.84765625,46.85733244521967,nan,146.28571428571428,2,12.422939702917825,4.544682792552448,nan,nan
4,1024,0.5,20,3.0,0.25,47923,0.0205078125,43.78744568643079,nan,146.28571428571428,3,8.273977451465957,7.20205557522608,nan,nan
4,1024,0.5,21,3.0,0.25,47795,-2.4765625,46.09074606207404,nan,146.28571428571428,2,12.438919890500896,7.050681930909066,nan,nan
4,1024,0.5,22,3.0,0.25,43828,0.150390625,42.648852836681456,nan,128.0,3,7.6292131509994165,5.53120418840589,nan,nan
4,1024,0.5,23,3.0,0.25,41338,0.599609375,41.58204239629665,nan,146.28571428571428,2,10.730608743873388,5.165809603130939,nan,nan
4,1024,0.5,24,3.0,0.25,43004,1.330078125,47.31035779489938,nan,146.28571428571428,3,8.688566985877102,7.570482804395952,nan,nan
4,1024,0.5,25,3.0,0.25,46707,-3.0185546875,46.784419225700255,nan,128.0,3,8.511671796630669,7.286374783723076,nan,nan
4,1024,0.5,26,3.0,0.25,47776,-0.9296875,43.29020594952562,nan,128.0,3,6.830807991794731,5.607230690376126,nan,nan
4,1024,0.5,27,3.0,0.25,43262,2.6435546875,42.096903852025704,nan,146.28571428571428,2,10.404021916387762,3.4383428702302563,nan,nan
4,1024,0.5,28,3.0,0.25,50116,0.8349609375,42.15516247205494,nan,128.0,3,8.357600606645255,6.356106733598402,nan,nan
4,1024,0.5,29,3.0,0.25,44059,1.033203125,44.998512031538226,nan,146.28571428571428,3,8.644303304328815,8.466903976579927,nan,nan
4,1024,0.5,30,3.0,0.25,48865,0.84375,48.9315828957893,nan,146.28571428571428,3,7.741754522875767,6.6262970796207155,nan,nan
4,1024,0.5,31,3.0,0.25,42569,-1.3505859375,43.120823389783816,nan,146.28571428571428,3,7.028008535265811,5.628799598303363,nan,nan
4,1024,1.0,0,12.0,1.0,16512,0.4677734375,27.453350641564125,nan,170.66666666666666,2,9.988562757913416,8.987559736936062,nan,nan
4,1024,1.0,1,12.0,1.0,17672,0.875,27.226695883819616,nan,170.66666666666666,2,9.359079934434495,7.734859448761048,nan,nan
4,1024,1.0,2,12.0,1.0,16788,-0.3486328125,27.309362986429186,nan,146.28571428571428,2,9.829749614641022,8.57275157710924,nan,nan
4,1024,1.0,3,12.0,1.0,17866,0.9609375,30.24726287816955,nan,170.66666666666666,2,8.648956499601098,7.545905533669393,nan,nan
4,1024,1.0,4,12.0,1.0,17980,1.2734375,28.318801683838846,nan,170.66666666666666,2,9.657753710637428,7.984611756109958,nan,nan
4,1024,1.0,5,12.0,1.0,16268,-0.1630859375,28.219178510181507,nan,170.66666666666666,2,10.56220205102793,9.08277728071737,nan,nan
4,1024,1.0,6,12.0,1.0,15758,0.8271484375,27.434552896846,nan,170.66666666666666,2,7.996014309243337,7.087256577754108,nan,nan
4,1024,1.0,7,12.0,1.0,18136,-0.0849609375,29.687888293487617,nan,170.66666666666666,2,9.90941294802038,8.69201131907656,nan,nan
4,1024,1.0,8,12.0,1.0,15751,1.1015625,26.749004024609846,nan,146.28571428571428,2,9.079540944210567,7.790837048928942,nan,nan
4,1024,1.0,9,12.0,1.0,17421,1.6201171875,28.944674218433814,nan,170.66666666666666,2,9.77317668862332,8.13876335747321,nan,nan
4,1024,1.0,10,12.0,1.0,16702,0.8076171875,27.88853897286401,nan,146.28571428571428,2,9.619169142940175,7.040608049356367,nan,nan
4,1024,1.0,11,12.0,1.0,14668,1.7109375,25.632819643400406,nan,170.66666666666666,2,9.202354296493677,8.559621343908177,nan,nan
4,1024,1.0,12,12.0,1.0,18020,0.5576171875,28.70483205637519,nan,170.66666666666666,2,9.909408182577561,8.858205296135491,nan,nan
4,1024,1.0,13,12.0,1.0,18458,0.1982421875,31.48472404949097,nan,204.8,2,9.978649048898566,9.591981711659043,nan,nan
4,1024,1.0,14,12.0,1.0,17739,0.8662109375,27.70556462922666,nan,170.66666666666666,2,9.21267401980279,8.4880316788586,nan,nan
4,1024,1.0,15,12.0,1.0,16221,0.1513671875,26.131457374915932,nan,170.66666666666666,2,8.848161131115988,7.142614440345808,nan,nan
4,1024,1.0,16,12.0,1.0,19545,0.072265625,32.31175428817574,nan,170.66666666666666,2,10.932146138674328,9.94032455957103,nan,nan
4,1024,1.0,17,12.0,1.0,15097,-0.1962890625,24.15909075102875,nan,204.8,2,8.781563210121782,8.18451375108959,nan,nan
4,1024,1.0,18,12.0,1.0,16665,0.3544921875,28.923395579556377,nan,170.66666666666666,2,10.24240631902444,9.537934153039362,nan,nan
4,1024,1.0,19,12.0,1.0,16076,1.705078125,28.18772404279293,nan,170.66666666666666,2,10.245845041701871,9.017066418431243,nan,nan
4,1024,1.0,20,12.0,1.0,14731,0.4775390625,26.781076490803848,nan,170.66666666666666,2,8.903215123287815,7.670821908687383,nan,nan
4,1024,1.0,21,12.0,1.0,16705,0.162109375,29.217280876230372,nan,170.66666666666666,2,9.169085004993704,8.288862239860087,nan,nan
4,1024,1.0,22,12.0,1.0,14296,-0.16796875,26.434011098375205,nan,170.66666666666666,2,10.679314867758892,9.04615980701226,nan,nan
4,1024,1.0,23,12.0,1.0,16965,1.65234375,27.96328917316123,nan,170.66666666666666,2,8.09862219905622,6.614681947442257,nan,nan
4,1024,1.0,24,12.0,1.0,15829,0.0712890625,27.03054182414899,nan,204.8,2,8.527193131336258,7.950186044617305,nan,nan
4,1024,1.0,25,12.0,1.0,17068,1.2333984375,30.33960157297509,nan,170.66666666666666,2,9.777610335633574,8.436316092026345,nan,nan
4,1024,1.0,26,12.0,1.0,15935,0.712890625,26.128468479453346,nan,170.66666666666666,2,9.929243767702218,8.988262703749236,nan,nan
4,1024,1.0,27,12.0,1.0,17781,2.09765625,28.621762821441237,nan,170.66666666666666,2,9.850409411143707,8.948132832935928,nan,nan
4,1024,1.0,28,12.0,1.0,15600,-0.27734375,24.737079060477935,nan,170.66666666666666,2,9.167034197158163,7.47637338629547,nan,nan
4,1024,1.0,29,12.0,1.0,14522,0.2255859375,25.507215769215232,nan,170.66666666666666,2,9.657706555216157,8.982198298202503,nan,nan
4,1024,1.0,30,12.0,1.0,16784,0.162109375,29.431313871037716,nan,170.66666666666666,2,9.773691352426985,9.009029690721363,nan,nan
4,1024,1.0,31,12.0,1.0,15252,2.427734375,26.805335806130902,nan,170.66666666666666,2,9.768276714514192,8.196193650999843,nan,nan
4,1024,2.0,0,48.0,4.0,1018,0.5869140625,2.368878758134267,nan,341.3333333333333,1,2.368878758134267,nan,nan,nan
4,1024,2.0,1,48.0,4.0,1625,0.560546875,4.842464153293005,nan,256.0,1,4.706347526631156,nan,nan,nan
4,1024,2.0,2,48.0,4.0,640,0.802734375,2.5988564837623027,nan,256.0,1,2.5340376855657474,nan,nan,nan
4,1024,2.0,3,48.0,4.0,971,0.7353515625,2.5025924592367828,nan,341.3333333333333,1,2.5025924592367828,nan,nan,nan
4,1024,2.0,4,48.0,4.0,1462,0.76171875,4.841013276773618,nan,256.0,2,2.3226734193496683,2.3226734193496683,nan,nan
4,1024,2.0,5,48.0,4.0,909,0.498046875,2.0334113726205856,nan,341.3333333333333,1,2.0334113726205856,nan,nan,nan
4,1024,2.0,6,48.0,4.0,864,0.5224609375,2.2507558188943158,nan,341.3333333333333,1,2.2507558188943158,nan,nan,nan
4,1024,2.0,7,48.0,4.0,1515,0.7060546875,4.419917020234574,nan,256.0,1,4.34835451274856,nan,nan,nan
4,1024,2.0,8,48.0,4.0,1441,0.5947265625,3.6860181772960554,nan,256.0,1,3.6700246244593555,nan,nan,nan
4,1024,2.0,9,48.0,4.0,1065,0.453125,2.856555987439245,nan,341.3333333333333,1,2.856555987439245,nan,nan,nan
4,1024,2.0,10,48.0,4.0,1037,0.5087890625,3.6301042860199444,nan,256.0,1,3.6221526729203464,nan,nan,nan
4,1024,2.0,11,48.0,4.0,1127,0.498046875,3.582999694432409,nan,256.0,1,3.5274515269872038,nan,nan,nan
4,1024,2.0,12,48.0,4.0,851,0.5,2.4169809422086885,nan,341.3333333333333,1,2.4169809422086885,nan,nan,nan
4,1024,2.0,13,48.0,4.0,1307,0.7529296875,4.738111274356181,nan,204.8,2,2.2952590371310935,2.0719621588616572,nan,nan
4,1024,2.0,14,48.0,4.0,1838,0.486328125,4.78337458859684,nan,256.0,2,2.3249826998185266,2.3249826998185266,nan,nan
4,1024,2.0,15,48.0,4.0,1201,0.2060546875,4.354138035048875,nan,256.0,1,4.218114873857653,nan,nan,nan
4,1024,2.0,16,48.0,4.0,1086,0.6083984375,2.930171672231434,nan,256.0,1,2.921926991140401,nan,nan,nan
4,1024,2.0,17,48.0,4.0,1368,0.6552734375,3.7985543512771978,nan,256.0,1,3.749227477125314,nan,nan,nan
4,1024,2.0,18,48.0,4.0,1646,0.5009765625,4.415438007301844,nan,256.0,1,4.411360010265003,nan,nan,nan
4,1024,2.0,19,48.0,4.0,1276,0.2763671875,2.76960132332676,nan,341.3333333333333,1,2.76960132332676,nan,nan,nan
4,1024,2.0,20,48.0,4.0,1352,0.638671875,4.704376763832164,nan,256.0,1,4.576764783630285,nan,nan,nan
4,1024,2.0,21,48.0,4.0,1083,0.8017578125,3.7819933200093327,nan,256.0,1,3.7098689253389474,nan,nan,nan
4,1024,2.0,22,48.0,4.0,1097,0.578125,2.511253966522502,nan,256.0,1,2.498111474698783,nan,nan,nan
4,1024,2.0,23,48.0,4.0,1187,0.568359375,3.023542850837343,nan,341.3333333333333,1,3.023542850837343,nan,nan,nan
4,1024,2.0,24,48.0,4.0,1557,0.6923828125,4.625432896330309,nan,256.0,1,4.62768305996874,nan,nan,nan
4,1024,2.0,25,48.0,4.0,898,0.498046875,2.577319210013136,nan,341.3333333333333,1,2.577319210013136,nan,nan,nan
4,1024,2.0,26,48.0,4.0,941,0.515625,3.0041881572855917,nan,341.3333333333333,1,3.0041881572855917,nan,nan,nan
4,1024,2.0,27,48.0,4.0,1074,0.400390625,2.4258213500610695,nan,256.0,1,2.426934225921559,nan,nan,nan
4,1024,2.0,28,48.0,4.0,1101,0.6572265625,3.045983286730975,nan,256.0,1,3.0380442225024185,nan,nan,nan
4,1024,2.0,29,48.0,4.0,854,0.5859375,2.1388422092556874,nan,341.3333333333333,1,2.1388422092556874,nan,nan,nan
4,1024,2.0,30,48.0,4.0,1410,1.009765625,5.067310826026795,nan,256.0,1,5.013848855156162,nan,nan,nan
4,1024,2.0,31,48.0,4.0,1471,0.4365234375,3.835977154000423,nan,256.0,1,3.8107185160428165,nan,nan,nan
