d,N,hubble,rep,R_dS,H2,n_causal_pairs,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy,b1_mean,b1_std,b1_neg_frac,eig_min,eig_max,eig_gap,eig_spread
4,512,0.0,0,0.0,0.0,22468,0.251953125,8.0,0.015625,64.0,32.18695387886216,0.5029211543572213,0.18359375,1.900982981139836,0.865234375,46.84548448197882,0.3984375,-71.68012558735077,75.06417748847497,4.378125952332084,146.74430307582574
4,512,0.0,1,0.0,0.0,22342,0.251953125,7.0,0.013671875,73.14285714285714,33.150861102492264,0.45323442913563644,0.1953125,1.8019433681797614,-1.1328125,43.72068144299496,0.447265625,-73.59852078280173,75.29521725889913,2.982721315625554,148.89373804170086
4,512,0.0,2,0.0,0.0,23687,0.25,8.0,0.015625,64.0,35.199431813596085,0.5499911220874388,0.203125,1.8652400293775697,4.7578125,43.12821475223434,0.39453125,-74.61788457187663,76.7094511067406,6.070906083197002,151.32733567861723
4,512,0.0,3,0.0,0.0,23384,0.251953125,7.0,0.013671875,73.14285714285714,33.22833804118996,0.454293684156894,0.19921875,1.7952118838659659,1.8671875,45.26866346701484,0.416015625,-70.36719705152407,72.4743065636677,4.209899744243188,142.84150361519175
4,512,0.0,4,0.0,0.0,23582,0.248046875,7.0,0.013671875,73.14285714285714,30.196634492835084,0.4128446122067297,0.205078125,1.817958343893794,-0.609375,39.799592565243366,0.40234375,-74.51201140581979,76.15255560747951,3.943757989032477,150.6645670132993
4,512,0.0,5,0.0,0.0,22728,0.25390625,8.0,0.015625,64.0,27.0138853184802,0.4220919581012531,0.185546875,1.9643340882746416,2.5078125,48.780758901075366,0.37109375,-69.08513875378408,71.15870640609333,1.8269955713821275,140.24384515987742
4,512,0.0,6,0.0,0.0,23329,0.251953125,7.0,0.013671875,73.14285714285714,34.6469069797768,0.473688181364136,0.19921875,1.77142043359938,0.775390625,43.92120897133482,0.408203125,-69.62529215662784,71.59459203193444,1.8540275423213899,141.21988418856228
4,512,0.0,7,0.0,0.0,21443,0.265625,7.0,0.013671875,73.14285714285714,30.0638775724935,0.4110295761864346,0.203125,1.818518657122266,1.474609375,43.25685616542379,0.40234375,-66.24274411592852,69.00506815502948,1.4323829850059866,135.24781227095798
4,512,0.25,0,0.75,0.0625,15204,0.30078125,7.0,0.013671875,73.14285714285714,39.58870174838332,0.5412517817161783,0.212890625,1.7322873010278157,-0.35546875,36.60471133567062,0.408203125,-63.012874152409466,65.5209376872908,3.6248910800668313,128.53381183970026
4,512,0.25,1,0.75,0.0625,17121,0.314453125,7.0,0.013671875,73.14285714285714,34.085726260326,0.4660157887153945,0.20703125,1.8005592464983255,-0.49609375,40.755319634266286,0.4375,-67.41328740575017,68.52761246391152,4.320142706861603,135.94089986966168
4,512,0.25,2,0.75,0.0625,16788,0.318359375,7.0,0.013671875,73.14285714285714,37.869809201784896,0.5177512976806529,0.220703125,1.7530187094566134,1.208984375,36.874328348540885,0.443359375,-63.04868406107594,65.14724911055535,1.0213185493878711,128.19593317163128
4,512,0.25,3,0.75,0.0625,15554,0.322265625,7.0,0.013671875,73.14285714285714,36.376713789489685,0.4973378838406793,0.228515625,1.7627211316077829,-2.251953125,39.294076019774316,0.44140625,-65.2666393988509,67.70459551286729,4.400524657342324,132.97123491171817
4,512,0.25,4,0.75,0.0625,15850,0.306640625,7.0,0.013671875,73.14285714285714,42.133897352635785,0.5760493778680674,0.2265625,1.7113284970850167,-1.3046875,40.112499726112105,0.423828125,-66.24585559744781,68.48699630292376,5.21321245775745,134.73285190037157
4,512,0.25,5,0.75,0.0625,15449,0.341796875,6.0,0.01171875,85.33333333333333,37.566237797019575,0.44022934918382317,0.2734375,1.6689995443261731,1.517578125,40.576601983279986,0.427734375,-65.98257094039462,67.85619624142775,3.1525415504351884,133.8387671818224
4,512,0.25,6,0.75,0.0625,16730,0.314453125,7.0,0.013671875,73.14285714285714,33.4383380116236,0.45716477750266643,0.197265625,1.8037537806973765,-3.11328125,37.73911861197077,0.4609375,-67.0782648995992,69.45240203323337,1.441498742545022,136.53066693283256
4,512,0.25,7,0.75,0.0625,15286,0.30859375,7.0,0.013671875,73.14285714285714,39.851254045256745,0.5448413638999946,0.23046875,1.73492231985394,0.97265625,33.267841112992826,0.41015625,-62.107950905518116,63.94711636325364,1.308082989244845,126.05506726877175
4,512,0.5,0,3.0,0.25,12871,0.40625,7.0,0.013671875,73.14285714285714,44.47608850809153,0.6080715225715639,0.255859375,1.6856043901962743,4.873046875,34.630323035297444,0.376953125,-63.93961817143472,65.98052568595546,1.9068959430549626,129.92014385739017
4,512,0.5,1,3.0,0.25,11027,0.38671875,7.0,0.013671875,73.14285714285714,52.286104604319846,0.7148490863871855,0.27734375,1.5981524658518007,0.66015625,32.780724709432306,0.42578125,-62.60087459253673,64.84321661269334,4.012374796338079,127.44409120523007
4,512,0.5,2,3.0,0.25,11514,0.388671875,6.0,0.01171875,85.33333333333333,34.79782879561437,0.40778705619860595,0.240234375,1.6904294566950084,-0.2890625,34.72692631980397,0.4453125,-65.98909821116084,68.18165705838805,8.127221812408848,134.1707552695489
4,512,0.5,3,3.0,0.25,9976,0.41796875,5.0,0.009765625,102.4,36.82173271316818,0.359587233527033,0.28125,1.5409454038558876,0.91796875,30.020648970733852,0.4453125,-61.408366345090876,63.37167897554896,3.856991953765416,124.78004532063983
4,512,0.5,4,3.0,0.25,11036,0.408203125,6.0,0.01171875,85.33333333333333,43.00258390169388,0.5039365300979752,0.3046875,1.6443102376219572,1.24609375,31.01048815104675,0.4296875,-63.432171090009746,65.28669051658142,5.478258950885298,128.71886160659116
4,512,0.5,5,3.0,0.25,11103,0.40234375,7.0,0.013671875,73.14285714285714,48.47216748205266,0.6627054147936887,0.298828125,1.6640597672030994,2.767578125,30.208886762789216,0.400390625,-60.866144610799665,63.79264540773988,3.629193498723005,124.65879001853955
4,512,0.5,6,3.0,0.25,11872,0.392578125,6.0,0.01171875,85.33333333333333,35.83604640891936,0.41995366885452373,0.24609375,1.6767345875473223,0.892578125,33.314642631518225,0.44140625,-70.54675686346054,72.75811588061458,9.060492882814216,143.3048727440751
4,512,0.5,7,3.0,0.25,11807,0.37109375,6.0,0.01171875,85.33333333333333,43.751825358746146,0.5127167034228064,0.2734375,1.6161320619121622,2.41796875,33.10637904353213,0.431640625,-65.15545520961388,67.11728085508364,5.9869979450189135,132.2727360646975
4,512,1.0,0,12.0,1.0,3955,0.6015625,5.0,0.009765625,102.4,74.61259947220711,0.7286386667207725,0.42578125,1.3007992226260474,-0.271484375,17.120281265479573,0.46484375,-50.516237517109246,52.60358458897896,0.8925569324107627,103.11982210608821
4,512,1.0,1,12.0,1.0,3959,0.619140625,5.0,0.009765625,102.4,83.77254920318468,0.8180913008123504,0.470703125,1.237546173995702,-0.802734375,15.387512449976876,0.48046875,-53.55797381524657,55.56048183831613,10.084058515716798,109.1184556535627
4,512,1.0,2,12.0,1.0,4068,0.61328125,5.0,0.009765625,102.4,75.82769942441878,0.7405048771915896,0.43359375,1.2903453622948302,1.7890625,17.903671212103223,0.453125,-49.593539467702044,51.60979453219397,2.936411716733595,101.20333399989602
4,512,1.0,3,12.0,1.0,3873,0.5859375,5.0,0.009765625,102.4,78.68316211236049,0.7683902550035204,0.435546875,1.284637635834837,0.01953125,18.173308718565078,0.4765625,-49.08386523509461,51.069664738570395,1.7705106892459526,100.153529973665
4,512,1.0,4,12.0,1.0,4365,0.5859375,5.0,0.009765625,102.4,66.23171445765239,0.6467940865005115,0.38671875,1.3409984743649994,0.9375,19.067724693838013,0.4375,-49.17757617906253,50.84528962368809,1.5826717361090061,100.02286580275062
4,512,1.0,5,12.0,1.0,3941,0.60546875,5.0,0.009765625,102.4,78.14499344167865,0.7631347015788931,0.455078125,1.2805768304436802,0.4765625,16.327083923150322,0.421875,-50.63128313155392,52.74991643040033,3.2325433963205796,103.38119956195425
4,512,1.0,6,12.0,1.0,4374,0.603515625,6.0,0.01171875,85.33333333333333,63.09164410249233,0.739355204326082,0.375,1.4914378803583281,-0.44921875,18.29919950475016,0.453125,-69.47818815063067,72.59091847971439,15.911535618181283,142.06910663034506
4,512,1.0,7,12.0,1.0,3843,0.611328125,5.0,0.009765625,102.4,79.42946556536812,0.775678374661798,0.42578125,1.2624231090578033,1.46875,17.465227730765495,0.4921875,-49.234556952147365,51.2528951778219,1.6255355778547766,100.48745212996926
4,512,2.0,0,48.0,4.0,338,0.90625,3.0,0.005859375,170.66666666666666,107.5804608446885,0.6303542627618467,0.533203125,0.834366695786272,0.740234375,2.7122591957754256,0.10546875,-16.279493018982613,18.23650072129093,1.3263193564595,34.515993740273544
4,512,2.0,1,48.0,4.0,276,0.921875,3.0,0.005859375,170.66666666666666,119.125517370918,0.6980010783452227,0.546875,0.7358794445359165,0.578125,1.20616499052783,0.06640625,-7.348021047255318,9.430813495193,2.281468602852006,16.77883454244832
4,512,2.0,2,48.0,4.0,200,0.90625,3.0,0.005859375,170.66666666666666,141.45513619361992,0.8288386886344917,0.681640625,0.6548407419300083,0.66796875,0.8677767564434055,0.05859375,-5.881874553268553,7.975721754449594,2.0584721255548954,13.857596307718147
4,512,2.0,3,48.0,4.0,353,0.896484375,3.0,0.005859375,170.66666666666666,109.59420098202682,0.6421535213790635,0.517578125,0.8134197973292745,0.662109375,1.8084787946053196,0.130859375,-12.070752367244005,14.176719280588923,1.252438016340605,26.247471647832928
4,512,2.0,4,48.0,4.0,235,0.908203125,4.0,0.0078125,128.0,141.30286621296824,1.1039286422888144,0.68359375,0.709200190746139,0.765625,1.6652907732210012,0.083984375,-15.927332455265782,18.265346144992947,10.766156832324942,34.19267860025873
4,512,2.0,5,48.0,4.0,167,0.90625,3.0,0.005859375,170.66666666666666,155.66274084985426,0.9120863721671149,0.7421875,0.6242119995708773,0.869140625,1.5626452569200118,0.0390625,-10.072114763423041,12.181173770435338,2.476807327722474,22.25328853385838
4,512,2.0,6,48.0,4.0,311,0.90234375,3.0,0.005859375,170.66666666666666,117.55660575040245,0.6888082368187645,0.5625,0.7651267023368337,0.55859375,1.6395038952259118,0.115234375,-11.54215075345408,13.643336989089244,4.314167400097636,25.185487742543323
4,512,2.0,7,48.0,4.0,300,0.923828125,3.0,0.005859375,170.66666666666666,112.22695259557256,0.657579800364683,0.560546875,0.8130155873484388,0.8046875,1.7624937666113176,0.072265625,-17.169287689789638,19.277775015018314,11.252877904732166,36.44706270480795
