beta,gamma,lam,eta,kappa,L_B,L_C,L_A,L_D,L_total
1.5,3.0,0.1,0.7,0.5,0.0,0.06937012559539621,289.24238565162494,0.0,144.69056295140786
1.5,3.0,0.1,1.0,0.05,0.0,0.05927800545178824,289.12202611263075,0.0,144.62029106176718
1.5,3.0,0.1,1.0,0.2,0.0,0.05934270881986778,289.178140621017,0.0,144.64841301932836
1.5,3.0,0.1,1.0,0.35,0.0,0.0594073229942565,289.23429217782393,0.0,144.6765534119062
1.5,3.0,0.1,1.0,0.5,0.0,0.05947184796753754,289.29048078305357,0.0,144.7047122394943
1.5,3.0,0.5666666666666667,0.1,0.05,0.0,0.08941443198493383,288.47371389379555,0.0,144.3262713788827
1.5,3.0,0.5666666666666667,0.1,0.2,0.0,0.08947710204908543,288.52027516126606,0.0,144.3496146826821
1.5,3.0,0.5666666666666667,0.1,0.35,0.0,0.08953960639197849,288.56687347715865,0.0,144.3729763449713
1.5,3.0,0.5666666666666667,0.1,0.5,0.0,0.08960194532591713,288.6135088414721,0.0,144.39635636606195
1.5,3.0,0.5666666666666667,0.4,0.05,0.0,0.07772566041317845,287.831040438534,0.0,143.99324587968016
1.5,3.0,0.5666666666666667,0.4,0.2,0.0,0.07779098335389832,287.88077342679384,0.0,144.01817769675083
1.5,3.0,0.5666666666666667,0.4,0.35,0.0,0.0778561662263138,287.93054346347606,0.0,144.04312789796435
1.5,3.0,0.5666666666666667,0.4,0.5,0.0,0.07792120921153672,287.9803505485793,0.0,144.06809648350117
1.5,3.0,0.5666666666666667,0.7,0.05,0.0,0.06684685434212342,287.5369752241572,0.0,143.8353344664207
1.5,3.0,0.5666666666666667,0.7,0.2,0.0,0.06691312655281847,287.5898799332071,0.0,143.86185309315636
1.5,3.0,0.5666666666666667,0.7,0.35,0.0,0.06697928590096289,287.64282169067803,0.0,143.88839013124
1.5,3.0,0.5666666666666667,0.7,0.5,0.0,0.0670453324510172,287.695800496571,0.0,143.91494558073651
1.5,3.0,0.5666666666666667,1.0,0.05,0.0,0.05721021508952894,287.5915182506643,0.0,143.85296934042168
1.5,3.0,0.5666666666666667,1.0,0.2,0.0,0.057275441694607014,287.64759468050374,0.0,143.88107278194647
1.5,3.0,0.5666666666666667,1.0,0.35,0.0,0.057340582186225404,287.70370815876527,0.0,143.90919466156885
1.5,3.0,0.5666666666666667,1.0,0.5,0.0,0.0574056365407876,287.75985868544757,0.0,143.93733497926456
1.5,3.0,1.0333333333333332,0.1,0.05,0.0,0.08663323820061045,286.90075419808227,0.0,143.53701033724175
1.5,3.0,1.0333333333333332,0.1,0.2,0.0,0.08669762949346552,286.9472773870068,0.0,143.56033632299687
1.5,3.0,1.0333333333333332,0.1,0.35,0.0,0.08676185712011339,286.9938376243535,0.0,143.58368066929685
1.5,3.0,1.0333333333333332,0.1,0.5,0.0,0.08682592136694602,287.0404349101204,0.0,143.60704337642713
1.5,3.0,1.0333333333333332,0.4,0.05,0.0,0.07516871201648115,286.27404380026843,0.0,143.2121906121507
1.5,3.0,1.0333333333333332,0.4,0.2,0.0,0.07523534063001763,286.32373870998265,0.0,143.23710469562135
1.5,3.0,1.0333333333333332,0.4,0.35,0.0,0.07530183178820597,286.3734706681176,0.0,143.262037165847
1.5,3.0,1.0333333333333332,0.4,0.5,0.0,0.07536818564851788,286.4232396746744,0.0,143.28698802298572
1.5,3.0,1.0333333333333332,0.7,0.05,0.0,0.06454517190922701,285.99594164333797,0.0,143.06251599357822
1.5,3.0,1.0333333333333332,0.7,0.2,0.0,0.06461230450920609,286.04880827384216,0.0,143.0890164414303
1.5,3.0,1.0333333333333332,0.7,0.35,0.0,0.0646793272974979,286.10171195276797,0.0,143.1155353036815
1.5,3.0,1.0333333333333332,0.7,0.5,0.0,0.06474624031827983,286.15465268011434,0.0,143.14207258037544
1.5,3.0,1.0333333333333332,1.0,0.05,0.0,0.05516955653129927,286.066447727293,0.0,143.0883934201778
1.5,3.0,1.0333333333333332,1.0,0.2,0.0,0.05523524111240271,286.12248607858726,0.0,143.11647828040603
1.5,3.0,1.0333333333333332,1.0,0.35,0.0,0.05530084280757681,286.1785614783015,0.0,143.14458158195833
1.5,3.0,1.0333333333333332,1.0,0.5,0.0,0.055366361576962175,286.2346739264375,0.0,143.17270332479572
1.5,3.0,1.5,0.1,0.05,0.0,0.08387172427843306,285.33323184096434,0.0,142.7504876447606
1.5,3.0,1.5,0.1,0.2,0.0,0.08393776706375249,285.3797169513434,0.0,142.77379624273547
1.5,3.0,1.5,0.1,0.35,0.0,0.08400364850360537,285.4262391101428,0.0,142.79712320357498
1.5,3.0,1.5,0.1,0.5,0.0,0.08406936885764771,285.4727983173642,0.0,142.82046852753976
1.5,3.0,1.5,0.4,0.05,0.0,0.07263608991576039,284.7224845005982,0.0,142.43387834021487
1.5,3.0,1.5,0.4,0.2,0.0,0.07270394940356842,284.772141331767,0.0,142.45877461528707
1.5,3.0,1.5,0.4,0.35,0.0,0.07277167429004194,284.82183521135585,0.0,142.48368927996796
1.5,3.0,1.5,0.4,0.5,0.0,0.0728392647084609,284.87156613936605,0.0,142.50862233439148
1.5,3.0,1.5,0.7,0.05,0.0,0.06227060134759612,284.46034540111583,0.0,142.2924433019055
1.5,3.0,1.5,0.7,0.2,0.0,0.062338521088399816,284.5131739530741,0.0,142.31892549762546
1.5,3.0,1.5,0.7,0.35,0.0,0.06240633426529204,284.56603955345247,0.0,142.34542611099153
1.5,3.0,1.5,0.7,0.5,0.0,0.062474040901895934,284.61894220225275,0.0,142.37194514202827
1.5,3.0,1.5,1.0,0.05,0.0,0.05315695448508335,284.5468145425183,0.0,142.32656422574422
1.5,3.0,1.5,1.0,0.2,0.0,0.05322303050014842,284.6028148152653,0.0,142.35463043813277
1.5,3.0,1.5,1.0,0.35,0.0,0.05328902700232851,284.6588521364341,0.0,142.3827150952194
1.5,3.0,1.5,1.0,0.5,0.0,0.0533549439354502,284.7149265060233,0.0,142.4108181969471
2.0,0.5,0.1,0.1,0.05,0.0,0.03839103818759631,0.1491369607991948,0.0,0.11295951858719372
2.0,0.5,0.1,0.1,0.2,0.0,0.0384766882530322,0.1514559524214825,0.0,0.11420466446377345
2.0,0.5,0.1,0.1,0.35,0.0,0.03856227881663478,0.1537928346923125,0.0,0.11545869616279103
2.0,0.5,0.1,0.1,0.5,0.0,0.03864780941226028,0.15614760761168217,0.0,0.11672161321810137
2.0,0.5,0.1,0.4,0.05,0.0,0.031622527304765835,0.3313007493246323,0.0,0.197272901967082
2.0,0.5,0.1,0.4,0.2,0.0,0.03170156789360049,0.3347527122980313,0.0,0.19907792404261612
2.0,0.5,0.1,0.4,0.35,0.0,0.031780578780299246,0.3382225659199918,0.0,0.20089186174029514
2.0,0.5,0.1,0.4,0.5,0.0,0.03185955949366657,0.34171031019047254,0.0,0.20271471458890283
2.0,0.5,0.1,0.7,0.05,0.0,0.02592724357266968,0.5852128637876055,0.0,0.31853367546647243
2.0,0.5,0.1,0.7,0.2,0.0,0.02599861931002517,0.589797798112124,0.0,0.32089751836608715
2.0,0.5,0.1,0.7,0.35,0.0,0.026069990998277823,0.59440062308519,0.0,0.32327030254087286
2.0,0.5,0.1,0.7,0.5,0.0,0.02614135819177112,0.5990213387067931,0.0,0.32565202754516764
2.0,0.5,0.1,1.0,0.05,0.0,0.021321778034813547,0.9108733041881103,0.0,0.4767584301288687
2.0,0.5,0.1,1.0,0.2,0.0,0.021385182712664107,0.9165912098637576,0.0,0.4796807876445429
2.0,0.5,0.1,1.0,0.35,0.0,0.021448602577127593,0.922327006187942,0.0,0.4826121056710986
2.0,0.5,0.1,1.0,0.5,0.0,0.021512037231653514,0.9280806931606561,0.0,0.48555238381198157
2.0,0.5,0.5666666666666667,0.1,0.05,0.0,0.03623149446627373,0.12681036046691382,0.0,0.09963667469973064
2.0,0.5,0.5666666666666667,0.1,0.2,0.0,0.03631647027539146,0.12894943235546735,0.0,0.10079118645312514
2.0,0.5,0.5666666666666667,0.1,0.35,0.0,0.036401395951737005,0.13110639489256284,0.0,0.10195459339801843
2.0,0.5,0.5666666666666667,0.1,0.5,0.0,0.03648627099923064,0.13328124807819516,0.0,0.10312689503832823
2.0,0.5,0.5666666666666667,0.4,0.05,0.0,0.029738333466768078,0.2975802689211311,0.0,0.17852846792733362
2.0,0.5,0.5666666666666667,0.4,0.2,0.0,0.029816420836748726,0.3008523121608013,0.0,0.1802425769171494
2.0,0.5,0.5666666666666667,0.4,0.35,0.0,0.029894486993461037,0.3041422460490123,0.0,0.18196561001796718
2.0,0.5,0.5666666666666667,0.4,0.5,0.0,0.02997253144374523,0.3074500705857601,0.0,0.1836975667366253
2.0,0.5,0.5666666666666667,0.7,0.05,0.0,0.02431319173287507,0.5400985033128738,0.0,0.29436244338931195
2.0,0.5,0.5666666666666667,0.7,0.2,0.0,0.02438342204249756,0.5445035179036607,0.0,0.2966351809943279
2.0,0.5,0.5666666666666667,0.7,0.35,0.0,0.024453655599818172,0.5489264231429949,0.0,0.2989168671713156
2.0,0.5,0.5666666666666667,0.7,0.5,0.0,0.02452389194502063,0.553367219030866,0.0,0.30120750146045366
2.0,0.5,0.5666666666666667,1.0,0.05,0.0,0.019952155577101824,0.8543650636421626,0.0,0.44713468739818313
2.0,0.5,0.5666666666666667,1.0,0.2,0.0,0.020014323673608204,0.8599030495840728,0.0,0.44996584846564464
2.0,0.5,0.5666666666666667,1.0,0.35,0.0,0.02007651295472487,0.8654589261745331,0.0,0.4528059760419914
2.0,0.5,0.5666666666666667,1.0,0.5,0.0,0.020138723015989162,0.8710326934135104,0.0,0.4556550697227444
2.0,0.5,1.0333333333333332,0.1,0.05,0.0,0.03412881709035352,0.10629314734167182,0.0,0.08727539076118943
2.0,0.5,1.0333333333333332,0.1,0.2,0.0,0.034212985683203426,0.10825229949648617,0.0,0.0883391354314465
2.0,0.5,1.0333333333333332,0.1,0.35,0.0,0.03429711365502058,0.11022934229984668,0.0,0.08941178480494391
2.0,0.5,1.0333333333333332,0.1,0.5,0.0,0.03438120048138648,0.11222427575173936,0.0,0.09049333835725616
2.0,0.5,1.0333333333333332,0.4,0.05,0.0,0.027909397402391525,0.26566917572467286,0.0,0.16074398526472794
2.0,0.5,1.0333333333333332,0.4,0.2,0.0,0.027986416064632494,0.26876129923060993,0.0,0.16236706567993747
2.0,0.5,1.0333333333333332,0.4,0.35,0.0,0.028063422079446322,0.27187131338508014,0.0,0.16399907877198638
2.0,0.5,1.0333333333333332,0.4,0.5,0.0,0.02814041493322152,0.27499921818809087,0.0,0.16564002402726696
2.0,0.5,1.0333333333333332,0.7,0.05,0.0,0.022750450516186897,0.49679353004520993,0.0,0.27114721553879184
2.0,0.5,1.0333333333333332,0.7,0.2,0.0,0.022819441777979465,0.501018624902255,0.0,0.27332875422910696
2.0,0.5,1.0333333333333332,0.7,0.35,0.0,0.022888443603152727,0.505261610407847,0.0,0.27551924880707623
2.0,0.5,1.0333333333333332,0.7,0.5,0.0,0.022957455519034754,0.5095224865619706,0.0,0.2777186988000201
2.0,0.5,1.0333333333333332,1.0,0.05,0.0,0.018628646012643142,0.7996662103032791,0.0,0.4184617511642827
2.0,0.5,1.0333333333333332,1.0,0.2,0.0,0.01868950534119295,0.8050242765114332,0.0,0.42120164359690954
2.0,0.5,1.0333333333333332,1.0,0.35,0.0,0.018750391832188386,0.8104002333681558,0.0,0.4239505085162663
2.0,0.5,1.0333333333333332,1.0,0.5,0.0,0.01881130507428902,0.8157940808734155,0.0,0.4267083455109968
2.0,0.5,1.5,0.1,0.05,0.0,0.03208426395260855,0.0875853214234574,0.0,0.07587692466433725
2.0,0.5,1.5,0.1,0.2,0.0,0.03216749295781019,0.08936455384453931,0.0,0.07684976988007985
2.0,0.5,1.5,0.1,0.35,0.0,0.0322506909744529,0.09116167691415698,0.0,0.07783152943153139
2.0,0.5,1.5,0.1,0.5,0.0,0.03233385745150375,0.09297669063231254,0.0,0.07882220276766003
2.0,0.5,1.5,0.4,0.05,0.0,0.02613657552226908,0.23556746973523154,0.0,0.14392031038988484
2.0,0.5,1.5,0.4,0.2,0.0,0.026212411393935958,0.2384796735074315,0.0,0.1454522481476517
2.0,0.5,1.5,0.4,0.35,0.0,0.02628824324131738,0.24140976792816823,0.0,0.1469931272054015
2.0,0.5,1.5,0.4,0.5,0.0,0.026364070531951125,0.24435775299744886,0.0,0.14854294703067555
2.0,0.5,1.5,0.7,0.05,0.0,0.021239538625523444,0.45529794398455203,0.0,0.24888851061779946
2.0,0.5,1.5,0.7,0.2,0.0,0.021307199017344455,0.45934311910787,0.0,0.25097875857127944
2.0,0.5,1.5,0.7,0.35,0.0,0.021374877291318484,0.46340618487972973,0.0,0.25307796973118335
2.0,0.5,1.5,0.7,0.5,0.0,0.02144257296327382,0.46748714130012625,0.0,0.25518614361333697
2.0,0.5,1.5,1.0,0.05,0.0,0.017351522672715895,0.7467767441714075,0.0,0.39073989475841964
2.0,0.5,1.5,1.0,0.2,0.0,0.017411002869005793,0.7519548906458435,0.0,0.39338844819192753
2.0,0.5,1.5,1.0,0.35,0.0,0.01747051617382139,0.7571509277688102,0.0,0.3960459800582265
2.0,0.5,1.5,1.0,0.5,0.0,0.017530062170004072,0.7623648555403262,0.0,0.39871248994016717
2.0,1.3333333333333335,0.1,0.1,0.05,0.0,0.05356200022149689,19.223705243084183,0.0,9.665414621763588
2.0,1.3333333333333335,0.1,0.1,0.2,0.0,0.05364067631411791,19.251664195673797,0.0,9.679472774151016
2.0,1.3333333333333335,0.1,0.1,0.35,0.0,0.05371925167465595,19.27964488419593,0.0,9.69354169377262
2.0,1.3333333333333335,0.1,0.1,0.5,0.0,0.05379772614824987,19.30764730865108,0.0,9.70762138047379
2.0,1.3333333333333335,0.1,0.4,0.05,0.0,0.045613496033451564,20.979630460566742,0.0,10.535428726316823
2.0,1.3333333333333335,0.1,0.4,0.2,0.0,0.04568874957414793,21.00887054514938,0.0,10.55012402214884
2.0,1.3333333333333335,0.1,0.4,0.35,0.0,0.0457639290234703,21.038132365664676,0.0,10.564830111855809
2.0,1.3333333333333335,0.1,0.4,0.5,0.0,0.04583903417673323,21.067415922112954,0.0,10.57954699523321
2.0,1.3333333333333335,0.1,0.7,0.05,0.0,0.03856872906232385,22.81301270444533,0.0,11.445075081284989
2.0,1.3333333333333335,0.1,0.7,0.2,0.0,0.03863930440588237,22.843533921021088,0.0,11.460406264916426
2.0,1.3333333333333335,0.1,0.7,0.35,0.0,0.03870983107628586,22.87407687352966,0.0,11.475748267841116
2.0,1.3333333333333335,0.1,0.7,0.5,0.0,0.03878030883895851,22.90464156197108,0.0,11.491101089824499
2.0,1.3333333333333335,0.1,1.0,0.05,0.0,0.032570955168782695,24.723851974720176,0.0,12.394496942528871
2.0,1.3333333333333335,0.1,1.0,0.2,0.0,0.032635977607975195,24.75565432328908,0.0,12.410463139252515
2.0,1.3333333333333335,0.1,1.0,0.35,0.0,0.03270097325500637,24.787478407790843,0.0,12.426440177150427
2.0,1.3333333333333335,0.1,1.0,0.5,0.0,0.03276594186840199,24.819324228225252,0.0,12.442428055981027
2.0,1.3333333333333335,0.5666666666666667,0.1,0.05,0.0,0.051268920244988254,18.94497421248953,0.0,9.523756026489753
2.0,1.3333333333333335,0.5666666666666667,0.1,0.2,0.0,0.05134784049933585,18.972716847260465,0.0,9.537706264129568
2.0,1.3333333333333335,0.5666666666666667,0.1,0.35,0.0,0.05142666599281698,19.000481217964076,0.0,9.551667274974855
2.0,1.3333333333333335,0.5666666666666667,0.1,0.5,0.0,0.05150539654308194,19.028267324600495,0.0,9.56563905884333
2.0,1.3333333333333335,0.5666666666666667,0.4,0.05,0.0,0.04355749772362661,20.68810311426768,0.0,10.387609054857467
2.0,1.3333333333333335,0.5666666666666667,0.4,0.2,0.0,0.04363268566837166,20.717126881031753,0.0,10.402196126184249
2.0,1.3333333333333335,0.5666666666666667,0.4,0.35,0.0,0.04370780526895156,20.746172383728517,0.0,10.41679399713321
2.0,1.3333333333333335,0.5666666666666667,0.4,0.5,0.0,0.043782856298288216,20.775239622358242,0.0,10.431402667477409
2.0,1.3333333333333335,0.5666666666666667,0.7,0.05,0.0,0.036758302381784166,22.508689042442008,0.0,11.291102823602788
2.0,1.3333333333333335,0.5666666666666667,0.7,0.2,0.0,0.03682853871502304,22.538993941199315,0.0,11.30632550931468
2.0,1.3333333333333335,0.5666666666666667,0.7,0.35,0.0,0.036898731672443806,22.56932057588925,0.0,11.32155901961707
2.0,1.3333333333333335,0.5666666666666667,0.7,0.5,0.0,0.036968881002654774,22.599668946511937,0.0,11.336803354258624
2.0,1.3333333333333335,0.5666666666666667,1.0,0.05,0.0,0.030994937313399046,24.40673199701255,0.0,12.234360935819673
2.0,1.3333333333333335,0.5666666666666667,1.0,0.2,0.0,0.031059417405423905,24.43831802776293,0.0,12.250218431286887
2.0,1.3333333333333335,0.5666666666666667,1.0,0.35,0.0,0.031123875379272,24.469925794445977,0.0,12.26608677260226
2.0,1.3333333333333335,0.5666666666666667,1.0,0.5,0.0,0.03118831098178169,24.50155529706188,0.0,12.281965959512721
2.0,1.3333333333333335,1.0333333333333332,0.1,0.05,0.0,0.04901552630673306,18.668397100351836,0.0,9.38321407648265
2.0,1.3333333333333335,1.0333333333333332,0.1,0.2,0.0,0.04909458917776815,18.69592341730411,0.0,9.397056297829822
2.0,1.3333333333333335,1.0333333333333332,0.1,0.35,0.0,0.049173563463610986,18.72347147018929,0.0,9.410909298558256
2.0,1.3333333333333335,1.0333333333333332,0.1,0.5,0.0,0.04925244895476,18.751041259006882,0.0,9.424773078458202
2.0,1.3333333333333335,1.0333333333333332,0.4,0.05,0.0,0.04154198381592108,20.398729686425796,0.0,10.24090682702882
2.0,1.3333333333333335,1.0333333333333332,0.4,0.2,0.0,0.041617012414214005,20.42753713537125,0.0,10.255385580099839
2.0,1.3333333333333335,1.0333333333333332,0.4,0.35,0.0,0.0416919785706575,20.456366320249455,0.0,10.269875138695385
2.0,1.3333333333333335,1.0333333333333332,0.4,0.5,0.0,0.04176688203623647,20.485217241060326,0.0,10.2843755025664
2.0,1.3333333333333335,1.0333333333333332,0.7,0.05,0.0,0.03498728020272025,22.206519298895824,0.0,11.138246929650633
2.0,1.3333333333333335,1.0333333333333332,0.7,0.2,0.0,0.03505709628451506,22.236607879834395,0.0,11.153361036201712
2.0,1.3333333333333335,1.0333333333333332,0.7,0.35,0.0,0.035126874389741575,22.266718196705774,0.0,11.168485972742628
2.0,1.3333333333333335,1.0333333333333332,0.7,0.5,0.0,0.03519661425070395,22.296850249509944,0.0,11.183621739005677
2.0,1.3333333333333335,1.0333333333333332,1.0,0.05,0.0,0.02945589474030957,24.091765937762037,0.0,12.075338863621328
2.0,1.3333333333333335,1.0333333333333332,1.0,0.2,0.0,0.02951976552295251,24.123135650693868,0.0,12.091087590869886
2.0,1.3333333333333335,1.0333333333333332,1.0,0.35,0.0,0.029583618917746975,24.154527099558265,0.0,12.10684716869688
2.0,1.3333333333333335,1.0333333333333332,1.0,0.5,0.0,0.02964745466034139,24.185940284355528,0.0,12.122617596838106
2.0,1.3333333333333335,1.5,0.1,0.05,0.0,0.0468031486661983,18.393973906671174,0.0,9.243790102001785
2.0,1.3333333333333335,1.5,0.1,0.2,0.0,0.046882251206091144,18.42128390580501,0.0,9.257524204108595
2.0,1.3333333333333335,1.5,0.1,0.35,0.0,0.04696127153270046,18.448615640871406,0.0,9.271269091968403
2.0,1.3333333333333335,1.5,0.1,0.5,0.0,0.047040209409794066,18.475969111870516,0.0,9.285024765345051
2.0,1.3333333333333335,1.5,0.4,0.05,0.0,0.039567987353329594,20.111510177040845,0.0,10.095323075873752
2.0,1.3333333333333335,1.5,0.4,0.2,0.0,0.039642762290863304,20.140101308167765,0.0,10.109693416374746
2.0,1.3333333333333335,1.5,0.4,0.35,0.0,0.03971748083502958,20.16871417522726,0.0,10.12407456844866
2.0,1.3333333333333335,1.5,0.4,0.5,0.0,0.03979214271540056,20.197348778219535,0.0,10.138466531825168
2.0,1.3333333333333335,1.5,0.7,0.05,0.0,0.03325640990806086,21.906503473806588,0.0,10.986508146811355
2.0,1.3333333333333335,1.5,0.7,0.2,0.0,0.03332572458698087,21.936375736926614,0.0,11.001513593050287
2.0,1.3333333333333335,1.5,0.7,0.35,0.0,0.03339500678197389,21.966269735979402,0.0,11.016529874771676
2.0,1.3333333333333335,1.5,0.7,0.5,0.0,0.0334642562096013,21.99618547096483,0.0,11.031556991692016
2.0,1.3333333333333335,1.5,1.0,0.05,0.0,0.027954335997572303,23.778953796968594,0.0,11.91743123448187
2.0,1.3333333333333335,1.5,1.0,0.2,0.0,0.02801753099476493,23.810107192081823,0.0,11.933071127035676
2.0,1.3333333333333335,1.5,1.0,0.35,0.0,0.02808071338351322,23.841282323127604,0.0,11.948721874947315
2.0,1.3333333333333335,1.5,1.0,0.5,0.0,0.02814388288880518,23.872479190106198,0.0,11.964383477941904
2.0,2.166666666666667,0.1,0.1,0.05,0.0,0.06769590482463421,88.49410600945788,0.0,44.31474890955357
2.0,2.166666666666667,0.1,0.1,0.2,0.0,0.06776405893294635,88.53701216369956,0.0,44.33627014078272
2.0,2.166666666666667,0.1,0.1,0.35,0.0,0.06783210098816364,88.57995516377083,0.0,44.35780968287358
2.0,2.166666666666667,0.1,0.1,0.5,0.0,0.06790003101846505,88.6229350096703,0.0,44.37936753585362
2.0,2.166666666666667,0.1,0.4,0.05,0.0,0.05904959679038184,90.24340649778325,0.0,45.18075284568201
2.0,2.166666666666667,0.1,0.4,0.2,0.0,0.05911680553721586,90.28937251571219,0.0,45.20380306339331
2.0,2.166666666666667,0.1,0.4,0.35,0.0,0.05918392313527338,90.33537537947053,0.0,45.22687161287054
2.0,2.166666666666667,0.1,0.4,0.5,0.0,0.059250949552673196,90.3814150890579,0.0,45.24995849408162
2.0,2.166666666666667,0.1,0.7,0.05,0.0,0.05110298320467749,92.27955568587488,0.0,46.19088082614212
2.0,2.166666666666667,0.1,0.7,0.2,0.0,0.05116811629708734,92.32858156749151,0.0,46.21545890004284
2.0,2.166666666666667,0.1,0.7,0.35,0.0,0.0512331793461437,92.37764429493718,0.0,46.24005532681473
2.0,2.166666666666667,0.1,0.7,0.5,0.0,0.05129817227055827,92.4267438682122,0.0,46.264670106376656
2.0,2.166666666666667,0.1,1.0,0.05,0.0,0.0440763914460179,94.60255357373325,0.0,47.34535317831264
2.0,2.166666666666667,0.1,1.0,0.2,0.0,0.044138386636028634,94.65463931903757,0.0,47.371458046154814
2.0,2.166666666666667,0.1,1.0,0.35,0.0,0.04420033146621234,94.70676191017039,0.0,47.39758128655141
2.0,2.166666666666667,0.1,1.0,0.5,0.0,0.04426222582229926,94.75892134713271,0.0,47.42372289938866
2.0,2.166666666666667,0.5666666666666667,0.1,0.05,0.0,0.06539484444017823,87.73892685011974,0.0,43.93485826950005
2.0,2.166666666666667,0.5666666666666667,0.1,0.2,0.0,0.0654637445102431,87.7817770230939,0.0,43.956352256057194
2.0,2.166666666666667,0.5666666666666667,0.1,0.35,0.0,0.06553253594478839,87.82466404189617,0.0,43.977864556892875
2.0,2.166666666666667,0.5666666666666667,0.1,0.5,0.0,0.06560121875191274,87.8675879065283,0.0,43.999395172016065
2.0,2.166666666666667,0.5666666666666667,0.4,0.05,0.0,0.05694297582710894,89.49430578542798,0.0,44.8040958685411
2.0,2.166666666666667,0.5666666666666667,0.4,0.2,0.0,0.057010652573124404,89.54021582208914,0.0,44.827118563617695
2.0,2.166666666666667,0.5666666666666667,0.4,0.35,0.0,0.05707824167443419,89.58616270457921,0.0,44.85015959396404
2.0,2.166666666666667,0.5666666666666667,0.4,0.5,0.0,0.057145743081727915,89.63214643289867,0.0,44.87321895953106
2.0,2.166666666666667,0.5666666666666667,0.7,0.05,0.0,0.049206370102805055,91.53653342050288,0.0,45.81747308035424
2.0,2.166666666666667,0.5666666666666667,0.7,0.2,0.0,0.049271696503658036,91.58550332085133,0.0,45.842023356929325
2.0,2.166666666666667,0.5666666666666667,0.7,0.35,0.0,0.049336956328218266,91.6345100670288,0.0,45.86659198984262
2.0,2.166666666666667,0.5666666666666667,0.7,0.5,0.0,0.04940214948093936,91.68355365903523,0.0,45.89117897899855
2.0,2.166666666666667,0.5666666666666667,1.0,0.05,0.0,0.04238910901783931,93.86560975534428,0.0,46.97519398668998
2.0,2.166666666666667,0.5666666666666667,1.0,0.2,0.0,0.042451061354359505,93.91763951937999,0.0,47.00127082104435
2.0,2.166666666666667,0.5666666666666667,1.0,0.35,0.0,0.042512966615362836,93.96970612924513,0.0,47.027366031237925
2.0,2.166666666666667,0.5666666666666667,1.0,0.5,0.0,0.042574824675576245,94.02180958493939,0.0,47.05347961714527
2.0,2.166666666666667,1.0333333333333332,0.1,0.05,0.0,0.063120216149504,86.98760299812821,0.0,43.55692171521361
2.0,2.166666666666667,1.0333333333333332,0.1,0.2,0.0,0.06318979189039767,87.03039718983355,0.0,43.57838838680717
2.0,2.166666666666667,1.0333333333333332,0.1,0.35,0.0,0.06325926258986905,87.07322822736842,0.0,43.599873376274076
2.0,2.166666666666667,1.0333333333333332,0.1,0.5,0.0,0.06332862823579398,87.11609611073216,0.0,43.62137668360187
2.0,2.166666666666667,1.0333333333333332,0.4,0.05,0.0,0.054864729107009645,88.74906038041911,0.0,44.429394919316564
2.0,2.166666666666667,1.0333333333333332,0.4,0.2,0.0,0.05493280530158587,88.79491443581186,0.0,44.45239002320751
2.0,2.166666666666667,1.0333333333333332,0.4,0.35,0.0,0.05500079750446567,88.84080533703403,0.0,44.475403466021476
2.0,2.166666666666667,1.0333333333333332,0.4,0.5,0.0,0.05506870564889299,88.88673308408515,0.0,44.49843524769147
2.0,2.166666666666667,1.0333333333333332,0.7,0.05,0.0,0.04733872772872651,90.79736646247672,0.0,45.44602195896709
2.0,2.166666666666667,1.0333333333333332,0.7,0.2,0.0,0.04740418439934875,90.84628038155688,0.0,45.47054437517779
2.0,2.166666666666667,1.0333333333333332,0.7,0.35,0.0,0.04746957807506537,90.89523114646674,0.0,45.49508515130844
2.0,2.166666666666667,1.0333333333333332,0.7,0.5,0.0,0.04753490864616349,90.94421875720543,0.0,45.51964428724888
2.0,2.166666666666667,1.0333333333333332,1.0,0.05,0.0,0.040730229599751124,93.1325212443012,0.0,46.60699085175035
2.0,2.166666666666667,1.0333333333333332,1.0,0.2,0.0,0.040792083921440306,93.18449502706883,0.0,46.633039597455856
2.0,2.166666666666667,1.0333333333333332,1.0,0.35,0.0,0.04085389453180714,93.23650565566574,0.0,46.659106722364676
2.0,2.166666666666667,1.0333333333333332,1.0,0.5,0.0,0.04091566129473554,93.28855313009178,0.0,46.685192226340625
2.0,2.166666666666667,1.5,0.1,0.05,0.0,0.06087319414236051,86.24013445348179,0.0,43.18094042088325
2.0,2.166666666666667,1.5,0.1,0.2,0.0,0.060943373357692975,86.28287266391918,0.0,43.202379705317284
2.0,2.166666666666667,1.5,0.1,0.35,0.0,0.061013451301028275,86.32564772018574,0.0,43.2238373113939
2.0,2.166666666666667,1.5,0.1,0.5,0.0,0.06108342793991833,86.36845962228182,0.0,43.24531323908083
2.0,2.166666666666667,1.5,0.4,0.05,0.0,0.05281583642840594,88.0076702827557,0.0,44.05665097780626
2.0,2.166666666666667,1.5,0.4,0.2,0.0,0.05288424223180419,88.05346835688073,0.0,44.07961842067217
2.0,2.166666666666667,1.5,0.4,0.35,0.0,0.05295256784291802,88.0993032768346,0.0,44.10260420626022
2.0,2.166666666666667,1.5,0.4,0.5,0.0,0.05302081317756699,88.14517504261784,0.0,44.125608334486486
2.0,2.166666666666667,1.5,0.7,0.05,0.0,0.04550082913409841,90.06205481179654,0.0,45.07652823503237
