d,N,p_frw,rep,t_center,H_local,n_causal_pairs,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy
4,256,1.0,7,0.2,5.0,2242,0.58984375,6.0,0.0234375,42.666666666666664,32.21628297753931,0.7550691322860775,0.3671875,1.4438580935298222
4,256,1.0,0,0.4,2.5,537,0.63671875,3.0,0.01171875,85.33333333333333,41.12041936664665,0.48187991445289047,0.4921875,0.9625591962511985
4,256,1.0,1,0.4,2.5,500,0.6328125,3.0,0.01171875,85.33333333333333,40.95797304012438,0.4799762465639576,0.51953125,0.9718022338873322
4,256,1.0,2,0.4,2.5,628,0.6015625,4.0,0.015625,64.0,53.08012810836085,0.8293770016931383,0.46875,0.9487056998615041
4,256,1.0,3,0.4,2.5,803,0.5546875,4.0,0.015625,64.0,41.88078318274385,0.6543872372303726,0.421875,1.1051006197838213
4,256,1.0,4,0.4,2.5,544,0.640625,4.0,0.015625,64.0,45.07216435894775,0.7042525681085586,0.4375,1.0468135001283154
4,256,1.0,5,0.4,2.5,536,0.60546875,4.0,0.015625,64.0,47.04784798479097,0.7351226247623589,0.46875,1.046900721582315
4,256,1.0,6,0.4,2.5,640,0.59375,3.0,0.01171875,85.33333333333333,36.16935473881477,0.4238596258454856,0.484375,0.9985478288353739
4,256,1.0,7,0.4,2.5,591,0.6328125,4.0,0.015625,64.0,49.381170500505554,0.7715807890703993,0.50390625,1.0251784796093946
4,256,1.0,0,0.6,1.6666666666666667,198,0.72265625,3.0,0.01171875,85.33333333333333,63.28945848682508,0.7416733416424814,0.6328125,0.7547634457530696
4,256,1.0,1,0.6,1.6666666666666667,272,0.6796875,3.0,0.01171875,85.33333333333333,57.81772123569805,0.6775514207308366,0.59375,0.8126054131019496
4,256,1.0,2,0.6,1.6666666666666667,180,0.73828125,3.0,0.01171875,85.33333333333333,61.23905797954621,0.7176452106978072,0.625,0.7868667849281781
4,256,1.0,3,0.6,1.6666666666666667,248,0.69140625,3.0,0.01171875,85.33333333333333,58.88029287366775,0.690003432113294,0.60546875,0.8065422434913235
4,256,1.0,4,0.6,1.6666666666666667,197,0.69921875,3.0,0.01171875,85.33333333333333,61.543119481836115,0.721208431427767,0.609375,0.7576860246370763
4,256,1.0,5,0.6,1.6666666666666667,216,0.7265625,3.0,0.01171875,85.33333333333333,58.891614192703386,0.6901361038207429,0.58203125,0.7806212365574151
4,256,1.0,6,0.6,1.6666666666666667,191,0.71875,3.0,0.01171875,85.33333333333333,63.69371153331299,0.7464106820310117,0.640625,0.7592312038567283
4,256,1.0,7,0.6,1.6666666666666667,205,0.72265625,3.0,0.01171875,85.33333333333333,62.5104435718989,0.7325442606081902,0.609375,0.7346300188689389
4,256,1.0,0,0.8,1.25,75,0.83203125,3.0,0.01171875,85.33333333333333,86.76532845683363,1.016781192853519,0.80078125,0.5322769183392724
4,256,1.0,1,0.8,1.25,116,0.78125,3.0,0.01171875,85.33333333333333,74.08703590297623,0.8682074519880026,0.7109375,0.6372263820645131
4,256,1.0,2,0.8,1.25,99,0.7890625,3.0,0.01171875,85.33333333333333,77.68454729795938,0.9103657886479616,0.73828125,0.6099756759224971
4,256,1.0,3,0.8,1.25,100,0.79296875,2.0,0.0078125,128.0,61.0,0.4765625,0.73828125,0.5748470095363314
4,256,1.0,4,0.8,1.25,90,0.80078125,3.0,0.01171875,85.33333333333333,82.09073570683167,0.9620008090644336,0.76953125,0.5739612288972461
4,256,1.0,5,0.8,1.25,109,0.79296875,3.0,0.01171875,85.33333333333333,78.25741001478532,0.9170790236107655,0.74609375,0.625284054182852
4,256,1.0,6,0.8,1.25,103,0.796875,2.0,0.0078125,128.0,58.0,0.453125,0.7265625,0.586647959111943
4,256,1.0,7,0.8,1.25,88,0.8125,3.0,0.01171875,85.33333333333333,81.75709279458401,0.9580909311865314,0.765625,0.5643759507310514
4,256,1.5,0,0.2,7.5,6958,0.44921875,7.0,0.02734375,36.57142857142857,22.902633303725096,0.6262438793987332,0.2890625,1.747885188423561
4,256,1.5,1,0.2,7.5,5974,0.4296875,8.0,0.03125,32.0,26.301140659674818,0.8219106456148381,0.30859375,1.7107220452872984
4,256,1.5,2,0.2,7.5,4801,0.3984375,7.0,0.02734375,36.57142857142857,25.393233873034212,0.6943462387157793,0.28515625,1.676848363881452
4,256,1.5,3,0.2,7.5,6232,0.4140625,7.0,0.02734375,36.57142857142857,22.858928501679557,0.6250488262178004,0.26953125,1.728321051132423
4,256,1.5,4,0.2,7.5,6911,0.421875,7.0,0.02734375,36.57142857142857,28.273446112952712,0.7731020421510507,0.3515625,1.6347219333093657
4,256,1.5,5,0.2,7.5,8085,0.4375,8.0,0.03125,32.0,28.6574597618142,0.8955456175566937,0.33203125,1.6779798327147284
4,256,1.5,6,0.2,7.5,7132,0.4375,7.0,0.02734375,36.57142857142857,24.1888825871789,0.6614147582431731,0.33203125,1.7163128465389554
4,256,1.5,7,0.2,7.5,5623,0.5078125,7.0,0.02734375,36.57142857142857,28.52996992065483,0.7801163650179055,0.32421875,1.6223728146429388
4,256,1.5,0,0.4,3.75,1487,0.5390625,4.0,0.015625,64.0,22.40535650240808,0.35008369535012623,0.3359375,1.32029007735182
4,256,1.5,1,0.4,3.75,1412,0.578125,4.0,0.015625,64.0,38.268786236304905,0.5979497849422641,0.42578125,1.1566723812036392
4,256,1.5,2,0.4,3.75,1529,0.5234375,5.0,0.01953125,51.2,35.03940638766587,0.684363406009099,0.38671875,1.3148065263789992
4,256,1.5,3,0.4,3.75,2162,0.5,5.0,0.01953125,51.2,33.91400890487587,0.6623829864233568,0.390625,1.3240510779441015
4,256,1.5,4,0.4,3.75,1554,0.51171875,5.0,0.01953125,51.2,30.075903976439342,0.5874199995398308,0.32421875,1.3856837858223765
4,256,1.5,5,0.4,3.75,1695,0.6015625,5.0,0.01953125,51.2,42.57417057324781,0.8315267690087463,0.390625,1.178431098311004
4,256,1.5,6,0.4,3.75,1768,0.53125,5.0,0.01953125,51.2,34.125650176956334,0.6665166050186784,0.35546875,1.3155193401869805
4,256,1.5,7,0.4,3.75,1785,0.57421875,4.0,0.015625,64.0,30.041637771599603,0.4694005901812438,0.3984375,1.266212109630965
4,256,1.5,0,0.6,2.5,439,0.640625,4.0,0.015625,64.0,56.28943062422998,0.8795223535035934,0.484375,0.8977081893237185
4,256,1.5,1,0.6,2.5,524,0.59765625,3.0,0.01171875,85.33333333333333,44.78342947514801,0.5248058141618908,0.45703125,0.9266163713680082
4,256,1.5,2,0.6,2.5,361,0.68359375,4.0,0.015625,64.0,51.61879502661797,0.8065436722909057,0.48046875,0.9712175629356367
4,256,1.5,3,0.6,2.5,350,0.6796875,3.0,0.01171875,85.33333333333333,46.657141885127174,0.5467633814663341,0.4921875,0.9110407023540474
4,256,1.5,4,0.6,2.5,458,0.640625,3.0,0.01171875,85.33333333333333,41.98677040317448,0.492032465662201,0.45703125,0.9511161793452246
4,256,1.5,5,0.6,2.5,390,0.67578125,4.0,0.015625,64.0,54.7220248163388,0.8550316377552938,0.47265625,0.9382853561694655
4,256,1.5,6,0.6,2.5,326,0.66015625,4.0,0.015625,64.0,52.65453446760307,0.822727101056298,0.46875,0.9549928753964899
4,256,1.5,7,0.6,2.5,362,0.66796875,3.0,0.01171875,85.33333333333333,49.13473539383541,0.5757976803965088,0.484375,0.8830962106545649
4,256,1.5,0,0.8,1.875,94,0.82421875,3.0,0.01171875,85.33333333333333,80.962268303753,0.9487765816846055,0.76171875,0.5834746418565626
4,256,1.5,1,0.8,1.875,145,0.76953125,3.0,0.01171875,85.33333333333333,67.8101926130742,0.7946506946844633,0.6640625,0.7014981865940436
4,256,1.5,2,0.8,1.875,131,0.76953125,3.0,0.01171875,85.33333333333333,70.87234219982355,0.8305352601541822,0.6875,0.6710601105910754
4,256,1.5,3,0.8,1.875,124,0.78515625,3.0,0.01171875,85.33333333333333,73.77593705869745,0.8645617624066108,0.7109375,0.6503519554798965
4,256,1.5,4,0.8,1.875,113,0.78125,3.0,0.01171875,85.33333333333333,74.79007658476861,0.8764462099777572,0.71875,0.6428439871230445
4,256,1.5,5,0.8,1.875,113,0.7890625,3.0,0.01171875,85.33333333333333,73.59498775203527,0.8624412627191633,0.70703125,0.6408110529793011
4,256,1.5,6,0.8,1.875,138,0.76171875,3.0,0.01171875,85.33333333333333,67.37127643802579,0.7895071457581148,0.65234375,0.6833599938636766
4,256,1.5,7,0.8,1.875,117,0.78515625,3.0,0.01171875,85.33333333333333,72.03856991609116,0.8442019912041934,0.69140625,0.6389204478102034
4,256,2.0,0,0.2,10.0,12170,0.33984375,11.0,0.04296875,23.272727272727273,20.789380633088566,0.8932936990780243,0.2734375,2.0085258012358786
4,256,2.0,1,0.2,10.0,9990,0.37890625,11.0,0.04296875,23.272727272727273,22.037533722310748,0.94692527713054,0.265625,1.949723177298104
4,256,2.0,2,0.2,10.0,10663,0.3515625,11.0,0.04296875,23.272727272727273,16.553444624174745,0.7112808236950086,0.203125,2.1146926431564164
4,256,2.0,3,0.2,10.0,12263,0.31640625,13.0,0.05078125,19.692307692307693,17.013047551283943,0.8639438209636376,0.22265625,2.1904521803516834
4,256,2.0,4,0.2,10.0,11467,0.32421875,11.0,0.04296875,23.272727272727273,20.65337704761801,0.8874497950148365,0.22265625,2.003836909615853
4,256,2.0,5,0.2,10.0,10670,0.3671875,12.0,0.046875,21.333333333333332,19.24981962397455,0.902335294873807,0.2265625,2.0821875159923526
4,256,2.0,6,0.2,10.0,12229,0.3984375,11.0,0.04296875,23.272727272727273,21.89682795247214,0.9408793260827872,0.26171875,1.970118535333119
4,256,2.0,7,0.2,10.0,10559,0.37109375,11.0,0.04296875,23.272727272727273,22.595618678652603,0.970905490098354,0.2734375,1.9424170516910668
4,256,2.0,0,0.4,5.0,3102,0.5,5.0,0.01953125,51.2,32.7865826215542,0.6403629418272305,0.37890625,1.3915925103154492
4,256,2.0,1,0.4,5.0,3561,0.5078125,6.0,0.0234375,42.666666666666664,25.766041389567178,0.6038915950679807,0.2890625,1.5654389266984445
4,256,2.0,2,0.4,5.0,3950,0.44921875,6.0,0.0234375,42.666666666666664,27.457037146948117,0.6435243081315966,0.30859375,1.5345406657740006
4,256,2.0,3,0.4,5.0,5469,0.45703125,6.0,0.0234375,42.666666666666664,25.18376902336547,0.5902445864851282,0.30859375,1.5820638762707704
4,256,2.0,4,0.4,5.0,3859,0.4375,6.0,0.0234375,42.666666666666664,26.02349365904244,0.6099256326338073,0.30078125,1.5532930640062754
4,256,2.0,5,0.4,5.0,3661,0.546875,6.0,0.0234375,42.666666666666664,29.289740334951567,0.6864782891004274,0.3359375,1.5177637618297575
4,256,2.0,6,0.4,5.0,4171,0.48046875,6.0,0.0234375,42.666666666666664,25.927248643506744,0.6076698900821893,0.30859375,1.5779654095298443
4,256,2.0,7,0.4,5.0,4082,0.484375,6.0,0.0234375,42.666666666666664,25.856441277862572,0.606010342449904,0.30859375,1.5793664510007932
4,256,2.0,0,0.6,3.3333333333333335,686,0.60546875,4.0,0.015625,64.0,51.76388702560889,0.8088107347751389,0.515625,0.9777901695405427
4,256,2.0,1,0.6,3.3333333333333335,944,0.5703125,4.0,0.015625,64.0,33.97057550292606,0.5307902422332197,0.390625,1.2029359893843141
4,256,2.0,2,0.6,3.3333333333333335,637,0.63671875,4.0,0.015625,64.0,48.40970976983853,0.756401715153727,0.48828125,1.0154289738522657
4,256,2.0,3,0.6,3.3333333333333335,705,0.6484375,4.0,0.015625,64.0,42.16040796766559,0.6587563744947749,0.453125,1.0887181290522283
4,256,2.0,4,0.6,3.3333333333333335,705,0.6171875,4.0,0.015625,64.0,50.02499375312305,0.7816405273925476,0.52734375,1.0069299935637055
4,256,2.0,5,0.6,3.3333333333333335,767,0.62890625,4.0,0.015625,64.0,46.57252408878007,0.7276956888871886,0.50390625,1.0612179775578798
4,256,2.0,6,0.6,3.3333333333333335,655,0.6015625,4.0,0.015625,64.0,36.2560339805666,0.5665005309463531,0.375,1.150936638890707
4,256,2.0,7,0.6,3.3333333333333335,642,0.62890625,4.0,0.015625,64.0,46.52418725781247,0.7269404259033199,0.5078125,1.0545691332160783
4,256,2.0,0,0.8,2.5,152,0.7734375,3.0,0.01171875,85.33333333333333,67.05884646255771,0.7858458569830982,0.6640625,0.7233086089802525
4,256,2.0,1,0.8,2.5,158,0.76953125,3.0,0.01171875,85.33333333333333,63.68847793928053,0.7463493508509438,0.63671875,0.7523004083362379
4,256,2.0,2,0.8,2.5,185,0.73828125,3.0,0.01171875,85.33333333333333,62.51577578677419,0.7326067475012601,0.625,0.7594828414055003
4,256,2.0,3,0.8,2.5,155,0.78125,3.0,0.01171875,85.33333333333333,67.5096700892217,0.7911289463580669,0.66796875,0.720328204939649
4,256,2.0,4,0.8,2.5,144,0.7578125,3.0,0.01171875,85.33333333333333,66.13790306792484,0.7750535515772442,0.6484375,0.7123297187394554
4,256,2.0,5,0.8,2.5,150,0.76953125,3.0,0.01171875,85.33333333333333,67.77577410517387,0.7942473527950062,0.66015625,0.6919066210778355
4,256,2.0,6,0.8,2.5,201,0.72265625,3.0,0.01171875,85.33333333333333,59.95739227892495,0.7026256907686518,0.58203125,0.7585273815770641
4,256,2.0,7,0.8,2.5,154,0.76953125,3.0,0.01171875,85.33333333333333,64.53078507365476,0.7562201375818917,0.63671875,0.7313723196055198
4,512,0.5,0,0.2,2.5,1557,nan,4.0,0.0078125,128.0,84.21698166047035,0.6579451692224246,0.45703125,1.1028179482102087
4,512,0.5,1,0.2,2.5,1753,nan,4.0,0.0078125,128.0,81.24038404635961,0.6346905003621844,0.4453125,1.1191401390937765
4,512,0.5,2,0.2,2.5,1721,nan,4.0,0.0078125,128.0,88.84537129192493,0.6941044632181635,0.466796875,1.0902802176460271
4,512,0.5,3,0.2,2.5,1614,nan,4.0,0.0078125,128.0,78.4729252672538,0.6130697286504203,0.42578125,1.1294357009177372
4,512,0.5,4,0.2,2.5,1712,nan,5.0,0.009765625,102.4,89.34785951549146,0.8725376905809713,0.4609375,1.1477496500053195
4,512,0.5,5,0.2,2.5,1519,nan,4.0,0.0078125,128.0,80.50776360078574,0.6289669031311386,0.435546875,1.1175383626799893
4,512,0.5,6,0.2,2.5,1768,nan,4.0,0.0078125,128.0,79.05377916330123,0.6176076497132909,0.421875,1.1141692399672143
4,512,0.5,7,0.2,2.5,1665,nan,4.0,0.0078125,128.0,77.75281345391947,0.6074438551087459,0.408203125,1.1349576338405027
4,512,0.5,0,0.4,1.25,663,nan,3.0,0.005859375,170.66666666666666,106.1644426768628,0.622057281309743,0.537109375,0.8463710357612291
4,512,0.5,1,0.4,1.25,694,nan,3.0,0.005859375,170.66666666666666,106.47169681291936,0.6238575985131994,0.52734375,0.8400882876845365
4,512,0.5,2,0.4,1.25,730,nan,4.0,0.0078125,128.0,115.79507761558779,0.9046490438717796,0.529296875,0.8729492012626108
4,512,0.5,3,0.4,1.25,653,nan,3.0,0.005859375,170.66666666666666,97.96711466382766,0.5740260624833652,0.494140625,0.8860332187660839
4,512,0.5,4,0.4,1.25,829,nan,4.0,0.0078125,128.0,114.28691963650084,0.8928665596601628,0.53515625,0.8901247628853178
4,512,0.5,5,0.4,1.25,754,nan,4.0,0.0078125,128.0,108.21044311895224,0.8453940868668144,0.533203125,0.9425472043970631
4,512,0.5,6,0.4,1.25,710,nan,4.0,0.0078125,128.0,113.86834503056589,0.889596445551296,0.5,0.8881403354529253
4,512,0.5,7,0.4,1.25,739,nan,3.0,0.005859375,170.66666666666666,105.28163288162956,0.6168845676657982,0.509765625,0.8431156471504337
4,512,0.5,0,0.6,0.8333333333333334,407,nan,3.0,0.005859375,170.66666666666666,130.2416557361311,0.7631347015788932,0.642578125,0.7276834203913367
4,512,0.5,1,0.6,0.8333333333333334,405,nan,4.0,0.0078125,128.0,125.31959144523253,0.9790593081658792,0.595703125,0.8108700472636667
4,512,0.5,2,0.6,0.8333333333333334,465,nan,4.0,0.0078125,128.0,131.31070024944654,1.025864845698801,0.62890625,0.769203637311914
4,512,0.5,3,0.6,0.8333333333333334,448,nan,3.0,0.005859375,170.66666666666666,119.39104749612602,0.6995569189226134,0.609375,0.7960123726413122
4,512,0.5,4,0.6,0.8333333333333334,414,nan,3.0,0.005859375,170.66666666666666,127.7767149714254,0.7486916892856957,0.6171875,0.7108911214993885
4,512,0.5,5,0.6,0.8333333333333334,405,nan,3.0,0.005859375,170.66666666666666,128.64766699098053,0.7537949237752766,0.625,0.71371103757851
4,512,0.5,6,0.6,0.8333333333333334,466,nan,3.0,0.005859375,170.66666666666666,123.91484531277473,0.7260635467545394,0.619140625,0.7628429305222695
4,512,0.5,7,0.6,0.8333333333333334,406,nan,3.0,0.005859375,170.66666666666666,127.26437923559845,0.7456897220835847,0.625,0.7325166058597947
4,512,0.5,0,0.8,0.625,292,nan,3.0,0.005859375,170.66666666666666,148.36067163803514,0.8693008103791122,0.712890625,0.6421582855880255
4,512,0.5,1,0.8,0.625,301,nan,3.0,0.005859375,170.66666666666666,146.06010939183756,0.8558209534677982,0.705078125,0.6557818663978641
4,512,0.5,2,0.8,0.625,276,nan,3.0,0.005859375,170.66666666666666,141.90215721482963,0.8314579524306424,0.68359375,0.6533085916640547
4,512,0.5,3,0.8,0.625,255,nan,3.0,0.005859375,170.66666666666666,148.17182218252188,0.8681942706007142,0.70703125,0.6165214917059091
4,512,0.5,4,0.8,0.625,318,nan,3.0,0.005859375,170.66666666666666,140.81982183706322,0.8251161435765423,0.68359375,0.674252949227971
4,512,0.5,5,0.8,0.625,268,nan,3.0,0.005859375,170.66666666666666,144.75803566258037,0.8481916152104318,0.701171875,0.6653936186330693
4,512,0.5,6,0.8,0.625,289,nan,3.0,0.005859375,170.66666666666666,142.21189198594547,0.8332728046051493,0.689453125,0.6694363772155534
4,512,0.5,7,0.8,0.625,269,nan,3.0,0.005859375,170.66666666666666,140.93103120163263,0.8257677609470663,0.685546875,0.6788558042355919
4,512,1.0,0,0.2,5.0,8452,nan,6.0,0.01171875,85.33333333333333,63.77739062987412,0.7473912964438374,0.349609375,1.468903044030303
4,512,1.0,1,0.2,5.0,9286,nan,6.0,0.01171875,85.33333333333333,34.22312408624061,0.40105223538563217,0.267578125,1.7071910219596804
4,512,1.0,2,0.2,5.0,9104,nan,6.0,0.01171875,85.33333333333333,57.58086101783782,0.674775715052787,0.345703125,1.5130855985677303
4,512,1.0,3,0.2,5.0,8523,nan,7.0,0.013671875,73.14285714285714,63.23974467154694,0.8646058841813058,0.330078125,1.5092364026524325
4,512,1.0,4,0.2,5.0,9661,nan,7.0,0.013671875,73.14285714285714,49.74629511381748,0.6801251285092235,0.26953125,1.6536881950059696
4,512,1.0,5,0.2,5.0,8133,nan,6.0,0.01171875,85.33333333333333,48.77043731150619,0.5715285622442132,0.3046875,1.5981939748185339
4,512,1.0,6,0.2,5.0,8608,nan,7.0,0.013671875,73.14285714285714,56.48369820811405,0.7722380614390593,0.29296875,1.5853025393264848
4,512,1.0,7,0.2,5.0,10278,nan,6.0,0.01171875,85.33333333333333,48.3482735529983,0.5665813306991989,0.3046875,1.6047956039163278
4,512,1.0,0,0.4,2.5,2312,nan,4.0,0.0078125,128.0,74.90994593510264,0.5852339526179894,0.41796875,1.160136043297293
4,512,1.0,1,0.4,2.5,2204,nan,4.0,0.0078125,128.0,71.9444229944198,0.5620658046439047,0.40625,1.1681578243239588
4,512,1.0,2,0.4,2.5,2388,nan,5.0,0.009765625,102.4,80.59429260189582,0.7870536386903888,0.419921875,1.2200359634551186
4,512,1.0,3,0.4,2.5,2073,nan,4.0,0.0078125,128.0,67.8638342565464,0.5301862051292687,0.376953125,1.1876745269634665
4,512,1.0,4,0.4,2.5,2373,nan,4.0,0.0078125,128.0,69.13392799487094,0.5401088124599293,0.396484375,1.1894098914286328
4,512,1.0,5,0.4,2.5,2302,nan,5.0,0.009765625,102.4,80.09893881943755,0.7822161994085698,0.392578125,1.207087568757823
4,512,1.0,6,0.4,2.5,2347,nan,4.0,0.0078125,128.0,71.36525765384722,0.5575410754206814,0.408203125,1.1735344440018387
4,512,1.0,7,0.4,2.5,2126,nan,4.0,0.0078125,128.0,76.40026177965623,0.5968770451535643,0.431640625,1.1492284742457033
4,512,1.0,0,0.6,1.6666666666666667,811,nan,4.0,0.0078125,128.0,109.57417578973615,0.8560482483573136,0.49609375,0.9196103052938321
4,512,1.0,1,0.6,1.6666666666666667,728,nan,3.0,0.005859375,170.66666666666666,93.81305287053017,0.5496858566632628,0.46484375,0.9061117336538485
4,512,1.0,2,0.6,1.6666666666666667,895,nan,4.0,0.0078125,128.0,109.87720418721983,0.8584156577126549,0.505859375,0.9295873224806631
4,512,1.0,3,0.6,1.6666666666666667,822,nan,4.0,0.0078125,128.0,106.20028248550001,0.8296897069179688,0.482421875,0.9438786346613238
4,512,1.0,4,0.6,1.6666666666666667,823,nan,4.0,0.0078125,128.0,111.05629203246433,0.8676272815036276,0.470703125,0.9100601507293407
4,512,1.0,5,0.6,1.6666666666666667,772,nan,3.0,0.005859375,170.66666666666666,102.50311648378741,0.6006041981471919,0.490234375,0.8582429970424109
4,512,1.0,6,0.6,1.6666666666666667,900,nan,3.0,0.005859375,170.66666666666666,82.5523402992846,0.48370511894112067,0.482421875,0.9594447959595777
4,512,1.0,7,0.6,1.6666666666666667,751,nan,4.0,0.0078125,128.0,115.90729053860244,0.9055257073328316,0.490234375,0.8621014109057726
4,512,1.0,0,0.8,1.25,413,nan,4.0,0.0078125,128.0,136.04778572251738,1.062873325957167,0.654296875,0.7371691966102595
4,512,1.0,1,0.8,1.25,402,nan,3.0,0.005859375,170.66666666666666,125.79701462629744,0.7370918825759616,0.62890625,0.757157469948438
4,512,1.0,2,0.8,1.25,387,nan,3.0,0.005859375,170.66666666666666,127.45282351608466,0.7467938877895586,0.615234375,0.7118662613254862
4,512,1.0,3,0.8,1.25,362,nan,3.0,0.005859375,170.66666666666666,129.11579643439796,0.7565378697328006,0.625,0.7068261493207866
4,512,1.0,4,0.8,1.25,396,nan,3.0,0.005859375,170.66666666666666,128.60879527552626,0.7535671598175367,0.638671875,0.7409509892407312
4,512,1.0,5,0.8,1.25,359,nan,3.0,0.005859375,170.66666666666666,131.25124338035388,0.7690502541817611,0.63671875,0.7002314638152272
4,512,1.0,6,0.8,1.25,375,nan,3.0,0.005859375,170.66666666666666,125.36967558207829,0.73458794286374,0.62890625,0.7620279529331648
4,512,1.0,7,0.8,1.25,378,nan,3.0,0.005859375,170.66666666666666,125.18075819478896,0.7334810050475916,0.62109375,0.7514487723646465
4,512,1.5,0,0.2,7.5,22747,nan,9.0,0.017578125,56.888888888888886,42.667824058376155,0.7500203447761434,0.26171875,1.886640309604704
4,512,1.5,1,0.2,7.5,25693,nan,9.0,0.017578125,56.888888888888886,46.39311358008127,0.8155039496498662,0.26953125,1.853823967844491
4,512,1.5,2,0.2,7.5,25663,nan,8.0,0.015625,64.0,43.57751713900185,0.6808987052969039,0.279296875,1.8452963291743782
4,512,1.5,3,0.2,7.5,26251,nan,9.0,0.017578125,56.888888888888886,44.36576368839289,0.7798669398350313,0.259765625,1.8581670855547676
4,512,1.5,4,0.2,7.5,29524,nan,10.0,0.01953125,51.2,38.107217164206574,0.7442815852384096,0.24609375,2.0123313959583737
4,512,1.5,5,0.2,7.5,28833,nan,9.0,0.017578125,56.888888888888886,40.35796615414069,0.7094173738032543,0.24609375,1.9449428882438897
4,512,1.5,6,0.2,7.5,27320,nan,10.0,0.01953125,51.2,42.21563691335238,0.8245241584639136,0.234375,1.94120202810456
4,512,1.5,7,0.2,7.5,27747,nan,10.0,0.01953125,51.2,41.9709423291877,0.8197449673669472,0.259765625,1.9513320892167005
4,512,1.5,0,0.4,3.75,6414,nan,5.0,0.009765625,102.4,52.38931188706338,0.5116143738971033,0.337890625,1.4432114278483283
4,512,1.5,1,0.4,3.75,6086,nan,5.0,0.009765625,102.4,44.63003472998873,0.43584018291004617,0.310546875,1.498573701365749
4,512,1.5,2,0.4,3.75,6992,nan,5.0,0.009765625,102.4,45.85891407349284,0.4478409577489535,0.32421875,1.4987369686101808
4,512,1.5,3,0.4,3.75,6067,nan,5.0,0.009765625,102.4,52.898393170303386,0.516585870803744,0.318359375,1.440017964612319
4,512,1.5,4,0.4,3.75,6188,nan,5.0,0.009765625,102.4,47.37341026356452,0.4626309596051223,0.32421875,1.4808271128109354
4,512,1.5,5,0.4,3.75,7081,nan,6.0,0.01171875,85.33333333333333,57.84942139343795,0.677922906954351,0.30859375,1.4855805691015993
4,512,1.5,6,0.4,3.75,6244,nan,6.0,0.01171875,85.33333333333333,62.85609667239041,0.7365948828795751,0.328125,1.432080051634481
4,512,1.5,7,0.4,3.75,6344,nan,5.0,0.009765625,102.4,54.54026035874784,0.5326197300658968,0.33984375,1.4313603942202964
4,512,1.5,0,0.6,2.5,1601,nan,5.0,0.009765625,102.4,91.56112712281343,0.8941516320587248,0.4609375,1.1266007312506803
4,512,1.5,1,0.6,2.5,1346,nan,3.0,0.005859375,170.66666666666666,58.83498581248708,0.3447362449950415,0.462890625,1.0353403952709124
4,512,1.5,2,0.6,2.5,1622,nan,4.0,0.0078125,128.0,82.41662453655816,0.6438798791918606,0.431640625,1.095230771665358
4,512,1.5,3,0.6,2.5,1564,nan,4.0,0.0078125,128.0,87.55855183818426,0.6840511862358145,0.43359375,1.0655429443114648
4,512,1.5,4,0.6,2.5,1554,nan,4.0,0.0078125,128.0,85.46051719946469,0.6676602906208179,0.458984375,1.1005406736189778
4,512,1.5,5,0.6,2.5,1451,nan,4.0,0.0078125,128.0,92.63368717696602,0.723700681070047,0.486328125,1.0457376908129288
4,512,1.5,6,0.6,2.5,1685,nan,4.0,0.0078125,128.0,83.22259308625273,0.6501765084863494,0.43359375,1.0916734008621543
4,512,1.5,7,0.6,2.5,1438,nan,4.0,0.0078125,128.0,90.37975437010216,0.7060918310164231,0.462890625,1.058868856781399
4,512,1.5,0,0.8,1.875,551,nan,4.0,0.0078125,128.0,123.14625451064275,0.9620801133643965,0.576171875,0.8195878959656935
4,512,1.5,1,0.8,1.875,483,nan,3.0,0.005859375,170.66666666666666,112.96410442653405,0.661899049374223,0.5703125,0.8141249589398489
4,512,1.5,2,0.8,1.875,516,nan,4.0,0.0078125,128.0,123.62847568420473,0.9658474662828495,0.54296875,0.7924551061475087
4,512,1.5,3,0.8,1.875,468,nan,3.0,0.005859375,170.66666666666666,119.40221475705084,0.6996223520920948,0.578125,0.7599755231244373
4,512,1.5,4,0.8,1.875,540,nan,3.0,0.005859375,170.66666666666666,111.43109480252309,0.6529165711085337,0.55859375,0.8182644802422201
4,512,1.5,5,0.8,1.875,459,nan,3.0,0.005859375,170.66666666666666,120.72098225062435,0.707349505374752,0.587890625,0.7562341423457065
4,512,1.5,6,0.8,1.875,476,nan,3.0,0.005859375,170.66666666666666,116.7142760000773,0.683872710937953,0.57421875,0.783606396609027
4,512,1.5,7,0.8,1.875,531,nan,3.0,0.005859375,170.66666666666666,108.53673213351425,0.63595741484481,0.537109375,0.8289356424022449
4,512,2.0,0,0.2,10.0,43657,nan,13.0,0.025390625,39.38461538461539,31.136272346273273,0.7905694150420948,0.185546875,2.215622532944561
4,512,2.0,1,0.2,10.0,39619,nan,12.0,0.0234375,42.666666666666664,37.62608433284312,0.8818613515510106,0.2109375,2.068886302033013
4,512,2.0,2,0.2,10.0,45880,nan,12.0,0.0234375,42.666666666666664,33.65346275727887,0.7887530333737235,0.20703125,2.1339396634637167
4,512,2.0,3,0.2,10.0,46694,nan,15.0,0.029296875,34.13333333333333,34.75795672296569,1.0182995133681354,0.232421875,2.209085171342428
