family,N,rep,seed,log_H,pi_geo,sigma_hist,xi_dim,R,wall,F7,f5_calibrated,bd_ratio,bdg_d2_corrected_norm,bdg_d4_standard_norm,rho_bd_mean,rho_bd_std,additivity_ratio,n_patches,patch_mode
Lor5D,28,5,7842,56.89425443357048,51.33716428806424,0.1607142857142857,0.0,0.1707317073170732,0.0682036815167479,55.3758501236596,139.21938434514357,0.19988102320047593,-0.9285714285714286,2.0357142857142856,0.06662700773349198,0.09422481795704143,0.3333333333333333,3,layer-block
Lor5D,28,6,8842,58.29078098462366,58.66350275143629,0.1607142857142857,0.0,0.09677419354838712,0.0004951064471348539,56.70759863502851,145.6769893526925,0.1061394380853278,-0.7857142857142857,0.9642857142857143,0.035379812695109265,0.05003461094764333,0.3333333333333333,3,layer-block
Lor5D,28,7,9842,53.795825217698884,43.70414900297148,0.1607142857142857,0.0,0.1454545454545455,0.012698341786997785,52.21886236194422,129.20524953361132,0.17190082644628105,-1.9285714285714286,0.10714285714285714,0.05730027548209368,0.08103482671449143,0.3333333333333333,3,layer-block
KR_like,28,0,2842,44.836885382398876,13.572634049935486,0.1607142857142857,4.32373418093799,0.3587786259541985,13.512889863838824,59.34230195127761,96.65504931046637,0.6983858749490124,-4.571428571428571,-8.642857142857142,0.2327952916496708,0.32922225870756455,0.33333333333333337,3,layer-block
KR_like,28,1,3842,44.34183366720515,10.801941498770596,0.1607142857142857,5.518742280711232,0.33108108108108103,13.461993665398648,59.512250620487194,94.39917124780031,0.7158509861212563,-5.857142857142857,-3.2857142857142856,0.2386169953737521,0.3374553910702783,0.33333333333333337,3,layer-block
KR_like,28,2,4842,44.49408396200174,11.90620919008522,0.1607142857142857,4.867950344203299,0.3381294964028777,13.484603950224235,59.29707774528113,95.19091478039263,0.7030174421613788,-5.214285714285714,-3.25,0.23433914738712627,0.33140560042982165,0.3333333333333333,3,layer-block
KR_like,28,3,5842,43.84656337645848,9.524719810423395,0.1607142857142857,6.053132481769437,0.31612903225806455,13.359849564345117,59.23495946064657,92.82355449423794,0.7179188345473466,-6.285714285714286,-0.6428571428571429,0.23930627818244887,0.33843018416664794,0.3333333333333333,3,layer-block
KR_like,28,4,6842,45.58632042802335,12.346697331546778,0.1607142857142857,4.591811020444164,0.3407407407407408,13.490639368358917,60.22984223043852,97.56706690565902,0.6941015089163239,-4.857142857142857,-1.3571428571428572,0.23136716963877466,0.3272025891910317,0.33333333333333337,3,layer-block
KR_like,28,5,7842,45.07307447237972,11.273444428409816,0.1607142857142857,4.938244938307603,0.34285714285714286,13.494819203487227,59.92820715948002,96.03929875641758,0.7151020408163264,-5.357142857142857,-1.3214285714285714,0.23836734693877548,0.33710233486770913,0.3333333333333333,3,layer-block
KR_like,28,6,8842,44.48633139228622,10.001518555876437,0.1607142857142857,6.053132481769433,0.31612903225806455,13.359849564345117,59.87491819597249,94.34114269506425,0.7219979188345476,-6.571428571428571,-1.9285714285714286,0.24066597294484918,0.3403530829403221,0.3333333333333333,3,layer-block
KR_like,28,7,9842,44.70719850867744,11.33840516255247,0.1607142857142857,5.152152152215391,0.3426573426573427,13.494449224641468,59.690331529570315,95.36191185218819,0.7284463787960292,-5.428571428571429,-3.642857142857143,0.24281545959867643,0.3433929161183045,0.33333333333333337,3,layer-block
Lor2D,36,0,3642,50.417705741741,0.17655208053050025,0.3333333333333333,1.3617164583973467,0.7269841269841271,11.925695879997763,59.82716878427605,100.56189415923579,2.7417687074829935,-0.2777777777777778,-0.9722222222222222,0.16355083345527965,0.19704926737713124,0.059651579292194584,13,layer-block
Lor2D,36,1,4642,51.61976285249297,0.7594319417175813,0.3333333333333333,0.6406636588519705,0.7237762237762237,11.925695879997763,60.59682736724527,103.18748176273347,2.829307056579784,0.1111111111111111,1.6666666666666667,0.17356549786514833,0.2108267703070927,0.0613455854717174,13,layer-block
Lor2D,36,2,5642,46.63962426843849,0.7785443557811867,0.4166666666666667,1.2818043955677774,0.7484662576687117,11.925695879997763,55.16804753685256,93.17482728937836,3.2211599984944854,-0.2777777777777778,-0.9722222222222222,0.20698507925778548,0.22197187679304659,0.06425793172475963,16,layer-block
Lor2D,36,3,6642,48.13016827783447,0.334081444713274,0.375,1.1875270579908275,0.7835365853658537,11.925695879997763,57.01851402520462,95.98697096289207,3.227310752528257,0.05555555555555555,0.75,0.18491730624654346,0.1993087683433922,0.05729764513741984,14,layer-block
Lor2D,36,4,7642,45.690988175496884,0.9496334090149071,0.4166666666666667,0.9242926306991077,0.7771260997067448,11.925695879997763,54.00497282061105,91.32726611954061,3.7534506927185007,0.0,4.5,0.1736400785124422,0.20914228563547435,0.046261451855300756,17,layer-block
Lor2D,36,5,8642,47.73668448476168,0.3169981614741149,0.3333333333333333,0.8678175773929289,0.7365079365079366,11.925695879997763,56.84986437712646,95.22261168699809,3.13074326026707,-0.5555555555555556,5.333333333333333,0.17878319552190458,0.22154202138957582,0.057105671292462794,13,layer-block
Lor2D,36,6,9642,46.271358074321014,0.3699392010871825,0.375,0.9134696149561546,0.76,11.925695879997763,54.995283698972905,92.25996296179395,3.231753846153846,-0.3888888888888889,3.1944444444444446,0.16971862025014045,0.2027063499634376,0.052515949026292606,15,layer-block
Lor2D,36,7,10642,49.83952300737865,0.46240493450263354,0.375,1.103719083053082,0.7507598784194529,11.925695879997763,58.677635299182064,99.46332504973299,2.9984756238393953,1.1111111111111112,-2.2777777777777777,0.19053708954448684,0.2357271040332628,0.0635446518322913,14,layer-block
Lor3D,36,0,3642,66.62857623533526,12.841718153921127,0.20833333333333334,0.35437641723355984,0.3789473684210526,11.923492979931233,76.68649841953487,139.4040462488408,0.6661495844875346,-3.4444444444444446,2.111111111111111,0.08338675486043925,0.11071335671066515,0.12517722265726286,7,layer-block
Lor3D,36,1,4642,67.23905501964377,21.96827371173671,0.16666666666666666,0.4079818594104309,0.36184210526315785,11.918808211748775,77.74477298985681,145.25908912194095,0.5998961218836565,-2.8333333333333335,-0.25,0.10220640834732982,0.13751635710772878,0.17037351071116222,5,layer-block
Lor3D,36,2,5642,63.174836088923016,9.907726904806152,0.20833333333333334,0.6411402656300614,0.5170731707317073,11.925695659237329,73.40584566496698,131.06089956665417,1.160261748958953,-1.4444444444444444,4.444444444444445,0.1300665475754093,0.15263755929757813,0.11210103900444167,7,layer-block
Lor3D,36,3,6642,63.83715424491707,6.871277611920497,0.20833333333333334,0.45206349206349206,0.4910714285714286,11.925694630456643,73.95350214832325,130.8474316251841,0.9952965561224492,-2.4444444444444446,3.0555555555555554,0.1299830443245731,0.17884729826902585,0.13059730140227832,7,layer-block
Lor3D,36,4,7642,65.94039249329992,16.634543781569306,0.16666666666666666,5.488979591836733,0.38505747126436785,11.924229940517973,79.4979973397659,140.50203822647745,0.6661051658079008,-3.3333333333333335,-1.8333333333333333,0.12834356321665735,0.15726243865264675,0.19267762780520242,5,layer-block
Lor3D,36,5,8642,66.6512352255257,18.415927762480543,0.16666666666666666,1.2184531927527646,0.3941176470588236,11.924894531755669,77.64790137737134,142.38692594237423,0.6978200692041523,-3.1666666666666665,-4.416666666666667,0.13318541272841838,0.2113340129930611,0.19085924668276347,5,layer-block
Lor3D,36,6,9642,58.93411592037106,6.730459933068887,0.25,2.2318092917913823,0.5540540540540541,11.925695861239554,69.70158954065869,121.08622531362603,1.235390796201607,-1.7777777777777777,-3.5,0.17278570922571626,0.200813946079339,0.13986319936733513,9,layer-block
Lor3D,36,7,10642,65.14803503555567,11.378020318042005,0.16666666666666666,4.128974345344793,0.3183856502242153,11.802103400148612,77.7654075843717,136.15050821459357,0.6410545154738684,-6.0,1.0555555555555556,0.10281038156516328,0.13810102149791348,0.160376971199034,5,layer-block
Lor4D,36,0,3642,73.29332027759845,32.94260043557142,0.125,0.0,0.1484375,0.013659991799362427,72.07015730957204,162.87281553497652,0.17742919921875,-4.277777777777778,-0.08333333333333333,0.05914306640625,0.08364092663205133,0.3333333333333333,3,layer-block
Lor4D,36,1,4642,76.25987123730775,47.77100216662389,0.125,0.8185832472015336,0.06315789473684208,4.643538160045704e-05,75.52017602187694,176.3027053886442,0.06980609418282545,-3.7222222222222223,-0.9166666666666666,0.023268698060941815,0.03290690837654846,0.3333333333333333,3,layer-block
Lor4D,36,2,5642,73.80199657357142,27.793343652340788,0.16666666666666666,0.551836734693877,0.2803030303030303,10.52921951344796,83.00676879862996,161.31162806285863,0.3949724517906336,-2.8333333333333335,2.1944444444444446,0.10285967129420048,0.12602336484320564,0.2604223935818293,5,layer-block
Lor4D,36,3,6642,72.20240042860951,26.98114090571847,0.16666666666666666,0.0,0.13605442176870752,0.0059869173225497304,70.55251313562766,157.64918640921135,0.16104400944051095,-5.222222222222222,0.3333333333333333,0.0384326088223297,0.04788619574207503,0.23864662185106958,5,layer-block
Lor4D,36,4,7642,75.87138735929554,42.119172106225385,0.125,0.0,0.03669724770642202,7.95675930378815e-06,74.63824298489733,172.61792174536833,0.03804393569564852,-4.611111111111111,-0.9166666666666666,0.012681311898549506,0.017934083275612016,0.3333333333333333,3,layer-block
Lor4D,36,5,8642,74.77194727241397,44.07242082590469,0.125,0.8710999111471116,0.1428571428571429,0.009419701007117986,74.07165588843971,171.48406756207876,0.17055393586005835,-3.0,1.8888888888888888,0.05685131195335278,0.08039989640313516,0.3333333333333333,3,layer-block
Lor4D,36,6,9642,73.0540651066681,28.242983261069217,0.16666666666666666,0.0,0.15714285714285714,0.024384013263564333,71.42307964656943,159.98488542466444,0.18857142857142856,-4.666666666666667,-0.9444444444444444,0.046823613091670636,0.059796073124800043,0.24830703912249583,5,layer-block
Lor4D,36,7,10642,72.42256237825342,30.51135973458914,0.125,2.0681006567253433,0.1589403973509934,0.027481236461139272,72.4531085526436,160.12241257793727,0.21683259506162014,-5.444444444444445,-1.3333333333333333,0.07227753168720671,0.10221586556689886,0.3333333333333333,3,layer-block
Lor5D,36,0,3642,78.24591685703281,49.8655343805386,0.125,0.0,0.0357142857142857,7.452063971406784e-06,77.015870522849,181.23962373421992,0.03698979591836733,-3.3333333333333335,-0.5,0.01232993197278911,0.017437157019056012,0.3333333333333333,3,layer-block
Lor5D,36,1,4642,82.21117830811652,61.25226414356406,0.125,0.0,0.03508771929824561,7.147194973444776e-06,80.98568636096891,194.86289498020082,0.03631886734379809,-1.9444444444444444,-0.027777777777777776,0.012106289114599364,0.017120878255876187,0.3333333333333333,3,layer-block
Lor5D,36,2,5642,78.73916324001472,43.27073269948675,0.16666666666666666,0.0,0.1648351648351648,0.040665467220671395,77.13047033364852,178.86622873159064,0.19562854727689888,-2.5,1.25,0.06479878562995445,0.09344577772210484,0.3312337924701561,5,layer-block
Lor5D,36,3,6642,75.95328533962913,43.54742093127552,0.125,0.0,0.06603773584905659,5.626374048187774e-05,74.72076057174212,173.49581988213126,0.07226771092915626,-4.222222222222222,-0.7222222222222222,0.02408923697638542,0.03406732563922371,0.3333333333333333,3,layer-block
Lor5D,36,4,7642,80.31554350412063,60.87607922939805,0.08333333333333333,0.0,0.0,6.890366773262573e-07,79.50656129151574,190.94720554531412,0.0,-2.8333333333333335,-0.9166666666666666,0.0,0.0,nan,1,layer-block
Lor5D,36,5,8642,82.05213052073421,63.39740859794824,0.125,0.0,0.039215686274509776,9.411361003567636e-06,80.82749889553439,195.62101406186645,0.040753556324490556,-1.6111111111111112,0.1388888888888889,0.013584518774830185,0.01921141068967679,0.3333333333333333,3,layer-block
Lor5D,36,6,9642,77.9148817019231,49.86377268701116,0.125,0.0,0.04938271604938271,1.85360743224062e-05,76.68484574707222,180.5807436172987,0.05182136869379667,-3.0555555555555554,-0.1388888888888889,0.01727378956459889,0.024428827475834594,0.3333333333333333,3,layer-block
Lor5D,36,7,10642,77.14652979782959,49.82937100567673,0.125,0.0,0.05813953488372092,3.3231741443767196e-05,75.9164947779733,179.02278236632523,0.06151974040021633,-3.2222222222222223,0.0,0.020506580133405443,0.02900068374255265,0.3333333333333333,3,layer-block
KR_like,36,0,3642,64.24466196908143,13.531450841652557,0.125,4.96650386942376,0.3418803418803419,11.8996747156957,77.87965158676805,135.56959907971816,0.8152531229454306,-7.277777777777778,-2.0277777777777777,0.2717510409818102,0.3843140077454828,0.3333333333333333,3,layer-block
KR_like,36,1,4642,64.08875928411454,11.791535207193713,0.125,5.8057760744124165,0.32015810276679846,11.815750700388143,78.14269224323303,134.47079939171263,0.8541767563936323,-8.444444444444445,-6.166666666666667,0.28472558546454413,0.402662784518578,0.33333333333333337,3,layer-block
KR_like,36,2,5642,64.45533800209195,11.993083431160942,0.125,5.578565761487246,0.3266129032258065,11.853967176756107,78.41124186911287,135.2827712930559,0.8270681581685745,-8.055555555555555,-5.75,0.2756893860561915,0.3898836687629781,0.3333333333333333,3,layer-block
KR_like,36,3,6642,64.02441279248671,13.071916419996981,0.125,5.2680903710110565,0.3360995850622407,11.88747933141955,77.8279751130809,134.9292973832747,0.831184036087533,-7.611111111111111,-1.5277777777777777,0.277061345362511,0.3918239122209991,0.3333333333333333,3,layer-block
KR_like,36,4,7642,63.80095222924163,10.245160083267427,0.125,6.710535807745744,0.2977941176470589,11.452418474588365,78.03379025251076,133.2134097673078,0.8441149437716264,-9.61111111111111,-3.4166666666666665,0.2813716479238755,0.39791960056121223,0.3333333333333333,3,layer-block
KR_like,36,5,8642,64.32052214810841,11.352189348961831,0.125,5.990809630874997,0.3151750972762646,11.772983517555824,78.44253231992882,134.73348582955515,0.8351526896697905,-8.777777777777779,-1.0,0.27838422988993017,0.3936947534611288,0.3333333333333333,3,layer-block
KR_like,36,6,9642,64.59919931208094,13.845646567981735,0.125,4.881968950602898,0.34913793103448276,11.909642679176923,78.1935616202468,136.42723105629614,0.8111437277051129,-7.111111111111111,-2.1666666666666665,0.270381242568371,0.38237682025147984,0.33333333333333337,3,layer-block
KR_like,36,7,10642,65.08392629204783,14.747328285981554,0.125,4.470178710240086,0.3558558558558559,11.91543300850507,78.43736545801136,137.80628916307654,0.8030801071341613,-6.5,0.1388888888888889,0.26769336904472046,0.37857559306038974,0.33333333333333337,3,layer-block
