d,N,p_frw,rep,H_eff_sq,R_eff,n_causal_pairs,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy,b1_mean,b1_std,b1_neg_frac,eig_min,eig_max,eig_gap,eig_spread
4,512,0.67,2,0.4489000000000001,3.9603209914949855,18386,0.4375,8.0,0.015625,64.0,51.436854491696906,0.8037008514327642,0.279296875,1.7240549401127203,-4.322265625,38.432972959321575,0.5078125,-77.11869570919258,79.34881664888826,6.235090119156752,156.46751235808085
4,512,0.67,3,0.4489000000000001,3.606049056502007,18238,0.408203125,8.0,0.015625,64.0,40.94203219186854,0.639719252997946,0.255859375,1.8417617611154722,1.6875,38.17215321736514,0.453125,-70.35812979264354,71.88077066365548,4.221419339140539,142.238900456299
4,512,0.67,4,0.4489000000000001,3.613846032510011,18314,0.39453125,8.0,0.015625,64.0,38.262252939417984,0.597847702178406,0.23828125,1.8588419027646428,1.734375,37.36684367001547,0.455078125,-68.75197933143205,71.64476055080641,2.8261862968559655,140.39673988223848
4,512,0.67,5,0.4489000000000001,3.413711777642035,16449,0.392578125,7.0,0.013671875,73.14285714285714,47.44448958347782,0.6486551310241109,0.28125,1.7157439962735435,1.93359375,37.335308726592324,0.46875,-70.67728047320158,72.82947397828698,1.7248503482134794,143.50675445148858
4,512,0.67,6,0.4489000000000001,4.299880321736089,21427,0.408203125,8.0,0.015625,64.0,45.7083143421413,0.7141924115959578,0.259765625,1.793422320869381,3.462890625,43.2173669997871,0.45703125,-77.70855300393359,79.53232157356047,9.882363307762787,157.24087457749405
4,512,0.67,7,0.4489000000000001,3.3485185194563045,16107,0.3984375,7.0,0.013671875,73.14285714285714,43.16886633220941,0.5901993443856756,0.265625,1.7493958172465094,-1.076171875,37.06560983203243,0.48046875,-67.67563430441878,69.42280752294457,1.093720903412347,137.09844182736333
4,512,1.0,0,1.0,11.91476143437556,13464,0.443359375,8.0,0.015625,64.0,53.772669638023366,0.8401979630941151,0.30859375,1.6875520005616107,0.759765625,32.01054059712313,0.482421875,-68.43041119045833,69.45897604123896,4.414528493915341,137.8893872316973
4,512,1.0,1,1.0,13.171288318007381,17911,0.45703125,8.0,0.015625,64.0,56.61271941887264,0.884573740919885,0.328125,1.6666474489429808,-0.3125,35.35097461527758,0.470703125,-71.69611163667443,73.229994950558,1.3260737220628442,144.92610658723243
4,512,1.0,2,1.0,11.867090129766726,16387,0.4453125,8.0,0.015625,64.0,50.79123940208587,0.7936131156575917,0.2890625,1.7492739167494273,0.81640625,37.76920926277066,0.435546875,-74.71062758831371,77.04978606857317,3.5464951951691575,151.7604136568869
4,512,1.0,3,1.0,12.11680429460784,14323,0.453125,8.0,0.015625,64.0,51.882077830403055,0.8106574661000477,0.294921875,1.6950562479318947,0.771484375,33.143752465346026,0.443359375,-68.74699639034667,70.16581808171367,3.4410046123001052,138.91281447206035
4,512,1.0,4,1.0,11.474937193388964,14115,0.4375,8.0,0.015625,64.0,50.613733314190526,0.790839583034227,0.2734375,1.7320461449488849,2.271484375,34.09571957165783,0.451171875,-73.59178592482682,75.79434694167315,4.371843126063766,149.38613286649996
4,512,1.0,5,1.0,11.38889583192609,14349,0.44921875,8.0,0.015625,64.0,52.16560169306973,0.8150875264542146,0.330078125,1.724985999829182,-3.529296875,34.83632377552366,0.486328125,-66.08179904625204,68.48505747056909,1.4911905481576895,134.56685651682113
4,512,1.0,6,1.0,11.994902130700162,14869,0.482421875,7.0,0.013671875,73.14285714285714,56.87436924969823,0.7775792670857181,0.328125,1.6186832092191803,-1.291015625,36.96428910828674,0.46875,-69.72781588110767,71.40247666137877,0.41746122597422186,141.13029254248644
4,512,1.0,7,1.0,11.517903837035739,16530,0.46484375,8.0,0.015625,64.0,49.21889880929885,0.7690452938952945,0.279296875,1.754511266070697,-2.162109375,38.4113616645588,0.470703125,-71.3876272111502,74.4156154615411,2.740653215352438,145.80324267269128
4,512,1.5,0,2.25,29.808520507072917,13026,0.509765625,9.0,0.017578125,56.888888888888886,58.12332567613729,1.0216990841508509,0.3203125,1.635639609646108,0.65625,31.935650019805454,0.474609375,-77.57868630884924,79.99861839453001,6.567123727682542,157.57730470337924
4,512,1.5,1,2.25,27.918237176971274,11380,0.525390625,7.0,0.013671875,73.14285714285714,54.32817887991611,0.7427680706238531,0.3203125,1.6415139843279978,1.220703125,31.209225290859354,0.439453125,-72.04958061237019,73.81591028987312,4.756856901788595,145.86549090224332
4,512,1.5,2,2.25,28.792422071815558,10740,0.498046875,8.0,0.015625,64.0,61.05735008989499,0.9540210951546092,0.32421875,1.6171486065424956,0.751953125,27.22187116314385,0.4609375,-65.56128605424438,68.36070177806253,2.3763132723584874,133.9219878323069
4,512,1.5,3,2.25,28.303994083737898,12108,0.51953125,7.0,0.013671875,73.14285714285714,60.80984077181815,0.8313845418022013,0.34765625,1.5766460764696695,-2.337890625,31.950173149773963,0.4921875,-76.36318448049494,78.39450364439058,4.349118906478637,154.75768812488553
4,512,1.5,4,2.25,27.865683061526674,10265,0.484375,7.0,0.013671875,73.14285714285714,64.10577992980168,0.8764462099777575,0.353515625,1.5358595625413571,-1.06640625,31.09196735428559,0.49609375,-67.30665207855905,70.26883419646035,4.182945473821462,137.5754862750194
4,512,1.5,5,2.25,27.12239287730904,8736,0.533203125,7.0,0.013671875,73.14285714285714,70.9616165289952,0.9701783509823562,0.396484375,1.445055105459453,-1.0546875,27.86345293170507,0.458984375,-69.49207054146369,71.45721974922954,4.3351813746448755,140.94929029069323
4,512,1.5,6,2.25,28.620444737078717,10141,0.5234375,8.0,0.015625,64.0,55.67539851675963,0.8699281018243692,0.291015625,1.676452266326691,0.060546875,28.03503399232695,0.44921875,-67.23875073269762,69.06130003298242,3.5389909925393965,136.30005076568006
4,512,1.5,7,2.25,28.15106019209196,11664,0.5234375,7.0,0.013671875,73.14285714285714,58.878636852011276,0.8049813632110917,0.359375,1.6109625256116384,0.61328125,31.49793612061588,0.474609375,-74.6866457995675,76.72679529495733,6.596838472434072,151.41344109452484
4,512,2.0,0,4.0,50.52625499049043,10107,0.607421875,7.0,0.013671875,73.14285714285714,64.42144401501406,0.8807619298927704,0.349609375,1.5188290935278166,-0.482421875,30.642464465338318,0.486328125,-76.7378105146845,78.80592223888587,2.8607970883948752,155.54373275357037
4,512,2.0,1,4.0,52.09002137995349,8222,0.556640625,7.0,0.013671875,73.14285714285714,63.539478327433955,0.8687038052578862,0.3359375,1.5102915633913,-1.802734375,27.451202307880678,0.48046875,-69.61462057502446,71.25984193855457,3.856208605428378,140.87446251357903
4,512,2.0,2,4.0,51.115722651028506,9134,0.541015625,7.0,0.013671875,73.14285714285714,62.171257877916936,0.8499976662996457,0.337890625,1.5745512662356913,2.552734375,29.498893523074614,0.458984375,-73.99139802446304,75.32524657359461,2.730865027803091,149.31664459805765
4,512,2.0,3,4.0,48.90566183693147,5409,0.564453125,6.0,0.01171875,85.33333333333333,71.24995126703986,0.8349603664106234,0.34765625,1.3890364770097403,0.037109375,20.780394480598464,0.44921875,-59.74363972260617,61.58591382760396,2.639324938249068,121.32955355021014
4,512,2.0,4,4.0,50.35562337755415,8607,0.568359375,7.0,0.013671875,73.14285714285714,67.79049358433794,0.9268231544733703,0.3515625,1.4793878555943096,-1.0,27.023860984322724,0.501953125,-70.33589341558623,73.07985857969311,6.035766410523607,143.41575199527932
4,512,2.0,5,4.0,48.79271558970002,6482,0.56640625,6.0,0.01171875,85.33333333333333,68.96053621859068,0.8081312838116095,0.384765625,1.44304397450397,1.767578125,22.56013412963277,0.421875,-70.08057453589498,72.05538780533826,4.456645749437854,142.13596234123324
4,512,2.0,6,4.0,49.52611597516362,8184,0.587890625,8.0,0.015625,64.0,59.9291248058905,0.9363925750920391,0.349609375,1.6241712373819772,-1.12109375,26.621570061769667,0.458984375,-76.21877758139645,78.6286703948561,8.661648002477463,154.84744797625257
4,512,2.0,7,4.0,49.56861599408782,7690,0.595703125,7.0,0.013671875,73.14285714285714,67.48635538585044,0.9226650150409241,0.375,1.5140984076991277,0.68359375,25.576812244393572,0.470703125,-76.89274868961434,78.95157702238184,9.552594876766207,155.8443257119962
