seed_label,n,scale_factor,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
offset_100000,52,1.76,1.0,lorentzian_like_2d,-76.68375640383925,1.3007243318698307,1.5984288300905345,78.2821852339298,exact,4
offset_100000,52,1.76,1.5,KR_like,-85.4201814589398,0.7295641984540914,15.680129366677747,108.94037550895641,sis,4
offset_100000,52,1.76,1.5,lorentzian_like_2d,-75.88454198879398,1.373748001780164,1.5984288300905345,78.2821852339298,exact,4
offset_100000,52,1.76,2.0,KR_like,-77.58011677560091,0.8961775798627056,15.680129366677747,108.94037550895641,sis,4
offset_100000,52,1.76,2.0,lorentzian_like_2d,-75.08532757374871,1.45011159263506,1.5984288300905345,78.2821852339298,exact,4
offset_100000,52,1.78,0.0,KR_like,-108.94037550895641,0.25485283940068043,15.751129999556234,108.94037550895641,sis,4
offset_100000,52,1.78,0.0,lorentzian_like_2d,-78.2821852339298,1.167178237988034,1.6118551134589245,78.2821852339298,exact,4
offset_100000,52,1.78,0.2,KR_like,-105.79014950904516,0.3126531388235026,15.751129999556234,108.94037550895641,sis,4
offset_100000,52,1.78,0.2,lorentzian_like_2d,-77.959814211238,1.1921019883193495,1.6118551134589245,78.2821852339298,exact,4
offset_100000,52,1.78,0.4,KR_like,-102.63992350913392,0.3741277339606424,15.751129999556234,108.94037550895641,sis,4
offset_100000,52,1.78,0.4,lorentzian_like_2d,-77.63744318854621,1.2178503880079763,1.6118551134589245,78.2821852339298,exact,4
offset_100000,52,1.78,0.6,KR_like,-99.48969750922268,0.43773130806190785,15.751129999556234,108.94037550895641,sis,4
offset_100000,52,1.78,0.6,lorentzian_like_2d,-77.31507216585443,1.244372247473233,1.6118551134589245,78.2821852339298,exact,4
offset_100000,52,1.78,0.8,KR_like,-96.33947150931142,0.5026563392949391,15.751129999556234,108.94037550895641,sis,4
offset_100000,52,1.78,0.8,lorentzian_like_2d,-76.99270114316265,1.271619172034672,1.6118551134589245,78.2821852339298,exact,4
offset_100000,52,1.78,1.0,KR_like,-93.18924550940018,0.5684502207281881,15.751129999556234,108.94037550895641,sis,4
offset_100000,52,1.78,1.0,lorentzian_like_2d,-76.67033012047087,1.2995455562560416,1.6118551134589245,78.2821852339298,exact,4
offset_100000,52,1.78,1.5,KR_like,-85.31368050962206,0.7351993785790192,15.751129999556234,108.94037550895641,sis,4
offset_100000,52,1.78,1.5,lorentzian_like_2d,-75.86440256374141,1.3720594285392789,1.6118551134589245,78.2821852339298,exact,4
offset_100000,52,1.78,2.0,KR_like,-77.43811550984394,0.9037479477484811,15.751129999556234,108.94037550895641,sis,4
