n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
80,0.0,lorentzian_like_2d,A4,1.178439217270181,0.1334535958078704,0.2151295759620299,-1.178439217270181,0.38445471267001863,16
80,0.2,lorentzian_like_4d,A4,-0.8057362141409213,0.1822339545460944,0.2511347740587516,1.1717581784688131,1.830109821639459,16
80,0.2,KR_like,A4,-0.7949152222820796,0.1518683123839806,0.27346112154234903,0.7411336650124997,-0.2689077863478995,16
80,0.2,lorentzian_like_5d,A4,-0.7543690195273692,0.20106935318410057,0.23225119071973888,1.711481837837139,4.785564091548848,16
80,0.2,KR_2layer,A4,-0.47170386793237484,0.06607845946152546,0.3724922315323871,1.8906738775156593,7.094850047916422,16
80,0.2,lorentzian_like_3d,A4,-0.38877266938038163,0.12918492905055942,0.2542814624128016,0.36682372069668734,-0.10974474341847157,16
80,0.2,KR_4layer,A4,-0.3703567983985469,0.09355341514428933,0.28376963103853,0.26426515658325006,-0.5304582090764842,16
80,0.2,random_layered_k4_uniform,A4,-0.30843591528884867,0.0860670973752903,0.22803009695781484,0.03297930687499729,-1.3772830420692568,16
80,0.2,multi_layer_random,A4,-0.30410346840979396,0.23997613917746527,0.2535710217165662,0.2881963366784831,-0.07953565865655413,16
80,0.2,absolute_layered,A4,-0.06250480140493538,0.1972517995469983,4.671260554051503e-16,0.6494760538852985,2.9348562624018157,16
80,0.2,random_layered_k6_middle_heavy,A4,0.27195654861192736,0.15098758108775884,0.24215387914091402,-0.37209777101392977,-0.500706112010012,16
80,0.2,random_layered_k6_tapered,A4,0.30401834620746643,0.13085669608352285,0.20174041036525905,-0.4189940844610073,-0.5748786912677041,16
80,0.2,random_layered_k6_longjump,A4,0.5561779767822095,0.12079403952812766,0.20406305347675108,-0.6632144422743897,-0.5351823274609012,16
80,0.2,random_layered_k6_uniform,A4,0.6061224434464931,0.10229067593583759,0.20604850215192627,-0.7121300058576285,-0.530037812055677,16
80,0.2,transitive_percolation,A4,0.7581244610547351,0.27842997898067906,0.30359383333473844,-0.3786351519566952,1.8974465454901992,16
80,0.2,interval_order,A4,0.7747624755510873,0.2961630141617915,0.2598459934153626,-0.8471183727611021,-0.36177948605007415,16
80,0.2,random_layered_k8_uniform,A4,1.081666428960917,0.09041532925823437,0.2139764188117449,-1.0222401480351044,0.2971314046290627,16
80,0.2,lorentzian_like_2d,A4,1.2553301598041846,0.137507509514991,0.2151295759620299,-1.178439217270181,0.38445471267001863,16
80,0.5,KR_like,A4,-0.8755875581864494,0.34142259356487753,0.27346112154234903,0.7411336650124997,-0.2689077863478995,16
80,0.5,random_layered_k4_uniform,A4,-0.7216208279096257,0.1379944067667139,0.22803009695781484,0.03297930687499729,-1.3772830420692568,16
80,0.5,KR_4layer,A4,-0.5294942611214922,0.17246997832457248,0.28376963103853,0.26426515658325006,-0.5304582090764842,16
80,0.5,lorentzian_like_3d,A4,-0.4216960924059231,0.2819970886085409,0.2542814624128016,0.36682372069668734,-0.10974474341847157,16
80,0.5,multi_layer_random,A4,-0.32796416600676015,0.29200884221101947,0.2535710217165662,0.2881963366784831,-0.07953565865655413,16
