scale_label,scale_factor,n,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
1.500,1.5,52,0.1,KR_like,-107.48208343697951,0.22572271226861937,15.035337284754476,108.98561716545495,sis,2
1.500,1.5,52,0.1,lorentzian_like_2d,-79.91282954557565,1.3253525797673318,1.437643617156617,80.0565939072913,exact,2
1.500,1.5,52,0.2,KR_like,-105.97854970850406,0.28265273948600445,15.035337284754476,108.98561716545495,sis,2
1.500,1.5,52,0.2,lorentzian_like_2d,-79.76906518385998,1.335830529063838,1.437643617156617,80.0565939072913,exact,2
1.500,1.5,52,0.4,KR_like,-102.97148225155317,0.39651279392076444,15.035337284754476,108.98561716545495,sis,2
1.500,1.5,52,0.4,lorentzian_like_2d,-79.48153646042866,1.3567864276568349,1.437643617156617,80.0565939072913,exact,2
1.500,1.5,52,0.6,KR_like,-99.96441479460228,0.5103728483555044,15.035337284754476,108.98561716545495,sis,2
1.500,1.5,52,0.6,lorentzian_like_2d,-79.19400773699732,1.3777423262498267,1.437643617156617,80.0565939072913,exact,2
1.500,1.5,52,0.8,KR_like,-96.95734733765137,0.6242329027902495,15.035337284754476,108.98561716545495,sis,2
1.500,1.5,52,0.8,lorentzian_like_2d,-78.90647901356601,1.398698224842824,1.437643617156617,80.0565939072913,exact,2
1.500,1.5,52,1.0,KR_like,-93.95027988070048,0.7380929572250094,15.035337284754476,108.98561716545495,sis,2
1.500,1.5,52,1.0,lorentzian_like_2d,-78.61895029013468,1.4196541234358107,1.437643617156617,80.0565939072913,exact,2
1.500,1.5,52,1.5,KR_like,-86.43261123832323,1.0227430933118793,15.035337284754476,108.98561716545495,sis,2
1.500,1.5,52,1.5,lorentzian_like_2d,-77.90012848155638,1.4720438699183107,1.437643617156617,80.0565939072913,exact,2
1.500,1.5,52,2.0,KR_like,-78.914942595946,1.3073932293987494,15.035337284754476,108.98561716545495,sis,2
1.500,1.5,52,2.0,lorentzian_like_2d,-77.18130667297807,1.5244336164007957,1.437643617156617,80.0565939072913,exact,2
1.600,1.6,48,0.0,KR_like,-96.44958361234353,0.2890590502161561,14.687018345443835,96.44958361234353,sis,2
1.600,1.6,48,0.0,lorentzian_like_2d,-70.80653821794888,3.8647624003242482,1.8446623073963315,70.80653821794888,exact,2
1.600,1.6,48,0.1,KR_like,-94.98088177779914,0.3198266693790786,14.687018345443835,96.44958361234353,sis,2
1.600,1.6,48,0.1,lorentzian_like_2d,-70.62207198720924,3.9270084110318404,1.8446623073963315,70.80653821794888,exact,2
