family,n,gamma,log_H_mean,log_H_std,geo_penalty_mean,score_A3_mean,score_A3_std
transitive_percolation,10,1.6,12.802428348600538,1.0781952611208325,56.93080422639818,78.28685841363657,22.827536342557316
transitive_percolation,12,0.0,16.713791076319758,1.1312273981658016,54.063158190076805,-16.713791076319758,1.1312273981658016
transitive_percolation,12,0.2,16.713791076319758,1.1312273981658016,54.063158190076805,-5.901159438304397,1.6831412217788766
transitive_percolation,12,0.4,16.713791076319758,1.1312273981658016,54.063158190076805,4.911472199710964,4.254277857691697
transitive_percolation,12,0.8,16.713791076319758,1.1312273981658016,54.063158190076805,26.536735475741686,9.474628849836163
transitive_percolation,12,1.6,16.713791076319758,1.1312273981658016,54.063158190076805,69.78726202780314,19.941402573750985
transitive_percolation,14,0.0,20.798240362900433,1.0425431926886681,51.05079521857766,-20.798240362900433,1.0425431926886681
transitive_percolation,14,0.2,20.798240362900433,1.0425431926886681,51.05079521857766,-10.5880813191849,0.922900909353878
transitive_percolation,14,0.4,20.798240362900433,1.0425431926886681,51.05079521857766,-0.37792227546936763,2.8195428651487298
transitive_percolation,14,0.8,20.798240362900433,1.0425431926886681,51.05079521857766,20.042395811961697,6.644219444633159
transitive_percolation,14,1.6,20.798240362900433,1.0425431926886681,51.05079521857766,60.88303198682382,14.301609187403487
transitive_percolation,16,0.0,23.519888464592697,3.258866851228705,40.720928473806566,-23.519888464592697,3.258866851228705
transitive_percolation,16,0.2,23.519888464592697,3.258866851228705,40.720928473806566,-15.375702769831383,1.1490333858743478
transitive_percolation,16,0.4,23.519888464592697,3.258866851228705,40.720928473806566,-7.231517075070069,5.389306853643928
transitive_percolation,16,0.8,23.519888464592697,3.258866851228705,40.720928473806566,9.05685431445256,13.984498126986235
transitive_percolation,16,1.6,23.519888464592697,3.258866851228705,40.720928473806566,41.63359709349782,31.19135681150042
transitive_percolation,18,0.0,29.942214766035974,1.107568442082135,50.696633841021246,-29.942214766035974,1.107568442082135
transitive_percolation,18,0.2,29.942214766035974,1.107568442082135,50.696633841021246,-19.802887997831725,0.8243310646019931
transitive_percolation,18,0.4,29.942214766035974,1.107568442082135,50.696633841021246,-9.663561229627476,2.3263222439650972
transitive_percolation,18,0.8,29.942214766035974,1.107568442082135,50.696633841021246,10.615092306781024,5.542075516063159
transitive_percolation,18,1.6,29.942214766035974,1.107568442082135,50.696633841021246,51.172399379598026,12.0280309383554
transitive_percolation,20,0.0,32.90327269687589,2.517986239328759,42.98864766925759,-32.90327269687589,2.517986239328759
transitive_percolation,20,0.2,32.90327269687589,2.517986239328759,42.98864766925759,-24.30554316302437,0.6484482625091735
transitive_percolation,20,0.4,32.90327269687589,2.517986239328759,42.98864766925759,-15.707813629172854,3.4180985661046863
transitive_percolation,20,0.8,32.90327269687589,2.517986239328759,42.98864766925759,1.4876454385301825,9.260522110376881
transitive_percolation,20,1.6,32.90327269687589,2.517986239328759,42.98864766925759,35.878563573936255,20.97849375394159
