family,n,sample,gamma,log_H,neutral_penalty,geometric_penalty,score_A2,score_A3
lorentzian_like_3d,10,3,0.2,10.023933705611995,0.09289999999999998,9.530017868291829,-8.09935013195363,-8.11793013195363
lorentzian_like_3d,10,3,0.4,10.023933705611995,0.09289999999999998,9.530017868291829,-6.174766558295263,-6.211926558295263
lorentzian_like_3d,10,3,0.8,10.023933705611995,0.09289999999999998,9.530017868291829,-2.3255994109785316,-2.399919410978532
lorentzian_like_3d,10,3,1.6,10.023933705611995,0.09289999999999998,9.530017868291829,5.372734883654932,5.2240948836549315
lorentzian_like_3d,10,4,0.0,10.326137485398393,0.17054444444444447,14.841853349278574,-10.326137485398393,-10.326137485398393
lorentzian_like_3d,10,4,0.2,10.326137485398393,0.17054444444444447,14.841853349278574,-7.323657926653789,-7.357766815542678
lorentzian_like_3d,10,4,0.4,10.326137485398393,0.17054444444444447,14.841853349278574,-4.321178367909185,-4.389396145686963
lorentzian_like_3d,10,4,0.8,10.326137485398393,0.17054444444444447,14.841853349278574,1.6837807495800234,1.5473451940244676
lorentzian_like_3d,10,4,1.6,10.326137485398393,0.17054444444444447,14.841853349278574,13.69369898455844,13.420827873447328
lorentzian_like_3d,10,5,0.0,10.234229114448356,0.17684444444444444,13.37424413121133,-10.234229114448356,-10.234229114448356
lorentzian_like_3d,10,5,0.2,10.234229114448356,0.17684444444444444,13.37424413121133,-7.5240113993172,-7.559380288206089
lorentzian_like_3d,10,5,0.4,10.234229114448356,0.17684444444444444,13.37424413121133,-4.813793684186045,-4.884531461963823
lorentzian_like_3d,10,5,0.8,10.234229114448356,0.17684444444444444,13.37424413121133,0.6066417460762654,0.4651661905207103
lorentzian_like_3d,10,5,1.6,10.234229114448356,0.17684444444444444,13.37424413121133,11.447512606600887,11.164561495489776
lorentzian_like_3d,10,6,0.0,8.610683534503575,0.09204444444444446,1.1796842837984483,-8.610683534503575,-8.610683534503575
lorentzian_like_3d,10,6,0.2,8.610683534503575,0.09204444444444446,1.1796842837984483,-8.356337788854997,-8.374746677743886
lorentzian_like_3d,10,6,0.4,8.610683534503575,0.09204444444444446,1.1796842837984483,-8.101992043206419,-8.138809820984196
lorentzian_like_3d,10,6,0.8,8.610683534503575,0.09204444444444446,1.1796842837984483,-7.593300551909262,-7.666936107464817
lorentzian_like_3d,10,6,1.6,8.610683534503575,0.09204444444444446,1.1796842837984483,-6.575917569314948,-6.723188680426058
lorentzian_like_3d,10,7,0.0,9.327945614050446,0.10127777777777776,10.242352249125165,-9.327945614050446,-9.327945614050446
lorentzian_like_3d,10,7,0.2,9.327945614050446,0.10127777777777776,10.242352249125165,-7.2592196086698575,-7.2794751642254125
lorentzian_like_3d,10,7,0.4,9.327945614050446,0.10127777777777776,10.242352249125165,-5.190493603289268,-5.231004714400379
lorentzian_like_3d,10,7,0.8,9.327945614050446,0.10127777777777776,10.242352249125165,-1.053041592528091,-1.1340638147503128
lorentzian_like_3d,10,7,1.6,9.327945614050446,0.10127777777777776,10.242352249125165,7.221862428994264,7.05981798454982
lorentzian_like_3d,12,0,0.0,14.410947881796917,0.1214795524691358,17.16920552757598,-14.410947881796917,-14.410947881796917
lorentzian_like_3d,12,0,0.2,14.410947881796917,0.1214795524691358,17.16920552757598,-10.952810865787892,-10.97710677628172
lorentzian_like_3d,12,0,0.4,14.410947881796917,0.1214795524691358,17.16920552757598,-7.49467384977887,-7.543265670766525
lorentzian_like_3d,12,0,0.8,14.410947881796917,0.1214795524691358,17.16920552757598,-0.5783998177608236,-0.6755834597361332
lorentzian_like_3d,12,0,1.6,14.410947881796917,0.1214795524691358,17.16920552757598,13.25414824627527,13.05978096232465
lorentzian_like_3d,12,1,0.0,13.79718364127139,0.181712962962963,19.03098739023163,-13.79718364127139,-13.79718364127139
lorentzian_like_3d,12,1,0.2,13.79718364127139,0.181712962962963,19.03098739023163,-9.954643570632472,-9.990986163225063
lorentzian_like_3d,12,1,0.4,13.79718364127139,0.181712962962963,19.03098739023163,-6.1121034999935535,-6.184788685178738
lorentzian_like_3d,12,1,0.8,13.79718364127139,0.181712962962963,19.03098739023163,1.5729766412842832,1.4276062709139143
lorentzian_like_3d,12,1,1.6,13.79718364127139,0.181712962962963,19.03098739023163,16.94313692383996,16.65239618309922
lorentzian_like_3d,12,2,0.0,13.430647757322854,0.04046103395061729,19.483831872347007,-13.430647757322854,-13.430647757322854
lorentzian_like_3d,12,2,0.2,13.430647757322854,0.04046103395061729,19.483831872347007,-9.525789176063329,-9.533881382853451
lorentzian_like_3d,12,2,0.4,13.430647757322854,0.04046103395061729,19.483831872347007,-5.620930594803804,-5.63711500838405
lorentzian_like_3d,12,2,0.8,13.430647757322854,0.04046103395061729,19.483831872347007,2.188786567715246,2.156417740554753
lorentzian_like_3d,12,2,1.6,13.430647757322854,0.04046103395061729,19.483831872347007,17.808220892753347,17.74348323843236
lorentzian_like_3d,12,3,0.0,14.096445922478699,0.18803047839506176,18.199112695452172,-14.096445922478699,-14.096445922478699
lorentzian_like_3d,12,3,0.2,14.096445922478699,0.18803047839506176,18.199112695452172,-10.419017287709252,-10.456623383388264
lorentzian_like_3d,12,3,0.4,14.096445922478699,0.18803047839506176,18.199112695452172,-6.741588652939805,-6.81680084429783
lorentzian_like_3d,12,3,0.8,14.096445922478699,0.18803047839506176,18.199112695452172,0.6132686165990897,0.46284423388303964
lorentzian_like_3d,12,3,1.6,14.096445922478699,0.18803047839506176,18.199112695452172,15.322983155676878,15.022134390244778
lorentzian_like_3d,12,4,0.0,12.97606974994184,0.10358796296296298,7.504169600033229,-12.97606974994184,-12.97606974994184
lorentzian_like_3d,12,4,0.2,12.97606974994184,0.10358796296296298,7.504169600033229,-11.4545182373426,-11.475235829935194
lorentzian_like_3d,12,4,0.4,12.97606974994184,0.10358796296296298,7.504169600033229,-9.932966724743363,-9.974401909928547
lorentzian_like_3d,12,4,0.8,12.97606974994184,0.10358796296296298,7.504169600033229,-6.889863699544885,-6.972734069915255
lorentzian_like_3d,12,4,1.6,12.97606974994184,0.10358796296296298,7.504169600033229,-0.8036576491479313,-0.9693983898886707
lorentzian_like_3d,12,5,0.0,13.923970266159774,0.09490740740740741,18.04030219937809,-13.923970266159774,-13.923970266159774
lorentzian_like_3d,12,5,0.2,13.923970266159774,0.09490740740740741,18.04030219937809,-10.296928344802675,-10.315909826284155
lorentzian_like_3d,12,5,0.4,13.923970266159774,0.09490740740740741,18.04030219937809,-6.669886423445575,-6.707849386408538
lorentzian_like_3d,12,5,0.8,13.923970266159774,0.09490740740740741,18.04030219937809,0.5841974192686248,0.5082714933426988
lorentzian_like_3d,12,5,1.6,13.923970266159774,0.09490740740740741,18.04030219937809,15.092365104697024,14.940513252845172
lorentzian_like_3d,12,6,0.0,13.210139795009079,0.10358796296296297,9.142478330002508,-13.210139795009079,-13.210139795009079
lorentzian_like_3d,12,6,0.2,13.210139795009079,0.10358796296296297,9.142478330002508,-11.360926536415985,-11.381644129008578
lorentzian_like_3d,12,6,0.4,13.210139795009079,0.10358796296296297,9.142478330002508,-9.51171327782289,-9.553148463008075
lorentzian_like_3d,12,6,0.8,13.210139795009079,0.10358796296296297,9.142478330002508,-5.813286760636702,-5.896157131007072
lorentzian_like_3d,12,6,1.6,13.210139795009079,0.10358796296296297,9.142478330002508,1.5835662737356753,1.417825532994934
lorentzian_like_3d,12,7,0.0,15.821961964016735,0.28858024691358025,38.90353537304078,-15.821961964016735,-15.821961964016735
lorentzian_like_3d,12,7,0.2,15.821961964016735,0.28858024691358025,38.90353537304078,-7.983538840025862,-8.041254889408577
lorentzian_like_3d,12,7,0.4,15.821961964016735,0.28858024691358025,38.90353537304078,-0.1451157160349883,-0.26054781480042166
lorentzian_like_3d,12,7,0.8,15.821961964016735,0.28858024691358025,38.90353537304078,15.531730531946758,15.300866334415892
lorentzian_like_3d,12,7,1.6,15.821961964016735,0.28858024691358025,38.90353537304078,46.88542302791025,46.423694632848516
lorentzian_like_3d,14,0,0.0,18.51195896998077,0.18953329631172194,30.969595638794516,-18.51195896998077,-18.51195896998077
lorentzian_like_3d,14,0,0.2,18.51195896998077,0.18953329631172194,30.969595638794516,-12.280133182959524,-12.318039842221868
lorentzian_like_3d,14,0,0.4,18.51195896998077,0.18953329631172194,30.969595638794516,-6.048307395938275,-6.124120714462965
lorentzian_like_3d,14,0,0.8,18.51195896998077,0.18953329631172194,30.969595638794516,6.41534417810422,6.263717541054842
lorentzian_like_3d,14,0,1.6,18.51195896998077,0.18953329631172194,30.969595638794516,31.342647326189212,31.039394052090454
lorentzian_like_3d,14,1,0.0,17.396273702706587,0.07352260632144014,10.639209824304821,-17.396273702706587,-17.396273702706587
lorentzian_like_3d,14,1,0.2,17.396273702706587,0.07352260632144014,10.639209824304821,-15.253727216581336,-15.268431737845622
lorentzian_like_3d,14,1,0.4,17.396273702706587,0.07352260632144014,10.639209824304821,-13.111180730456082,-13.140589772984658
lorentzian_like_3d,14,1,0.8,17.396273702706587,0.07352260632144014,10.639209824304821,-8.826087758205578,-8.88490584326273
lorentzian_like_3d,14,1,1.6,17.396273702706587,0.07352260632144014,10.639209824304821,-0.2559018137045683,-0.37353798381887415
lorentzian_like_3d,14,2,0.0,15.228185861740467,0.10092149104539774,5.641690066090452,-15.228185861740467,-15.228185861740467
lorentzian_like_3d,14,2,0.2,15.228185861740467,0.10092149104539774,5.641690066090452,-14.079663550313297,-14.099847848522376
lorentzian_like_3d,14,2,0.4,15.228185861740467,0.10092149104539774,5.641690066090452,-12.931141238886127,-12.971509835304285
lorentzian_like_3d,14,2,0.8,15.228185861740467,0.10092149104539774,5.641690066090452,-10.634096616031787,-10.714833808868105
lorentzian_like_3d,14,2,1.6,15.228185861740467,0.10092149104539774,5.641690066090452,-6.040007370323108,-6.201481755995744
lorentzian_like_3d,14,3,0.0,17.47896465984971,0.12244319496506086,23.32037481660291,-17.47896465984971,-17.47896465984971
lorentzian_like_3d,14,3,0.2,17.47896465984971,0.12244319496506086,23.32037481660291,-12.790401057536114,-12.814889696529125
lorentzian_like_3d,14,3,0.4,17.47896465984971,0.12244319496506086,23.32037481660291,-8.101837455222519,-8.150814733208543
lorentzian_like_3d,14,3,0.8,17.47896465984971,0.12244319496506086,23.32037481660291,1.2752897494046707,1.1773351934326222
lorentzian_like_3d,14,3,1.6,17.47896465984971,0.12244319496506086,23.32037481660291,20.02954415865905,19.833635046714953
lorentzian_like_3d,14,4,0.0,17.37366177266041,0.06532289786662965,17.3141195879958,-17.37366177266041,-17.37366177266041
lorentzian_like_3d,14,4,0.2,17.37366177266041,0.06532289786662965,17.3141195879958,-13.897773275487923,-13.91083785506125
lorentzian_like_3d,14,4,0.4,17.37366177266041,0.06532289786662965,17.3141195879958,-10.421884778315437,-10.448013937462088
lorentzian_like_3d,14,4,0.8,17.37366177266041,0.06532289786662965,17.3141195879958,-3.470107783970464,-3.522366102263767
lorentzian_like_3d,14,4,1.6,17.37366177266041,0.06532289786662965,17.3141195879958,10.43344620471948,10.328929568132875
lorentzian_like_3d,14,5,0.0,18.389570190367216,0.21983027905039562,33.212598355405134,-18.389570190367216,-18.389570190367216
lorentzian_like_3d,14,5,0.2,18.389570190367216,0.21983027905039562,33.212598355405134,-11.70308446347611,-11.747050519286189
lorentzian_like_3d,14,5,0.4,18.389570190367216,0.21983027905039562,33.212598355405134,-5.016598736585003,-5.104530848205162
lorentzian_like_3d,14,5,0.8,18.389570190367216,0.21983027905039562,33.212598355405134,8.35637271719721,8.180508493956893
lorentzian_like_3d,14,5,1.6,18.389570190367216,0.21983027905039562,33.212598355405134,35.10231562476164,34.750587178281
lorentzian_like_3d,14,6,0.0,15.783831694291159,0.11086526447313619,8.883960953032078,-15.783831694291159,-15.783831694291159
lorentzian_like_3d,14,6,0.2,15.783831694291159,0.11086526447313619,8.883960953032078,-13.984866450790117,-14.007039503684743
lorentzian_like_3d,14,6,0.4,15.783831694291159,0.11086526447313619,8.883960953032078,-12.185901207289074,-12.230247313078328
lorentzian_like_3d,14,6,0.8,15.783831694291159,0.11086526447313619,8.883960953032078,-8.587970720286988,-8.676662931865497
lorentzian_like_3d,14,6,1.6,15.783831694291159,0.11086526447313619,8.883960953032078,-1.3921097462828165,-1.5694941694398334
lorentzian_like_3d,14,7,0.0,16.94181818435907,0.09287796751353604,15.58259186425653,-16.94181818435907,-16.94181818435907
lorentzian_like_3d,14,7,0.2,16.94181818435907,0.09287796751353604,15.58259186425653,-13.806724218005058,-13.825299811507765
lorentzian_like_3d,14,7,0.4,16.94181818435907,0.09287796751353604,15.58259186425653,-10.671630251651045,-10.708781438656459
lorentzian_like_3d,14,7,0.8,16.94181818435907,0.09287796751353604,15.58259186425653,-4.401442318943019,-4.475744692953846
lorentzian_like_3d,14,7,1.6,16.94181818435907,0.09287796751353604,15.58259186425653,8.138933546473034,7.9903287984513796
lorentzian_like_3d,16,0,0.0,23.269836590690275,0.20201280381944445,30.856463530252086,-23.269836590690275,-23.269836590690275
lorentzian_like_3d,16,0,0.2,23.269836590690275,0.20201280381944445,30.856463530252086,-17.05814132387597,-17.09854388463986
lorentzian_like_3d,16,0,0.4,23.269836590690275,0.20201280381944445,30.856463530252086,-10.846446057061662,-10.92725117858944
lorentzian_like_3d,16,0,0.8,23.269836590690275,0.20201280381944445,30.856463530252086,1.5769444765669505,1.4153342335113948
lorentzian_like_3d,16,0,1.6,23.269836590690275,0.20201280381944445,30.856463530252086,26.423725543824176,26.100505057713065
lorentzian_like_3d,16,1,0.0,21.696969001594972,0.0777706570095486,22.313332050169485,-21.696969001594972,-21.696969001594972
lorentzian_like_3d,16,1,0.2,21.696969001594972,0.0777706570095486,22.313332050169485,-17.218748460159166,-17.234302591561075
lorentzian_like_3d,16,1,0.4,21.696969001594972,0.0777706570095486,22.313332050169485,-12.740527918723359,-12.771636181527178
lorentzian_like_3d,16,1,0.8,21.696969001594972,0.0777706570095486,22.313332050169485,-3.7840868358517454,-3.846303361459384
lorentzian_like_3d,16,1,1.6,21.696969001594972,0.0777706570095486,22.313332050169485,14.128795329891481,14.004362278676204
lorentzian_like_3d,16,2,0.0,20.355992944038018,0.11248779296875,8.071735112956402,-20.355992944038018,-20.355992944038018
lorentzian_like_3d,16,2,0.2,20.355992944038018,0.11248779296875,8.071735112956402,-18.719148362852987,-18.74164592144674
lorentzian_like_3d,16,2,0.4,20.355992944038018,0.11248779296875,8.071735112956402,-17.082303781667957,-17.127298898855457
lorentzian_like_3d,16,2,0.8,20.355992944038018,0.11248779296875,8.071735112956402,-13.808614619297895,-13.898604853672897
lorentzian_like_3d,16,2,1.6,20.355992944038018,0.11248779296875,8.071735112956402,-7.261236294557774,-7.441216763307775
lorentzian_like_3d,16,3,0.0,21.760367591493637,0.05058458116319444,20.17625435843346,-21.760367591493637,-21.760367591493637
lorentzian_like_3d,16,3,0.2,21.760367591493637,0.05058458116319444,20.17625435843346,-17.714999803574305,-17.725116719806945
lorentzian_like_3d,16,3,0.4,21.760367591493637,0.05058458116319444,20.17625435843346,-13.669632015654974,-13.689865848120252
lorentzian_like_3d,16,3,0.8,21.760367591493637,0.05058458116319444,20.17625435843346,-5.578896439816312,-5.619364104746868
lorentzian_like_3d,16,3,1.6,21.760367591493637,0.05058458116319444,20.17625435843346,10.602574711861013,10.5216393819999
lorentzian_like_3d,16,4,0.0,20.87420834064696,0.093505859375,12.993488406922133,-20.87420834064696,-20.87420834064696
lorentzian_like_3d,16,4,0.2,20.87420834064696,0.093505859375,12.993488406922133,-18.25680948738753,-18.275510659262533
lorentzian_like_3d,16,4,0.4,20.87420834064696,0.093505859375,12.993488406922133,-15.639410634128105,-15.676812977878106
lorentzian_like_3d,16,4,0.8,20.87420834064696,0.093505859375,12.993488406922133,-10.404612927609252,-10.479417615109252
lorentzian_like_3d,16,4,1.6,20.87420834064696,0.093505859375,12.993488406922133,0.0649824854284553,-0.0846268895715454
lorentzian_like_3d,16,5,0.0,19.15232876323354,0.1657562255859375,3.8720260253860133,-19.15232876323354,-19.15232876323354
lorentzian_like_3d,16,5,0.2,19.15232876323354,0.1657562255859375,3.8720260253860133,-18.34477231303915,-18.37792355815634
lorentzian_like_3d,16,5,0.4,19.15232876323354,0.1657562255859375,3.8720260253860133,-17.53721586284476,-17.603518353079135
lorentzian_like_3d,16,5,0.8,19.15232876323354,0.1657562255859375,3.8720260253860133,-15.92210296245598,-16.05470794292473
lorentzian_like_3d,16,5,1.6,19.15232876323354,0.1657562255859375,3.8720260253860133,-12.69187716167842,-12.95708712261592
lorentzian_like_3d,16,6,0.0,19.638371104910366,0.09906005859375,7.466219594248919,-19.638371104910366,-19.638371104910366
lorentzian_like_3d,16,6,0.2,19.638371104910366,0.09906005859375,7.466219594248919,-18.125315174341832,-18.14512718606058
lorentzian_like_3d,16,6,0.4,19.638371104910366,0.09906005859375,7.466219594248919,-16.6122592437733,-16.6518832672108
lorentzian_like_3d,16,6,0.8,19.638371104910366,0.09906005859375,7.466219594248919,-13.58614738263623,-13.66539542951123
lorentzian_like_3d,16,6,1.6,19.638371104910366,0.09906005859375,7.466219594248919,-7.533923660362095,-7.692419754112095
lorentzian_like_3d,16,7,0.0,21.266885808944508,0.15642462836371526,11.026716383046178,-21.266885808944508,-21.266885808944508
lorentzian_like_3d,16,7,0.2,21.266885808944508,0.15642462836371526,11.026716383046178,-19.03025760666253,-19.061542532335274
lorentzian_like_3d,16,7,0.4,21.266885808944508,0.15642462836371526,11.026716383046178,-16.79362940438055,-16.856199255726036
lorentzian_like_3d,16,7,0.8,21.266885808944508,0.15642462836371526,11.026716383046178,-12.320372999816593,-12.445512702507566
lorentzian_like_3d,16,7,1.6,21.266885808944508,0.15642462836371526,11.026716383046178,-3.373860190688678,-3.6241395960706235
lorentzian_like_3d,18,0,0.0,24.770478325407108,0.07132106386221612,9.138901516351284,-24.770478325407108,-24.770478325407108
lorentzian_like_3d,18,0,0.2,24.770478325407108,0.07132106386221612,9.138901516351284,-22.928433809364407,-22.942698022136852
lorentzian_like_3d,18,0,0.4,24.770478325407108,0.07132106386221612,9.138901516351284,-21.08638929332171,-21.114917718866593
lorentzian_like_3d,18,0,0.8,24.770478325407108,0.07132106386221612,9.138901516351284,-17.402300261236306,-17.45935711232608
lorentzian_like_3d,18,0,1.6,24.770478325407108,0.07132106386221612,9.138901516351284,-10.034122197065507,-10.148235899245053
lorentzian_like_3d,18,1,0.0,22.773900277569062,0.05204046639231824,6.811995292693748,-22.773900277569062,-22.773900277569062
lorentzian_like_3d,18,1,0.2,22.773900277569062,0.05204046639231824,6.811995292693748,-21.40109312575185,-21.411501219030313
lorentzian_like_3d,18,1,0.4,22.773900277569062,0.05204046639231824,6.811995292693748,-20.028285973934636,-20.049102160491564
lorentzian_like_3d,18,1,0.8,22.773900277569062,0.05204046639231824,6.811995292693748,-17.28267167030021,-17.324304043414063
lorentzian_like_3d,18,1,1.6,22.773900277569062,0.05204046639231824,6.811995292693748,-11.791443063031355,-11.874707809259064
lorentzian_like_3d,18,2,0.0,26.64650637456015,0.0905349794238683,23.305980423610496,-26.64650637456015,-26.64650637456015
lorentzian_like_3d,18,2,0.2,26.64650637456015,0.0905349794238683,23.305980423610496,-21.967203293953276,-21.98531028983805
lorentzian_like_3d,18,2,0.4,26.64650637456015,0.0905349794238683,23.305980423610496,-17.287900213346404,-17.324114205115954
lorentzian_like_3d,18,2,0.8,26.64650637456015,0.0905349794238683,23.305980423610496,-7.929294052132658,-8.001722035671754
lorentzian_like_3d,18,2,1.6,26.64650637456015,0.0905349794238683,23.305980423610496,10.787918270294835,10.643062303216642
lorentzian_like_3d,18,3,0.0,23.410295724745666,0.06774881877762534,6.261813104495959,-23.410295724745666,-23.410295724745666
lorentzian_like_3d,18,3,0.2,23.410295724745666,0.06774881877762534,6.261813104495959,-22.14438334009095,-22.157933103846474
lorentzian_like_3d,18,3,0.4,23.410295724745666,0.06774881877762534,6.261813104495959,-20.87847095543623,-20.905570482947283
lorentzian_like_3d,18,3,0.8,23.410295724745666,0.06774881877762534,6.261813104495959,-18.346646186126797,-18.4008452411489
lorentzian_like_3d,18,3,1.6,23.410295724745666,0.06774881877762534,6.261813104495959,-13.28299664750793,-13.391394757552131
lorentzian_like_3d,18,4,0.0,26.112192853169116,0.24098841639993904,17.922799881515537,-26.112192853169116,-26.112192853169116
lorentzian_like_3d,18,4,0.2,26.112192853169116,0.24098841639993904,17.922799881515537,-22.47943519358602,-22.527632876866008
lorentzian_like_3d,18,4,0.4,26.112192853169116,0.24098841639993904,17.922799881515537,-18.846677534002925,-18.9430729005629
lorentzian_like_3d,18,4,0.8,26.112192853169116,0.24098841639993904,17.922799881515537,-11.581162214836734,-11.773952947956685
lorentzian_like_3d,18,4,1.6,26.112192853169116,0.24098841639993904,17.922799881515537,2.949868423495648,2.564286957255746
lorentzian_like_3d,18,5,0.0,24.378963717172926,0.13707895137936293,8.02449274030183,-24.378963717172926,-24.378963717172926
lorentzian_like_3d,18,5,0.2,24.378963717172926,0.13707895137936293,8.02449274030183,-22.746649378836686,-22.77406516911256
lorentzian_like_3d,18,5,0.4,24.378963717172926,0.13707895137936293,8.02449274030183,-21.11433504050045,-21.169166621052195
lorentzian_like_3d,18,5,0.8,24.378963717172926,0.13707895137936293,8.02449274030183,-17.84970636382797,-17.95936952493146
lorentzian_like_3d,18,5,1.6,24.378963717172926,0.13707895137936293,8.02449274030183,-11.320449010483017,-11.539775332689999
lorentzian_like_3d,18,6,0.0,25.61733159208125,0.11436899862825789,19.611234745138912,-25.61733159208125,-25.61733159208125
lorentzian_like_3d,18,6,0.2,25.61733159208125,0.11436899862825789,19.611234745138912,-21.672210843327814,-21.695084643053466
lorentzian_like_3d,18,6,0.4,25.61733159208125,0.11436899862825789,19.611234745138912,-17.727090094574383,-17.772837694025686
lorentzian_like_3d,18,6,0.8,25.61733159208125,0.11436899862825789,19.611234745138912,-9.836848597067513,-9.92834379597012
lorentzian_like_3d,18,6,1.6,25.61733159208125,0.11436899862825789,19.611234745138912,5.943634397946223,5.76064400014101
lorentzian_like_3d,18,7,0.0,23.648967973525274,0.13320949550373415,11.514719230574364,-23.648967973525274,-23.648967973525274
lorentzian_like_3d,18,7,0.2,23.648967973525274,0.13320949550373415,11.514719230574364,-21.319382228309653,-21.346024127410402
lorentzian_like_3d,18,7,0.4,23.648967973525274,0.13320949550373415,11.514719230574364,-18.989796483094032,-19.043080281295527
lorentzian_like_3d,18,7,0.8,23.648967973525274,0.13320949550373415,11.514719230574364,-14.330624992662793,-14.437192589065782
lorentzian_like_3d,18,7,1.6,23.648967973525274,0.13320949550373415,11.514719230574364,-5.012282011800313,-5.225417204606291
lorentzian_like_3d,20,0,0.0,31.05922580383981,0.053986111111111124,29.136064598439578,-31.05922580383981,-31.05922580383981
lorentzian_like_3d,20,0,0.2,31.05922580383981,0.053986111111111124,29.136064598439578,-25.22121566192967,-25.232012884151892
lorentzian_like_3d,20,0,0.4,31.05922580383981,0.053986111111111124,29.136064598439578,-19.38320552001953,-19.404799964463976
lorentzian_like_3d,20,0,0.8,31.05922580383981,0.053986111111111124,29.136064598439578,-7.707185236199255,-7.750374125088143
lorentzian_like_3d,20,0,1.6,31.05922580383981,0.053986111111111124,29.136064598439578,15.644855331441299,15.558477553663522
lorentzian_like_3d,20,1,0.0,30.199255039507474,0.06409444444444445,22.154515003985633,-30.199255039507474,-30.199255039507474
lorentzian_like_3d,20,1,0.2,30.199255039507474,0.06409444444444445,22.154515003985633,-25.75553314982146,-25.768352038710347
lorentzian_like_3d,20,1,0.4,30.199255039507474,0.06409444444444445,22.154515003985633,-21.311811260135443,-21.33744903791322
lorentzian_like_3d,20,1,0.8,30.199255039507474,0.06409444444444445,22.154515003985633,-12.424367480763411,-12.475643036318967
lorentzian_like_3d,20,1,1.6,30.199255039507474,0.06409444444444445,22.154515003985633,5.350520077980651,5.247968966869539
lorentzian_like_3d,20,2,0.0,28.010911201437118,0.14459375,13.655163848076786,-28.010911201437118,-28.010911201437118
lorentzian_like_3d,20,2,0.2,28.010911201437118,0.14459375,13.655163848076786,-25.25095968182176,-25.27987843182176
lorentzian_like_3d,20,2,0.4,28.010911201437118,0.14459375,13.655163848076786,-22.491008162206402,-22.548845662206404
lorentzian_like_3d,20,2,0.8,28.010911201437118,0.14459375,13.655163848076786,-16.971105122975686,-17.08678012297569
lorentzian_like_3d,20,2,1.6,28.010911201437118,0.14459375,13.655163848076786,-5.931299044514258,-6.162649044514261
lorentzian_like_3d,20,3,0.0,30.81177909588606,0.10342777777777776,20.119391617966397,-30.81177909588606,-30.81177909588606
lorentzian_like_3d,20,3,0.2,30.81177909588606,0.10342777777777776,20.119391617966397,-26.767215216737224,-26.78790077229278
lorentzian_like_3d,20,3,0.4,30.81177909588606,0.10342777777777776,20.119391617966397,-22.72265133758839,-22.7640224486995
lorentzian_like_3d,20,3,0.8,30.81177909588606,0.10342777777777776,20.119391617966397,-14.63352357929072,-14.716265801512943
lorentzian_like_3d,20,3,1.6,30.81177909588606,0.10342777777777776,20.119391617966397,1.5447319373046184,1.3792474928601735
lorentzian_like_3d,20,4,0.0,27.832434689094534,0.100475,11.31695792476691,-27.832434689094534,-27.832434689094534
lorentzian_like_3d,20,4,0.2,27.832434689094534,0.100475,11.31695792476691,-25.54894810414115,-25.56904310414115
lorentzian_like_3d,20,4,0.4,27.832434689094534,0.100475,11.31695792476691,-23.26546151918777,-23.30565151918777
lorentzian_like_3d,20,4,0.8,27.832434689094534,0.100475,11.31695792476691,-18.698488349281007,-18.778868349281005
lorentzian_like_3d,20,4,1.6,27.832434689094534,0.100475,11.31695792476691,-9.564542009467477,-9.725302009467477
lorentzian_like_3d,20,5,0.0,27.16838085633448,0.08209999999999998,3.352995078371064,-27.16838085633448,-27.16838085633448
lorentzian_like_3d,20,5,0.2,27.16838085633448,0.08209999999999998,3.352995078371064,-26.481361840660266,-26.497781840660267
lorentzian_like_3d,20,5,0.4,27.16838085633448,0.08209999999999998,3.352995078371064,-25.794342824986053,-25.827182824986053
lorentzian_like_3d,20,5,0.8,27.16838085633448,0.08209999999999998,3.352995078371064,-24.420304793637627,-24.485984793637627
lorentzian_like_3d,20,5,1.6,27.16838085633448,0.08209999999999998,3.352995078371064,-21.672228730940777,-21.803588730940778
lorentzian_like_3d,20,6,0.0,30.106218348422498,0.055679861111111124,22.922976612704748,-30.106218348422498,-30.106218348422498
lorentzian_like_3d,20,6,0.2,30.106218348422498,0.055679861111111124,22.922976612704748,-25.510487053659325,-25.52162302588155
lorentzian_like_3d,20,6,0.4,30.106218348422498,0.055679861111111124,22.922976612704748,-20.914755758896156,-20.937027703340597
lorentzian_like_3d,20,6,0.8,30.106218348422498,0.055679861111111124,22.922976612704748,-11.72329316936981,-11.7678370582587
lorentzian_like_3d,20,6,1.6,30.106218348422498,0.055679861111111124,22.922976612704748,6.659632009682877,6.5705442319050995
lorentzian_like_3d,20,7,0.0,29.331297270861644,0.11511875000000002,18.258235076180352,-29.331297270861644,-29.331297270861644
lorentzian_like_3d,20,7,0.2,29.331297270861644,0.11511875000000002,18.258235076180352,-25.656626505625574,-25.679650255625575
lorentzian_like_3d,20,7,0.4,29.331297270861644,0.11511875000000002,18.258235076180352,-21.981955740389502,-22.028003240389502
lorentzian_like_3d,20,7,0.8,29.331297270861644,0.11511875000000002,18.258235076180352,-14.63261420991736,-14.72470920991736
lorentzian_like_3d,20,7,1.6,29.331297270861644,0.11511875000000002,18.258235076180352,0.06606885102692317,-0.1181211489730778
lorentzian_like_4d,10,0,0.0,10.896739325546411,0.3828444444444444,14.564512354465215,-10.896739325546411,-10.896739325546411
lorentzian_like_4d,10,0,0.2,10.896739325546411,0.3828444444444444,14.564512354465215,-7.907267965764479,-7.983836854653369
